caseid,timestamp
Case1,2016-05-18 22:13:03
Case2,2016-05-19 00:48:19
Case3,2016-05-19 02:41:50
Case4,2016-05-19 05:00:48
Case5,2016-05-19 06:26:21
Case6,2016-05-19 10:45:06
Case7,2016-05-19 11:30:29
Case8,2016-05-19 15:47:39
Case9,2016-05-19 16:51:22
Case10,2016-05-19 17:11:13
Case11,2016-05-19 19:14:10
Case12,2016-05-19 22:51:16
Case13,2016-05-19 23:48:02
Case14,2016-05-20 01:54:43
Case15,2016-05-20 02:15:01
Case16,2016-05-20 04:30:35
Case17,2016-05-20 06:08:52
Case18,2016-05-20 10:51:38
Case19,2016-05-20 12:11:07
Case20,2016-05-20 13:49:32
Case21,2016-05-20 14:47:54
Case22,2016-05-20 15:18:15
Case23,2016-05-20 17:25:19
Case24,2016-05-20 18:04:21
Case25,2016-05-20 19:09:55
Case26,2016-05-20 20:41:08
Case27,2016-05-20 22:29:44
Case28,2016-05-20 23:44:49
Case29,2016-05-21 01:26:42
Case30,2016-05-21 02:47:08
Case31,2016-05-21 05:24:55
Case32,2016-05-21 07:42:03
Case33,2016-05-21 12:53:44
Case34,2016-05-21 14:11:11
Case35,2016-05-21 15:02:11
Case36,2016-05-21 17:39:28
Case37,2016-05-21 18:42:59
Case38,2016-05-21 19:43:32
Case39,2016-05-21 21:20:58
Case40,2016-05-21 23:08:56
Case41,2016-05-22 00:58:57
Case42,2016-05-22 11:46:10
Case43,2016-05-22 13:29:59
Case44,2016-05-22 16:13:05
Case45,2016-05-22 18:07:51
Case46,2016-05-22 19:16:22
Case47,2016-05-22 22:04:35
Case48,2016-05-23 00:12:46
Case49,2016-05-23 08:25:08
Case50,2016-05-23 10:27:55
Case51,2016-05-23 13:26:34
Case52,2016-05-23 15:25:37
Case53,2016-05-23 16:21:44
Case54,2016-05-23 17:31:20
Case55,2016-05-23 18:19:46
Case56,2016-05-23 21:09:16
Case57,2016-05-23 22:34:09
Case58,2016-05-23 23:12:45
Case59,2016-05-24 01:41:33
Case60,2016-05-24 05:06:59
Case61,2016-05-24 14:15:02
Case62,2016-05-24 15:11:27
