caseid,timestamp
Case1,2016-05-18 22:53:02
Case2,2016-05-18 23:15:16
Case3,2016-05-19 01:38:35
Case4,2016-05-19 02:04:00
Case5,2016-05-19 03:49:07
Case6,2016-05-19 04:30:04
Case7,2016-05-19 05:23:33
Case8,2016-05-19 06:15:04
Case9,2016-05-19 11:17:32
Case10,2016-05-19 12:43:11
Case11,2016-05-19 13:25:26
Case12,2016-05-19 14:05:43
Case13,2016-05-19 15:11:58
Case14,2016-05-19 16:23:50
Case15,2016-05-19 17:14:48
Case16,2016-05-19 18:29:47
Case17,2016-05-19 19:25:22
Case18,2016-05-19 20:58:57
Case19,2016-05-19 21:15:02
Case20,2016-05-19 22:08:33
Case21,2016-05-19 23:40:29
Case22,2016-05-20 01:21:22
Case23,2016-05-20 02:16:39
Case24,2016-05-20 06:40:38
Case25,2016-05-20 08:07:28
Case26,2016-05-20 10:42:53
Case27,2016-05-20 11:23:58
Case28,2016-05-20 13:06:40
Case29,2016-05-20 15:45:25
Case30,2016-05-20 16:41:24
Case31,2016-05-20 17:37:41
Case32,2016-05-20 18:32:44
Case33,2016-05-20 19:04:18
Case34,2016-05-20 20:40:37
Case35,2016-05-20 22:30:16
Case36,2016-05-20 23:55:20
Case37,2016-05-21 00:01:46
Case38,2016-05-21 11:33:46
Case39,2016-05-21 13:58:45
Case40,2016-05-21 19:38:16
Case41,2016-05-21 21:04:48
Case42,2016-05-22 00:31:18
Case43,2016-05-22 00:58:43
Case44,2016-05-22 04:08:59
Case45,2016-05-22 08:36:15
Case46,2016-05-22 09:48:52
Case47,2016-05-22 11:03:12
Case48,2016-05-22 14:00:34
Case49,2016-05-22 17:18:27
Case50,2016-05-22 18:08:17
Case51,2016-05-22 23:19:33
Case52,2016-05-23 00:33:19
Case53,2016-05-23 01:17:21
Case54,2016-05-23 08:16:26
Case55,2016-05-23 12:28:44
Case56,2016-05-23 14:38:11
Case57,2016-05-23 15:55:35
Case58,2016-05-23 17:50:44
Case59,2016-05-23 18:12:19
Case60,2016-05-23 19:41:57
Case61,2016-05-23 20:16:58
Case62,2016-05-23 21:40:39
Case63,2016-05-23 22:51:06
Case64,2016-05-23 22:59:39
Case65,2016-05-24 00:03:47
Case66,2016-05-24 01:40:25
Case67,2016-05-24 02:18:30
Case68,2016-05-24 03:21:06
Case69,2016-05-24 04:53:23
Case70,2016-05-24 06:11:49
Case71,2016-05-24 09:33:51
Case72,2016-05-24 11:53:58
Case73,2016-05-24 14:22:39
Case74,2016-05-24 17:21:28
Case75,2016-05-24 18:37:12
Case76,2016-05-24 19:17:18
Case77,2016-05-24 22:13:16
Case78,2016-05-24 23:39:00
Case79,2016-05-25 01:54:32
Case80,2016-05-25 02:23:24
Case81,2016-05-25 02:57:33
Case82,2016-05-25 04:12:39
Case83,2016-05-25 05:49:34
Case84,2016-05-25 08:53:37
Case85,2016-05-25 09:52:25
Case86,2016-05-25 14:05:36
Case87,2016-05-25 17:15:26
Case88,2016-05-25 18:41:22
Case89,2016-05-25 19:46:35
Case90,2016-05-25 20:48:50
Case91,2016-05-25 21:34:45
Case92,2016-05-25 22:13:19
Case93,2016-05-25 23:38:55
Case94,2016-05-26 00:12:41
Case95,2016-05-26 02:42:26
Case96,2016-05-26 04:14:30
Case97,2016-05-26 05:00:44
Case98,2016-05-26 06:32:19
Case99,2016-05-26 10:59:00
Case100,2016-05-26 15:45:59
Case101,2016-05-26 18:01:06
Case102,2016-05-26 22:08:15
Case103,2016-05-27 00:42:57
Case104,2016-05-27 01:01:00
Case105,2016-05-27 02:32:53
Case106,2016-05-27 02:59:58
Case107,2016-05-27 04:24:20
Case108,2016-05-27 08:38:57
Case109,2016-05-27 11:17:17
Case110,2016-05-27 12:14:08
Case111,2016-05-27 16:14:37
Case112,2016-05-27 17:44:26
Case113,2016-05-27 20:01:26
Case114,2016-05-27 21:03:03
Case115,2016-05-27 22:13:30
Case116,2016-05-28 00:01:50
Case117,2016-05-28 01:54:32
Case118,2016-05-28 05:50:09
Case119,2016-05-28 06:23:43
Case120,2016-05-28 11:18:42
Case121,2016-05-28 14:21:46
Case122,2016-05-28 16:10:04
Case123,2016-05-28 17:48:25
Case124,2016-05-28 20:48:26
Case125,2016-05-28 21:49:05
Case126,2016-05-28 22:54:09
Case127,2016-05-29 00:52:18
Case128,2016-05-29 01:52:50
Case129,2016-05-29 10:53:45
Case130,2016-05-29 19:23:12
Case131,2016-05-29 22:21:40
Case132,2016-05-30 01:44:56
Case133,2016-05-30 12:06:03
Case134,2016-05-30 13:17:38
Case135,2016-05-30 16:29:57
Case136,2016-05-30 17:22:09
Case137,2016-05-30 17:57:30
Case138,2016-05-30 18:56:18
Case139,2016-05-30 20:28:12
Case140,2016-05-30 20:58:43
Case141,2016-05-30 22:06:33
Case142,2016-05-30 23:44:00
Case143,2016-05-31 00:24:34
Case144,2016-05-31 01:47:20
Case145,2016-05-31 02:46:14
Case146,2016-05-31 08:48:09
Case147,2016-05-31 10:38:20
Case148,2016-05-31 14:11:19
Case149,2016-05-31 15:36:05
Case150,2016-05-31 16:20:33
Case151,2016-05-31 17:41:48
Case152,2016-05-31 18:43:26
Case153,2016-05-31 19:45:23
Case154,2016-05-31 19:57:26
Case155,2016-05-31 21:05:26
Case156,2016-05-31 22:17:42
Case157,2016-05-31 23:17:39
Case158,2016-06-01 00:52:55
Case159,2016-06-01 01:18:59
Case160,2016-06-01 03:15:35
Case161,2016-06-01 04:46:32
Case162,2016-06-01 05:27:41
Case163,2016-06-01 06:17:54
Case164,2016-06-01 13:17:45
Case165,2016-06-01 14:40:01
Case166,2016-06-01 15:10:27
Case167,2016-06-01 16:37:20
Case168,2016-06-01 16:41:39
Case169,2016-06-01 17:47:33
Case170,2016-06-01 18:07:27
Case171,2016-06-01 19:51:46
Case172,2016-06-01 20:48:18
Case173,2016-06-01 21:50:02
Case174,2016-06-01 22:26:04
Case175,2016-06-01 22:50:37
Case176,2016-06-01 23:15:57
Case177,2016-06-02 00:04:34
Case178,2016-06-02 02:46:25
Case179,2016-06-02 04:28:28
Case180,2016-06-02 05:41:03
Case181,2016-06-02 07:01:27
