caseid,timestamp
Case1,2016-05-18 22:07:44
Case2,2016-05-18 22:39:19
Case3,2016-05-18 23:13:41
Case4,2016-05-19 00:18:46
Case5,2016-05-19 00:59:57
Case6,2016-05-19 02:40:41
Case7,2016-05-19 03:18:35
Case8,2016-05-19 04:02:36
Case9,2016-05-19 05:24:31
Case10,2016-05-19 06:36:53
Case11,2016-05-19 12:45:56
Case12,2016-05-19 13:14:36
Case13,2016-05-19 15:48:33
Case14,2016-05-19 16:37:27
Case15,2016-05-19 17:11:55
Case16,2016-05-19 18:23:14
Case17,2016-05-19 19:15:04
Case18,2016-05-19 21:11:21
Case19,2016-05-19 23:17:54
Case20,2016-05-20 01:22:12
Case21,2016-05-20 06:05:30
Case22,2016-05-20 12:50:17
Case23,2016-05-20 13:53:44
Case24,2016-05-20 16:31:49
Case25,2016-05-20 17:59:25
Case26,2016-05-20 19:48:55
Case27,2016-05-20 20:17:20
Case28,2016-05-20 21:16:43
Case29,2016-05-20 22:02:42
Case30,2016-05-21 00:02:50
Case31,2016-05-21 04:05:59
Case32,2016-05-21 08:25:57
Case33,2016-05-21 13:46:42
Case34,2016-05-21 15:04:06
Case35,2016-05-21 17:52:20
Case36,2016-05-21 18:31:49
Case37,2016-05-21 20:35:07
Case38,2016-05-21 22:54:00
Case39,2016-05-21 23:07:36
Case40,2016-05-21 23:57:44
Case41,2016-05-22 10:59:49
Case42,2016-05-22 12:23:46
Case43,2016-05-22 15:54:27
Case44,2016-05-22 18:13:54
Case45,2016-05-22 18:59:48
Case46,2016-05-22 21:50:36
Case47,2016-05-22 23:13:05
Case48,2016-05-23 00:15:42
Case49,2016-05-23 07:32:45
Case50,2016-05-23 09:34:22
Case51,2016-05-23 14:56:19
Case52,2016-05-23 19:15:35
Case53,2016-05-23 20:52:21
Case54,2016-05-23 21:29:41
Case55,2016-05-23 22:46:29
Case56,2016-05-24 01:50:32
Case57,2016-05-24 02:25:57
Case58,2016-05-24 03:09:12
Case59,2016-05-24 08:00:47
Case60,2016-05-24 09:31:43
Case61,2016-05-24 15:24:02
Case62,2016-05-24 16:14:20
Case63,2016-05-24 17:06:19
Case64,2016-05-24 18:25:25
Case65,2016-05-24 21:25:28
Case66,2016-05-24 22:37:20
Case67,2016-05-24 23:53:49
Case68,2016-05-25 00:48:29
Case69,2016-05-25 01:54:57
Case70,2016-05-25 02:37:26
Case71,2016-05-25 06:22:54
Case72,2016-05-25 07:51:19
Case73,2016-05-25 09:18:04
Case74,2016-05-25 10:35:13
Case75,2016-05-25 11:47:09
Case76,2016-05-25 16:19:32
Case77,2016-05-25 17:03:36
Case78,2016-05-25 18:22:14
Case79,2016-05-25 19:14:32
Case80,2016-05-25 20:01:16
Case81,2016-05-25 20:58:33
Case82,2016-05-25 22:22:03
Case83,2016-05-25 23:17:43
Case84,2016-05-25 23:58:00
Case85,2016-05-26 01:04:59
Case86,2016-05-26 02:08:03
Case87,2016-05-26 03:03:02
Case88,2016-05-26 08:51:05
Case89,2016-05-26 10:30:34
Case90,2016-05-26 12:07:12
Case91,2016-05-26 14:10:42
Case92,2016-05-26 16:22:45
Case93,2016-05-26 17:36:23
Case94,2016-05-26 19:42:15
Case95,2016-05-26 19:57:17
Case96,2016-05-26 21:13:59
Case97,2016-05-26 22:42:27
Case98,2016-05-26 23:06:15
Case99,2016-05-27 01:34:21
Case100,2016-05-27 02:21:54
Case101,2016-05-27 04:37:07
Case102,2016-05-27 08:49:12
Case103,2016-05-27 10:28:05
Case104,2016-05-27 12:41:28
Case105,2016-05-27 14:53:03
Case106,2016-05-27 14:59:06
Case107,2016-05-27 16:14:31
Case108,2016-05-27 18:43:58
Case109,2016-05-27 19:29:58
Case110,2016-05-27 23:45:03
Case111,2016-05-28 02:14:45
Case112,2016-05-28 05:40:54
Case113,2016-05-28 06:04:01
Case114,2016-05-28 12:05:59
Case115,2016-05-28 12:56:11
Case116,2016-05-28 15:21:01
Case117,2016-05-28 15:56:24
Case118,2016-05-28 23:00:51
Case119,2016-05-29 00:23:49
Case120,2016-05-29 05:22:28
Case121,2016-05-29 10:44:36
Case122,2016-05-29 15:40:01
Case123,2016-05-29 16:05:08
Case124,2016-05-29 21:57:22
Case125,2016-05-29 23:23:55
Case126,2016-05-30 00:40:23
Case127,2016-05-30 01:23:47
Case128,2016-05-30 03:56:35
Case129,2016-05-30 08:54:00
Case130,2016-05-30 12:19:30
Case131,2016-05-30 13:42:41
Case132,2016-05-30 14:43:01
Case133,2016-05-30 16:49:50
Case134,2016-05-30 17:34:20
Case135,2016-05-30 18:17:35
Case136,2016-05-30 19:15:34
Case137,2016-05-30 20:19:05
Case138,2016-05-30 21:21:05
Case139,2016-05-30 22:27:57
Case140,2016-05-30 23:07:16
Case141,2016-05-31 00:46:14
Case142,2016-05-31 01:41:36
Case143,2016-05-31 02:06:26
Case144,2016-05-31 05:48:45
Case145,2016-05-31 06:13:45
Case146,2016-05-31 11:32:04
Case147,2016-05-31 13:29:49
Case148,2016-05-31 14:28:25
Case149,2016-05-31 15:23:47
Case150,2016-05-31 17:44:21
Case151,2016-05-31 18:06:08
Case152,2016-05-31 19:46:01
Case153,2016-05-31 20:31:49
Case154,2016-05-31 23:16:13
Case155,2016-06-01 00:31:23
Case156,2016-06-01 01:16:02
Case157,2016-06-01 02:31:56
Case158,2016-06-01 04:38:39
Case159,2016-06-01 04:59:33
Case160,2016-06-01 08:27:27
Case161,2016-06-01 09:04:58
Case162,2016-06-01 13:32:35
Case163,2016-06-01 14:28:31
Case164,2016-06-01 15:51:16
Case165,2016-06-01 16:02:34
Case166,2016-06-01 17:37:39
Case167,2016-06-01 18:14:57
Case168,2016-06-01 18:59:40
Case169,2016-06-01 20:33:32
Case170,2016-06-01 23:43:37
Case171,2016-06-02 00:43:45
Case172,2016-06-02 01:22:38
Case173,2016-06-02 02:15:59
Case174,2016-06-02 10:50:37
Case175,2016-06-02 12:31:05
Case176,2016-06-02 13:04:12
Case177,2016-06-02 13:56:31
Case178,2016-06-02 16:33:21
Case179,2016-06-02 17:24:43
Case180,2016-06-02 19:13:26
Case181,2016-06-02 19:58:02
