caseid,timestamp
Case1,2016-05-18 22:08:43
Case2,2016-05-18 23:02:31
Case3,2016-05-19 01:13:46
Case4,2016-05-19 02:26:23
Case5,2016-05-19 03:47:40
Case6,2016-05-19 04:47:04
Case7,2016-05-19 11:22:57
Case8,2016-05-19 13:04:38
Case9,2016-05-19 14:37:01
Case10,2016-05-19 15:37:58
Case11,2016-05-19 16:11:06
Case12,2016-05-19 17:27:17
Case13,2016-05-19 18:06:03
Case14,2016-05-19 19:02:32
Case15,2016-05-19 20:40:21
Case16,2016-05-19 21:27:10
Case17,2016-05-19 22:15:38
Case18,2016-05-19 23:48:24
Case19,2016-05-20 00:53:38
Case20,2016-05-20 01:07:07
Case21,2016-05-20 06:20:04
Case22,2016-05-20 10:28:49
Case23,2016-05-20 11:31:45
Case24,2016-05-20 12:39:00
Case25,2016-05-20 16:01:23
Case26,2016-05-20 17:48:27
Case27,2016-05-20 18:43:41
Case28,2016-05-20 19:45:12
Case29,2016-05-20 20:53:01
Case30,2016-05-20 21:20:46
Case31,2016-05-20 22:44:13
Case32,2016-05-21 17:25:00
Case33,2016-05-21 19:55:25
Case34,2016-05-21 22:48:18
Case35,2016-05-22 01:46:13
Case36,2016-05-22 06:48:55
Case37,2016-05-22 14:29:17
Case38,2016-05-22 16:00:26
Case39,2016-05-22 17:33:19
Case40,2016-05-22 18:22:40
Case41,2016-05-22 22:16:58
Case42,2016-05-22 23:40:24
Case43,2016-05-23 00:38:04
Case44,2016-05-23 01:49:38
Case45,2016-05-23 02:32:26
Case46,2016-05-23 06:44:33
Case47,2016-05-23 08:06:28
Case48,2016-05-23 09:45:27
Case49,2016-05-23 12:56:10
Case50,2016-05-23 14:13:20
Case51,2016-05-23 15:01:46
Case52,2016-05-23 17:37:39
Case53,2016-05-23 18:27:21
Case54,2016-05-23 18:57:10
Case55,2016-05-23 19:00:02
Case56,2016-05-23 20:17:47
Case57,2016-05-23 21:02:58
Case58,2016-05-23 22:42:42
Case59,2016-05-23 23:17:57
Case60,2016-05-24 00:28:32
Case61,2016-05-24 02:06:26
Case62,2016-05-24 04:09:52
Case63,2016-05-24 08:17:52
Case64,2016-05-24 12:52:00
Case65,2016-05-24 13:33:53
Case66,2016-05-24 14:28:28
Case67,2016-05-24 15:16:38
Case68,2016-05-24 19:49:28
Case69,2016-05-24 20:39:37
Case70,2016-05-24 21:20:41
Case71,2016-05-24 22:30:02
Case72,2016-05-25 00:53:38
Case73,2016-05-25 01:52:44
Case74,2016-05-25 05:53:07
Case75,2016-05-25 06:23:31
Case76,2016-05-25 07:21:17
Case77,2016-05-25 09:25:36
Case78,2016-05-25 11:28:16
Case79,2016-05-25 14:28:33
Case80,2016-05-25 14:58:20
Case81,2016-05-25 16:10:26
Case82,2016-05-25 17:05:02
Case83,2016-05-25 18:34:13
Case84,2016-05-25 19:30:19
Case85,2016-05-25 20:21:51
Case86,2016-05-25 21:26:32
Case87,2016-05-25 21:29:53
Case88,2016-05-25 21:56:47
Case89,2016-05-25 23:37:24
Case90,2016-05-26 00:26:58
Case91,2016-05-26 01:04:16
Case92,2016-05-26 03:07:40
Case93,2016-05-26 05:25:09
Case94,2016-05-26 06:38:07
Case95,2016-05-26 11:42:36
Case96,2016-05-26 11:56:54
Case97,2016-05-26 13:04:21
Case98,2016-05-26 14:04:13
Case99,2016-05-26 15:09:26
Case100,2016-05-26 17:17:46
Case101,2016-05-26 18:38:50
