caseid,timestamp
Case1,2016-05-18 22:19:51
Case2,2016-05-18 23:07:42
Case3,2016-05-19 00:15:24
Case4,2016-05-19 02:15:07
Case5,2016-05-19 03:37:53
Case6,2016-05-19 05:37:39
Case7,2016-05-19 07:37:50
Case8,2016-05-19 10:03:04
Case9,2016-05-19 13:23:44
Case10,2016-05-19 15:03:25
Case11,2016-05-19 17:22:21
Case12,2016-05-19 18:30:34
Case13,2016-05-19 19:49:30
Case14,2016-05-19 22:14:57
Case15,2016-05-19 23:07:28
Case16,2016-05-20 00:27:03
Case17,2016-05-20 01:30:11
Case18,2016-05-20 01:58:45
Case19,2016-05-20 09:09:29
Case20,2016-05-20 12:33:41
Case21,2016-05-20 13:15:16
Case22,2016-05-20 14:38:43
Case23,2016-05-20 15:27:46
Case24,2016-05-20 16:23:54
Case25,2016-05-20 18:41:13
Case26,2016-05-20 19:22:49
Case27,2016-05-20 20:02:19
Case28,2016-05-20 23:00:52
Case29,2016-05-21 01:21:14
Case30,2016-05-21 02:54:08
Case31,2016-05-21 04:07:04
Case32,2016-05-21 09:31:15
Case33,2016-05-21 10:11:23
Case34,2016-05-21 13:37:01
Case35,2016-05-21 15:31:00
Case36,2016-05-21 17:42:36
Case37,2016-05-21 18:39:24
Case38,2016-05-21 20:01:15
Case39,2016-05-21 21:59:59
Case40,2016-05-21 23:13:47
Case41,2016-05-22 17:35:34
Case42,2016-05-22 18:30:10
Case43,2016-05-22 19:20:49
Case44,2016-05-22 20:45:20
Case45,2016-05-22 21:14:23
Case46,2016-05-22 22:09:45
Case47,2016-05-22 23:28:53
Case48,2016-05-23 00:32:29
Case49,2016-05-23 01:54:30
Case50,2016-05-23 06:36:11
Case51,2016-05-23 11:08:05
Case52,2016-05-23 15:26:03
Case53,2016-05-23 18:22:49
Case54,2016-05-23 21:53:34
Case55,2016-05-23 22:15:27
Case56,2016-05-23 23:17:30
Case57,2016-05-24 00:34:44
Case58,2016-05-24 01:24:52
Case59,2016-05-24 02:32:40
Case60,2016-05-24 03:46:51
Case61,2016-05-24 05:12:27
Case62,2016-05-24 07:40:16
Case63,2016-05-24 11:13:07
Case64,2016-05-24 12:26:16
Case65,2016-05-24 14:30:23
Case66,2016-05-24 15:33:26
Case67,2016-05-24 16:09:01
Case68,2016-05-24 17:35:44
Case69,2016-05-24 20:37:10
Case70,2016-05-24 21:16:55
Case71,2016-05-24 21:56:35
Case72,2016-05-24 22:56:38
Case73,2016-05-25 00:44:08
Case74,2016-05-25 01:08:49
Case75,2016-05-25 02:26:49
Case76,2016-05-25 04:07:33
Case77,2016-05-25 05:37:16
Case78,2016-05-25 08:24:36
Case79,2016-05-25 09:47:32
Case80,2016-05-25 12:09:58
Case81,2016-05-25 14:31:21
Case82,2016-05-25 15:40:18
Case83,2016-05-25 16:23:01
Case84,2016-05-25 17:52:29
Case85,2016-05-25 19:06:43
Case86,2016-05-25 20:00:25
Case87,2016-05-25 22:12:25
Case88,2016-05-26 00:35:13
Case89,2016-05-26 01:21:37
Case90,2016-05-26 02:47:36
Case91,2016-05-26 06:11:22
Case92,2016-05-26 09:05:12
Case93,2016-05-26 14:47:06
Case94,2016-05-26 16:02:51
Case95,2016-05-26 19:15:41
Case96,2016-05-26 21:09:57
Case97,2016-05-26 22:20:21
Case98,2016-05-26 23:32:07
Case99,2016-05-27 00:49:51
Case100,2016-05-27 01:18:28
Case101,2016-05-27 10:22:12
Case102,2016-05-27 11:17:28
Case103,2016-05-27 14:24:53
Case104,2016-05-27 15:13:51
