caseid,timestamp
Case1,2016-05-18 22:19:04
Case2,2016-05-18 23:51:50
Case3,2016-05-19 00:02:14
Case4,2016-05-19 01:34:01
Case5,2016-05-19 02:00:18
Case6,2016-05-19 05:36:00
Case7,2016-05-19 06:00:43
Case8,2016-05-19 09:07:06
Case9,2016-05-19 12:02:25
Case10,2016-05-19 13:14:55
Case11,2016-05-19 16:26:10
Case12,2016-05-19 18:06:09
Case13,2016-05-19 19:27:19
Case14,2016-05-19 20:53:54
Case15,2016-05-19 21:15:44
Case16,2016-05-19 22:30:20
Case17,2016-05-19 23:03:15
Case18,2016-05-19 23:48:13
Case19,2016-05-20 00:17:05
Case20,2016-05-20 02:48:12
Case21,2016-05-20 03:08:47
Case22,2016-05-20 04:30:11
Case23,2016-05-20 05:32:59
Case24,2016-05-20 09:25:06
Case25,2016-05-20 15:06:20
Case26,2016-05-20 16:24:05
Case27,2016-05-20 17:30:19
Case28,2016-05-20 17:59:44
Case29,2016-05-20 19:14:07
Case30,2016-05-20 20:55:15
Case31,2016-05-20 20:58:28
Case32,2016-05-20 22:19:35
Case33,2016-05-20 23:25:02
Case34,2016-05-21 01:25:22
Case35,2016-05-21 05:26:37
Case36,2016-05-21 13:40:11
Case37,2016-05-21 14:05:35
Case38,2016-05-21 17:43:54
Case39,2016-05-21 18:26:44
Case40,2016-05-21 19:14:29
Case41,2016-05-21 20:41:27
Case42,2016-05-22 00:53:45
Case43,2016-05-22 02:39:03
Case44,2016-05-22 04:04:22
Case45,2016-05-22 13:03:47
Case46,2016-05-22 17:41:33
Case47,2016-05-22 19:28:58
Case48,2016-05-22 20:55:33
Case49,2016-05-22 21:12:15
Case50,2016-05-22 21:58:50
Case51,2016-05-22 23:11:36
Case52,2016-05-23 00:51:02
Case53,2016-05-23 07:15:04
Case54,2016-05-23 08:12:01
Case55,2016-05-23 09:11:03
Case56,2016-05-23 13:13:22
Case57,2016-05-23 15:12:23
Case58,2016-05-23 16:47:51
Case59,2016-05-23 17:35:03
Case60,2016-05-23 19:18:07
Case61,2016-05-23 22:55:18
Case62,2016-05-23 23:03:42
Case63,2016-05-24 00:09:45
Case64,2016-05-24 01:45:36
Case65,2016-05-24 02:57:32
Case66,2016-05-24 08:20:18
Case67,2016-05-24 12:27:41
Case68,2016-05-24 13:07:29
Case69,2016-05-24 14:01:59
Case70,2016-05-24 15:54:33
Case71,2016-05-24 16:20:33
Case72,2016-05-24 17:50:13
Case73,2016-05-24 18:37:42
Case74,2016-05-24 19:49:11
Case75,2016-05-24 21:43:10
Case76,2016-05-24 22:49:55
Case77,2016-05-24 23:34:03
Case78,2016-05-25 00:30:22
Case79,2016-05-25 01:00:58
Case80,2016-05-25 03:51:10
Case81,2016-05-25 04:42:53
Case82,2016-05-25 06:38:21
Case83,2016-05-25 07:57:43
Case84,2016-05-25 13:21:16
Case85,2016-05-25 14:45:25
Case86,2016-05-25 15:08:51
Case87,2016-05-25 15:58:26
Case88,2016-05-25 17:23:10
Case89,2016-05-25 17:51:58
Case90,2016-05-25 18:32:43
Case91,2016-05-25 18:48:12
Case92,2016-05-25 19:00:06
Case93,2016-05-25 21:03:07
Case94,2016-05-25 22:06:19
Case95,2016-05-26 00:21:30
Case96,2016-05-26 01:32:54
Case97,2016-05-26 02:38:22
Case98,2016-05-26 04:49:13
Case99,2016-05-26 13:59:04
Case100,2016-05-26 15:40:46
Case101,2016-05-26 16:06:50
Case102,2016-05-26 17:30:36
Case103,2016-05-26 20:44:16
Case104,2016-05-26 23:53:58
Case105,2016-05-27 00:21:35
Case106,2016-05-27 01:26:08
Case107,2016-05-27 02:39:35
Case108,2016-05-27 03:55:08
Case109,2016-05-27 08:40:17
Case110,2016-05-27 10:16:27
Case111,2016-05-27 11:18:01
Case112,2016-05-27 13:21:38
Case113,2016-05-27 14:44:43
Case114,2016-05-27 15:33:26
Case115,2016-05-27 16:47:44
Case116,2016-05-27 18:22:45
Case117,2016-05-27 20:21:18
Case118,2016-05-27 22:17:04
Case119,2016-05-27 23:44:19
Case120,2016-05-28 00:04:34
Case121,2016-05-28 05:11:03
Case122,2016-05-28 12:53:47
Case123,2016-05-28 13:41:43
Case124,2016-05-28 15:13:51
Case125,2016-05-28 16:29:58
Case126,2016-05-28 17:08:44
Case127,2016-05-28 20:06:34
Case128,2016-05-28 21:11:06
Case129,2016-05-28 21:56:55
Case130,2016-05-29 00:14:08
Case131,2016-05-29 01:37:48
Case132,2016-05-29 12:11:52
Case133,2016-05-29 13:22:16
Case134,2016-05-29 16:36:43
Case135,2016-05-29 18:28:22
Case136,2016-05-29 20:05:52
Case137,2016-05-29 21:19:37
Case138,2016-05-29 22:53:16
Case139,2016-05-30 01:16:33
Case140,2016-05-30 02:29:38
Case141,2016-05-30 03:10:58
Case142,2016-05-30 06:28:46
Case143,2016-05-30 07:39:00
Case144,2016-05-30 10:15:28
Case145,2016-05-30 12:09:31
Case146,2016-05-30 14:32:33
Case147,2016-05-30 16:44:50
Case148,2016-05-30 17:04:15
Case149,2016-05-30 19:50:41
Case150,2016-05-30 20:38:55
Case151,2016-05-30 22:02:51
Case152,2016-05-30 23:18:31
Case153,2016-05-31 00:08:53
Case154,2016-05-31 01:48:38
Case155,2016-05-31 02:37:16
Case156,2016-05-31 07:29:27
Case157,2016-05-31 12:26:07
Case158,2016-05-31 13:50:05
Case159,2016-05-31 13:59:33
Case160,2016-05-31 17:18:21
Case161,2016-05-31 18:52:00
Case162,2016-05-31 20:13:06
Case163,2016-05-31 21:18:06
Case164,2016-05-31 23:49:02
Case165,2016-06-01 00:00:20
Case166,2016-06-01 02:37:23
Case167,2016-06-01 03:31:41
Case168,2016-06-01 07:53:49
Case169,2016-06-01 12:03:45
Case170,2016-06-01 13:05:58
Case171,2016-06-01 14:30:50
Case172,2016-06-01 15:06:19
Case173,2016-06-01 15:59:46
Case174,2016-06-01 18:55:05
Case175,2016-06-01 19:19:46
Case176,2016-06-01 20:13:56
Case177,2016-06-01 21:42:15
Case178,2016-06-01 22:27:33
Case179,2016-06-01 23:20:02
Case180,2016-06-02 00:40:50
Case181,2016-06-02 01:19:56
