caseid,timestamp
Case1,2016-05-18 22:57:45
Case2,2016-05-19 00:47:38
Case3,2016-05-19 00:56:43
Case4,2016-05-19 02:02:26
Case5,2016-05-19 07:00:28
Case6,2016-05-19 09:26:41
Case7,2016-05-19 13:16:24
Case8,2016-05-19 15:22:18
Case9,2016-05-19 16:04:15
Case10,2016-05-19 17:18:26
Case11,2016-05-19 18:48:08
Case12,2016-05-19 19:01:49
Case13,2016-05-19 20:46:25
Case14,2016-05-19 21:05:21
Case15,2016-05-19 22:13:26
Case16,2016-05-19 23:19:51
Case17,2016-05-20 00:15:03
Case18,2016-05-20 01:41:42
Case19,2016-05-20 02:51:07
Case20,2016-05-20 04:49:13
Case21,2016-05-20 06:28:59
Case22,2016-05-20 09:38:06
Case23,2016-05-20 09:57:39
Case24,2016-05-20 12:05:50
Case25,2016-05-20 13:01:34
Case26,2016-05-20 14:20:05
Case27,2016-05-20 15:37:18
Case28,2016-05-20 15:57:31
Case29,2016-05-20 17:25:03
Case30,2016-05-20 19:07:32
Case31,2016-05-20 20:22:37
Case32,2016-05-20 22:48:20
Case33,2016-05-20 23:37:14
Case34,2016-05-21 00:16:06
Case35,2016-05-21 01:49:53
Case36,2016-05-21 03:58:55
Case37,2016-05-21 05:07:54
Case38,2016-05-21 12:31:51
Case39,2016-05-21 16:53:55
Case40,2016-05-21 17:36:14
Case41,2016-05-21 18:08:25
Case42,2016-05-21 20:52:13
Case43,2016-05-21 21:19:22
Case44,2016-05-21 22:28:33
Case45,2016-05-21 23:23:40
Case46,2016-05-22 00:17:37
Case47,2016-05-22 14:35:24
Case48,2016-05-22 16:23:02
Case49,2016-05-22 17:00:51
Case50,2016-05-22 18:15:31
Case51,2016-05-22 19:18:21
Case52,2016-05-22 20:00:42
Case53,2016-05-22 21:01:35
Case54,2016-05-22 22:16:20
Case55,2016-05-22 23:36:13
Case56,2016-05-23 00:40:34
Case57,2016-05-23 01:14:36
Case58,2016-05-23 02:34:32
Case59,2016-05-23 03:38:07
Case60,2016-05-23 06:56:18
Case61,2016-05-23 08:54:30
Case62,2016-05-23 09:03:25
Case63,2016-05-23 14:40:46
Case64,2016-05-23 15:46:05
Case65,2016-05-23 18:48:01
Case66,2016-05-23 19:18:49
Case67,2016-05-23 20:47:35
Case68,2016-05-23 21:31:49
Case69,2016-05-23 22:48:16
Case70,2016-05-23 23:58:38
Case71,2016-05-24 02:32:03
Case72,2016-05-24 03:12:09
Case73,2016-05-24 04:13:30
Case74,2016-05-24 09:25:49
Case75,2016-05-24 10:50:09
Case76,2016-05-24 12:07:27
Case77,2016-05-24 13:12:12
Case78,2016-05-24 14:08:39
Case79,2016-05-24 15:53:27
Case80,2016-05-24 15:57:51
Case81,2016-05-24 17:37:48
Case82,2016-05-24 19:41:48
Case83,2016-05-24 20:01:58
Case84,2016-05-24 21:03:30
Case85,2016-05-25 00:32:43
Case86,2016-05-25 02:41:07
Case87,2016-05-25 03:47:34
Case88,2016-05-25 04:35:51
Case89,2016-05-25 11:18:02
Case90,2016-05-25 12:09:25
Case91,2016-05-25 15:47:18
Case92,2016-05-25 15:51:41
Case93,2016-05-25 16:08:23
Case94,2016-05-25 17:26:03
Case95,2016-05-25 18:26:31
Case96,2016-05-25 18:58:12
Case97,2016-05-25 21:29:27
Case98,2016-05-25 22:17:30
Case99,2016-05-25 23:34:25
Case100,2016-05-26 00:58:02
Case101,2016-05-26 02:33:34
Case102,2016-05-26 06:33:42
Case103,2016-05-26 07:19:18
Case104,2016-05-26 11:11:45
Case105,2016-05-26 13:50:23
Case106,2016-05-26 14:11:48
Case107,2016-05-26 15:23:20
Case108,2016-05-26 16:19:19
Case109,2016-05-26 18:30:03
Case110,2016-05-26 18:56:47
Case111,2016-05-26 20:12:06
Case112,2016-05-26 21:00:04
Case113,2016-05-26 22:36:49
Case114,2016-05-26 23:19:26
Case115,2016-05-27 00:42:47
Case116,2016-05-27 01:06:52
Case117,2016-05-27 06:34:27
Case118,2016-05-27 13:00:08
Case119,2016-05-27 14:13:12
Case120,2016-05-27 15:09:20
Case121,2016-05-27 16:14:40
Case122,2016-05-27 18:56:45
Case123,2016-05-27 20:21:34
Case124,2016-05-27 21:50:47
Case125,2016-05-27 22:07:32
Case126,2016-05-27 23:25:44
Case127,2016-05-28 00:06:04
Case128,2016-05-28 02:32:38
Case129,2016-05-28 03:59:05
Case130,2016-05-28 06:33:36
Case131,2016-05-28 08:46:13
Case132,2016-05-28 08:59:32
Case133,2016-05-28 14:40:31
Case134,2016-05-28 22:19:34
Case135,2016-05-28 23:29:19
Case136,2016-05-29 00:11:27
Case137,2016-05-29 01:30:33
Case138,2016-05-29 15:39:44
Case139,2016-05-29 15:58:48
Case140,2016-05-29 20:39:25
Case141,2016-05-29 21:17:32
Case142,2016-05-29 22:19:35
Case143,2016-05-29 23:32:45
Case144,2016-05-30 00:12:54
Case145,2016-05-30 11:13:58
Case146,2016-05-30 15:38:03
Case147,2016-05-30 15:56:02
Case148,2016-05-30 16:58:19
Case149,2016-05-30 18:41:30
Case150,2016-05-30 19:08:14
Case151,2016-05-30 20:01:16
Case152,2016-05-30 20:58:03
Case153,2016-05-30 22:20:28
Case154,2016-05-30 23:49:33
Case155,2016-05-31 01:25:07
Case156,2016-05-31 02:06:28
Case157,2016-05-31 03:10:00
Case158,2016-05-31 04:11:12
Case159,2016-05-31 06:15:51
Case160,2016-05-31 07:20:14
Case161,2016-05-31 08:32:42
Case162,2016-05-31 12:51:57
Case163,2016-05-31 17:29:05
Case164,2016-05-31 18:35:56
Case165,2016-05-31 19:00:54
Case166,2016-05-31 20:37:37
Case167,2016-05-31 21:44:59
Case168,2016-05-31 22:30:46
