caseid,timestamp
Case1,2016-05-18 22:52:31
Case2,2016-05-18 23:17:56
Case3,2016-05-18 23:59:46
Case4,2016-05-19 01:02:00
Case5,2016-05-19 01:59:20
Case6,2016-05-19 04:37:21
Case7,2016-05-19 05:24:41
Case8,2016-05-19 06:19:50
Case9,2016-05-19 07:22:15
Case10,2016-05-19 08:10:11
Case11,2016-05-19 14:08:46
Case12,2016-05-19 15:39:58
Case13,2016-05-19 16:45:09
Case14,2016-05-19 17:55:11
Case15,2016-05-19 18:33:48
Case16,2016-05-19 20:50:41
Case17,2016-05-19 21:35:46
Case18,2016-05-19 21:59:13
Case19,2016-05-19 23:13:59
Case20,2016-05-20 00:53:29
Case21,2016-05-20 02:01:18
Case22,2016-05-20 04:53:53
Case23,2016-05-20 05:01:22
Case24,2016-05-20 10:25:07
Case25,2016-05-20 11:28:24
Case26,2016-05-20 11:58:02
Case27,2016-05-20 14:17:52
Case28,2016-05-20 14:59:25
Case29,2016-05-20 16:59:16
Case30,2016-05-20 18:19:47
Case31,2016-05-20 19:39:45
Case32,2016-05-20 20:44:38
Case33,2016-05-20 21:07:34
Case34,2016-05-20 22:11:46
Case35,2016-05-20 23:32:26
Case36,2016-05-21 01:01:03
Case37,2016-05-21 09:24:19
Case38,2016-05-21 16:58:03
Case39,2016-05-21 19:41:10
Case40,2016-05-21 20:33:24
Case41,2016-05-22 02:41:32
Case42,2016-05-22 15:26:36
Case43,2016-05-22 16:54:25
Case44,2016-05-22 19:35:34
Case45,2016-05-22 19:58:36
Case46,2016-05-22 21:03:22
Case47,2016-05-22 22:36:04
Case48,2016-05-23 01:23:15
Case49,2016-05-23 09:10:36
Case50,2016-05-23 13:16:52
Case51,2016-05-23 14:05:35
Case52,2016-05-23 15:06:56
Case53,2016-05-23 16:46:57
Case54,2016-05-23 18:44:41
Case55,2016-05-23 19:38:45
Case56,2016-05-23 20:29:02
Case57,2016-05-23 22:00:32
Case58,2016-05-23 23:00:08
Case59,2016-05-24 00:44:02
Case60,2016-05-24 02:41:44
Case61,2016-05-24 04:01:44
Case62,2016-05-24 09:48:32
Case63,2016-05-24 12:16:58
Case64,2016-05-24 16:23:37
Case65,2016-05-24 17:51:39
Case66,2016-05-24 19:33:48
Case67,2016-05-24 21:53:45
Case68,2016-05-24 22:09:08
Case69,2016-05-24 23:52:29
Case70,2016-05-25 01:31:10
Case71,2016-05-25 02:08:54
Case72,2016-05-25 03:07:22
Case73,2016-05-25 07:34:58
Case74,2016-05-25 09:56:49
Case75,2016-05-25 11:18:36
Case76,2016-05-25 15:17:15
Case77,2016-05-25 18:47:41
Case78,2016-05-25 19:03:36
Case79,2016-05-25 20:52:09
Case80,2016-05-25 21:25:31
Case81,2016-05-25 22:50:31
Case82,2016-05-25 23:19:41
Case83,2016-05-26 00:16:57
Case84,2016-05-26 02:12:23
Case85,2016-05-26 04:03:26
Case86,2016-05-26 12:26:46
Case87,2016-05-26 15:08:30
Case88,2016-05-26 15:58:37
Case89,2016-05-26 17:22:56
Case90,2016-05-26 18:31:58
Case91,2016-05-26 19:43:23
Case92,2016-05-26 21:34:09
Case93,2016-05-26 22:27:39
Case94,2016-05-27 00:18:36
Case95,2016-05-27 01:39:34
Case96,2016-05-27 12:24:34
Case97,2016-05-27 14:04:26
Case98,2016-05-27 16:49:09
Case99,2016-05-27 17:15:44
Case100,2016-05-27 17:58:36
Case101,2016-05-27 19:04:22
Case102,2016-05-27 20:19:44
Case103,2016-05-27 21:21:20
Case104,2016-05-27 22:54:38
Case105,2016-05-28 00:17:19
Case106,2016-05-28 04:43:49
Case107,2016-05-28 05:53:54
Case108,2016-05-28 09:44:31
Case109,2016-05-28 10:19:51
Case110,2016-05-28 13:18:43
Case111,2016-05-28 14:22:23
Case112,2016-05-28 15:04:01
Case113,2016-05-28 18:26:59
Case114,2016-05-28 21:47:05
Case115,2016-05-28 22:37:53
Case116,2016-05-28 23:05:05
Case117,2016-05-29 00:02:13
Case118,2016-05-29 03:19:09
Case119,2016-05-29 03:57:49
Case120,2016-05-29 06:21:01
Case121,2016-05-29 13:22:09
Case122,2016-05-29 15:50:55
Case123,2016-05-29 16:26:10
Case124,2016-05-29 18:23:09
Case125,2016-05-29 19:44:12
Case126,2016-05-29 20:03:55
Case127,2016-05-29 22:13:00
Case128,2016-05-29 23:12:45
Case129,2016-05-30 00:29:47
Case130,2016-05-30 01:44:35
Case131,2016-05-30 02:22:16
Case132,2016-05-30 06:36:03
Case133,2016-05-30 08:13:56
Case134,2016-05-30 10:55:14
Case135,2016-05-30 13:11:25
Case136,2016-05-30 14:58:31
Case137,2016-05-30 17:35:33
Case138,2016-05-30 20:49:39
Case139,2016-05-30 21:10:26
Case140,2016-05-30 23:50:31
Case141,2016-05-31 00:46:36
Case142,2016-05-31 13:45:26
Case143,2016-05-31 16:42:18
Case144,2016-05-31 16:58:55
Case145,2016-05-31 19:51:45
Case146,2016-05-31 20:04:23
Case147,2016-05-31 21:31:00
Case148,2016-05-31 23:46:31
Case149,2016-06-01 00:50:57
Case150,2016-06-01 01:18:31
Case151,2016-06-01 02:46:48
Case152,2016-06-01 03:29:11
Case153,2016-06-01 04:54:52
Case154,2016-06-01 08:45:11
Case155,2016-06-01 10:04:26
Case156,2016-06-01 10:59:20
Case157,2016-06-01 12:57:23
Case158,2016-06-01 14:19:27
Case159,2016-06-01 17:29:59
Case160,2016-06-01 17:58:50
Case161,2016-06-01 21:07:56
Case162,2016-06-01 22:37:18
Case163,2016-06-01 23:03:11
Case164,2016-06-02 00:32:16
Case165,2016-06-02 01:41:19
Case166,2016-06-02 02:28:42
Case167,2016-06-02 03:27:41
Case168,2016-06-02 11:11:28
Case169,2016-06-02 12:54:36
Case170,2016-06-02 13:11:52
Case171,2016-06-02 14:34:42
Case172,2016-06-02 15:05:27
Case173,2016-06-02 17:07:58
Case174,2016-06-02 18:42:54
Case175,2016-06-02 20:03:34
Case176,2016-06-02 21:02:36
Case177,2016-06-03 00:40:05
Case178,2016-06-03 01:32:49
Case179,2016-06-03 03:31:38
Case180,2016-06-03 05:41:08
Case181,2016-06-03 11:21:51
