caseid,timestamp
Case1,2016-05-18 22:42:19
Case2,2016-05-18 23:50:12
Case3,2016-05-19 00:49:44
Case4,2016-05-19 01:12:56
Case5,2016-05-19 04:54:53
Case6,2016-05-19 05:03:59
Case7,2016-05-19 09:25:01
Case8,2016-05-19 12:13:08
Case9,2016-05-19 14:17:41
Case10,2016-05-19 15:22:03
Case11,2016-05-19 15:59:44
Case12,2016-05-19 16:38:15
Case13,2016-05-19 17:08:15
Case14,2016-05-19 18:42:16
Case15,2016-05-19 20:22:09
Case16,2016-05-19 21:33:12
Case17,2016-05-19 22:42:39
Case18,2016-05-19 22:56:34
Case19,2016-05-20 00:41:51
Case20,2016-05-20 01:50:05
Case21,2016-05-20 02:47:16
Case22,2016-05-20 03:07:19
Case23,2016-05-20 05:02:07
Case24,2016-05-20 07:34:04
Case25,2016-05-20 12:51:23
Case26,2016-05-20 13:35:41
Case27,2016-05-20 15:42:48
Case28,2016-05-20 17:08:08
Case29,2016-05-20 18:48:31
Case30,2016-05-20 20:26:18
Case31,2016-05-20 21:32:58
Case32,2016-05-21 00:51:34
Case33,2016-05-21 02:09:04
Case34,2016-05-21 05:45:14
Case35,2016-05-21 06:45:28
Case36,2016-05-21 17:08:37
Case37,2016-05-21 18:22:43
Case38,2016-05-21 19:21:04
Case39,2016-05-21 23:22:07
Case40,2016-05-22 15:13:49
Case41,2016-05-22 16:19:56
Case42,2016-05-22 17:51:07
Case43,2016-05-22 17:58:49
Case44,2016-05-22 19:35:47
Case45,2016-05-22 20:20:30
Case46,2016-05-22 22:36:24
Case47,2016-05-22 23:07:19
Case48,2016-05-23 01:44:37
Case49,2016-05-23 11:30:23
Case50,2016-05-23 13:45:14
Case51,2016-05-23 14:07:06
Case52,2016-05-23 15:50:50
Case53,2016-05-23 16:21:18
Case54,2016-05-23 19:50:45
Case55,2016-05-23 20:43:13
Case56,2016-05-23 21:19:21
Case57,2016-05-23 21:56:33
Case58,2016-05-23 23:23:00
Case59,2016-05-23 23:45:03
Case60,2016-05-24 00:04:58
Case61,2016-05-24 01:47:23
Case62,2016-05-24 02:03:52
Case63,2016-05-24 03:21:10
Case64,2016-05-24 08:28:11
Case65,2016-05-24 12:12:11
Case66,2016-05-24 13:01:10
Case67,2016-05-24 14:54:06
Case68,2016-05-24 15:16:59
Case69,2016-05-24 17:53:46
Case70,2016-05-24 18:45:57
Case71,2016-05-24 20:09:07
Case72,2016-05-24 21:32:08
Case73,2016-05-24 23:14:33
Case74,2016-05-25 00:55:42
Case75,2016-05-25 00:57:38
Case76,2016-05-25 03:33:09
Case77,2016-05-25 04:35:32
Case78,2016-05-25 05:24:44
Case79,2016-05-25 06:08:40
Case80,2016-05-25 08:39:31
Case81,2016-05-25 12:18:29
Case82,2016-05-25 13:01:08
Case83,2016-05-25 14:44:36
Case84,2016-05-25 15:48:22
Case85,2016-05-25 16:04:05
Case86,2016-05-25 17:55:17
Case87,2016-05-25 18:44:26
Case88,2016-05-25 20:47:06
Case89,2016-05-25 21:24:06
Case90,2016-05-25 22:44:15
Case91,2016-05-25 23:51:15
Case92,2016-05-26 00:05:51
Case93,2016-05-26 01:53:59
Case94,2016-05-26 02:08:43
Case95,2016-05-26 04:16:03
Case96,2016-05-26 05:58:44
Case97,2016-05-26 08:41:59
Case98,2016-05-26 10:54:05
Case99,2016-05-26 12:35:57
Case100,2016-05-26 14:15:28
Case101,2016-05-26 16:14:13
Case102,2016-05-26 18:31:59
Case103,2016-05-26 20:50:52
Case104,2016-05-26 22:08:20
