caseid,timestamp
Case1,2020-08-17 15:02:34
Case2,2020-08-17 16:19:23
Case3,2020-08-17 17:38:35
Case4,2020-08-17 18:40:27
Case5,2020-08-17 19:17:29
Case6,2020-08-17 22:42:25
Case7,2020-08-18 01:38:14
Case8,2020-08-18 03:06:27
Case9,2020-08-18 06:45:21
Case10,2020-08-18 07:47:04
Case11,2020-08-18 09:58:05
Case12,2020-08-18 10:41:05
Case13,2020-08-18 11:27:52
Case14,2020-08-18 12:34:16
Case15,2020-08-18 14:58:32
Case16,2020-08-18 16:14:20
Case17,2020-08-18 17:32:26
Case18,2020-08-18 18:11:09
Case19,2020-08-18 19:10:54
Case20,2020-08-18 22:06:55
Case21,2020-08-19 00:32:30
Case22,2020-08-19 04:04:09
Case23,2020-08-19 05:17:58
Case24,2020-08-19 06:41:42
Case25,2020-08-19 11:37:40
Case26,2020-08-19 12:21:31
Case27,2020-08-19 13:39:03
Case28,2020-08-19 15:49:31
Case29,2020-08-19 16:07:38
Case30,2020-08-19 17:19:26
Case31,2020-08-19 18:59:31
Case32,2020-08-19 19:44:50
Case33,2020-08-19 20:46:13
Case34,2020-08-19 21:25:26
Case35,2020-08-20 01:40:15
Case36,2020-08-20 09:24:46
Case37,2020-08-20 11:42:58
Case38,2020-08-20 12:56:01
Case39,2020-08-20 13:15:59
Case40,2020-08-20 14:30:26
Case41,2020-08-20 15:37:54
Case42,2020-08-20 16:39:28
Case43,2020-08-20 17:09:14
Case44,2020-08-20 18:16:57
Case45,2020-08-20 19:54:53
Case46,2020-08-20 22:30:22
Case47,2020-08-21 00:45:28
Case48,2020-08-21 01:33:16
Case49,2020-08-21 02:05:37
Case50,2020-08-21 04:29:39
Case51,2020-08-21 05:33:22
Case52,2020-08-21 08:56:23
Case53,2020-08-21 10:33:39
Case54,2020-08-21 11:59:57
Case55,2020-08-21 12:35:28
Case56,2020-08-21 13:04:18
Case57,2020-08-21 14:16:37
Case58,2020-08-21 15:30:51
Case59,2020-08-21 16:37:23
Case60,2020-08-21 17:21:59
Case61,2020-08-21 19:24:03
Case62,2020-08-21 20:36:24
Case63,2020-08-22 00:46:52
Case64,2020-08-22 04:59:13
Case65,2020-08-22 08:05:52
Case66,2020-08-22 10:16:23
Case67,2020-08-22 11:33:33
Case68,2020-08-22 12:56:20
Case69,2020-08-22 13:42:45
Case70,2020-08-22 14:18:41
Case71,2020-08-22 18:51:12
Case72,2020-08-23 05:31:03
Case73,2020-08-23 12:20:40
Case74,2020-08-23 13:56:18
Case75,2020-08-23 15:57:26
Case76,2020-08-23 16:09:48
Case77,2020-08-23 21:02:18
Case78,2020-08-24 07:16:14
Case79,2020-08-24 11:34:50
Case80,2020-08-24 12:00:46
Case81,2020-08-24 13:50:43
Case82,2020-08-24 14:44:10
Case83,2020-08-24 15:30:12
Case84,2020-08-24 16:15:31
Case85,2020-08-24 17:40:47
Case86,2020-08-24 18:08:44
Case87,2020-08-24 20:47:35
Case88,2020-08-24 21:39:14
Case89,2020-08-25 02:33:35
Case90,2020-08-25 05:17:37
Case91,2020-08-25 06:28:02
Case92,2020-08-25 07:09:43
Case93,2020-08-25 08:39:13
Case94,2020-08-25 09:50:19
Case95,2020-08-25 10:17:47
Case96,2020-08-25 11:19:03
Case97,2020-08-25 12:12:55
Case98,2020-08-25 13:21:32
Case99,2020-08-25 14:40:06
Case100,2020-08-25 16:46:53
Case101,2020-08-25 17:36:48
Case102,2020-08-25 18:30:43
Case103,2020-08-25 19:03:27
Case104,2020-08-25 20:18:18
Case105,2020-08-25 22:06:10
Case106,2020-08-25 23:31:47
Case107,2020-08-26 03:58:27
Case108,2020-08-26 06:42:14
Case109,2020-08-26 07:43:42
Case110,2020-08-26 10:13:20
Case111,2020-08-26 11:44:59
Case112,2020-08-26 12:52:45
Case113,2020-08-26 13:22:22
Case114,2020-08-26 15:16:41
Case115,2020-08-26 16:20:02
Case116,2020-08-26 17:16:24
Case117,2020-08-26 18:48:39
Case118,2020-08-26 19:29:44
Case119,2020-08-26 20:50:10
Case120,2020-08-26 21:46:08
Case121,2020-08-27 01:12:35
Case122,2020-08-27 05:23:08
Case123,2020-08-27 10:10:45
Case124,2020-08-27 12:29:57
Case125,2020-08-27 13:53:45
Case126,2020-08-27 14:35:42
Case127,2020-08-27 15:42:05
Case128,2020-08-27 16:11:36
Case129,2020-08-27 17:05:27
Case130,2020-08-27 18:29:23
Case131,2020-08-27 20:10:13
Case132,2020-08-28 00:35:44
Case133,2020-08-28 02:17:18
Case134,2020-08-28 05:29:27
Case135,2020-08-28 07:24:45
Case136,2020-08-28 11:00:42
Case137,2020-08-28 12:37:01
Case138,2020-08-28 13:30:10
Case139,2020-08-28 13:48:26
Case140,2020-08-28 14:23:47
Case141,2020-08-28 16:00:13
Case142,2020-08-28 16:21:26
Case143,2020-08-28 17:51:13
Case144,2020-08-28 19:02:30
Case145,2020-08-28 21:21:04
Case146,2020-08-29 01:14:34
Case147,2020-08-29 05:58:34
Case148,2020-08-29 12:08:09
Case149,2020-08-29 13:51:45
Case150,2020-08-29 14:04:43
Case151,2020-08-29 15:54:31
Case152,2020-08-29 16:08:02
Case153,2020-08-29 17:36:13
Case154,2020-08-29 18:41:13
Case155,2020-08-29 19:22:33
Case156,2020-08-30 09:03:38
Case157,2020-08-30 12:53:59
Case158,2020-08-30 14:56:59
Case159,2020-08-30 16:01:22
