caseid,timestamp
Case1,2020-08-17 14:41:59
Case2,2020-08-17 17:00:40
Case3,2020-08-17 18:41:17
Case4,2020-08-17 19:17:58
Case5,2020-08-17 20:05:11
Case6,2020-08-17 21:03:36
Case7,2020-08-17 22:02:35
Case8,2020-08-18 01:19:59
Case9,2020-08-18 03:05:40
Case10,2020-08-18 04:35:59
Case11,2020-08-18 05:03:29
Case12,2020-08-18 06:35:28
Case13,2020-08-18 07:19:18
Case14,2020-08-18 10:13:36
Case15,2020-08-18 13:43:16
Case16,2020-08-18 14:50:37
Case17,2020-08-18 15:07:44
Case18,2020-08-18 16:14:39
Case19,2020-08-18 17:11:54
Case20,2020-08-18 18:33:21
Case21,2020-08-18 19:06:11
Case22,2020-08-18 20:05:59
Case23,2020-08-19 00:51:15
Case24,2020-08-19 01:49:20
Case25,2020-08-19 04:14:59
Case26,2020-08-19 07:11:46
Case27,2020-08-19 08:48:35
Case28,2020-08-19 11:42:11
Case29,2020-08-19 12:43:12
Case30,2020-08-19 13:59:06
Case31,2020-08-19 14:30:06
Case32,2020-08-19 15:23:05
Case33,2020-08-19 16:56:07
Case34,2020-08-19 17:39:56
Case35,2020-08-19 18:59:58
Case36,2020-08-19 19:28:31
Case37,2020-08-19 20:10:18
Case38,2020-08-19 22:49:43
Case39,2020-08-20 00:35:55
Case40,2020-08-20 01:13:53
Case41,2020-08-20 02:48:15
Case42,2020-08-20 07:08:07
Case43,2020-08-20 09:29:31
Case44,2020-08-20 11:43:27
Case45,2020-08-20 12:15:21
Case46,2020-08-20 13:49:16
Case47,2020-08-20 14:49:01
Case48,2020-08-20 15:12:12
Case49,2020-08-20 16:55:49
Case50,2020-08-20 17:13:38
Case51,2020-08-20 18:11:56
Case52,2020-08-20 20:10:28
Case53,2020-08-20 21:34:20
Case54,2020-08-20 23:01:50
Case55,2020-08-21 00:37:31
Case56,2020-08-21 07:06:39
Case57,2020-08-21 10:32:26
Case58,2020-08-21 11:09:17
Case59,2020-08-21 12:08:28
Case60,2020-08-21 13:59:50
Case61,2020-08-21 14:11:25
Case62,2020-08-21 15:51:48
Case63,2020-08-21 16:23:47
Case64,2020-08-21 17:49:02
Case65,2020-08-21 18:14:35
Case66,2020-08-21 19:45:40
Case67,2020-08-21 20:48:36
Case68,2020-08-21 21:38:51
Case69,2020-08-21 22:35:11
Case70,2020-08-21 23:44:47
Case71,2020-08-22 03:59:35
Case72,2020-08-22 04:34:12
Case73,2020-08-22 11:53:04
Case74,2020-08-22 12:18:29
Case75,2020-08-22 13:17:11
Case76,2020-08-22 14:56:04
Case77,2020-08-22 16:27:04
Case78,2020-08-22 17:43:18
Case79,2020-08-22 18:03:55
Case80,2020-08-23 11:18:04
Case81,2020-08-23 13:38:57
Case82,2020-08-23 16:04:07
Case83,2020-08-23 17:42:42
Case84,2020-08-23 19:08:33
Case85,2020-08-23 20:53:08
Case86,2020-08-23 23:17:03
Case87,2020-08-24 10:54:28
Case88,2020-08-24 11:22:30
Case89,2020-08-24 12:30:14
Case90,2020-08-24 13:22:12
Case91,2020-08-24 14:06:55
Case92,2020-08-24 15:37:45
Case93,2020-08-24 16:33:40
Case94,2020-08-24 17:56:21
Case95,2020-08-24 18:52:24
Case96,2020-08-24 19:54:05
Case97,2020-08-24 23:34:46
Case98,2020-08-25 01:01:49
Case99,2020-08-25 06:59:35
Case100,2020-08-25 09:20:34
Case101,2020-08-25 10:43:28
Case102,2020-08-25 11:45:14
Case103,2020-08-25 12:49:38
Case104,2020-08-25 13:00:57
Case105,2020-08-25 14:52:51
Case106,2020-08-25 15:51:51
Case107,2020-08-25 16:11:47
Case108,2020-08-25 17:08:55
Case109,2020-08-25 18:16:05
Case110,2020-08-25 19:00:28
Case111,2020-08-25 20:29:57
Case112,2020-08-25 23:51:13
Case113,2020-08-26 00:32:53
Case114,2020-08-26 02:06:18
Case115,2020-08-26 04:56:04
Case116,2020-08-26 11:27:00
Case117,2020-08-26 12:05:26
Case118,2020-08-26 13:39:46
Case119,2020-08-26 14:02:06
Case120,2020-08-26 16:16:51
Case121,2020-08-26 18:08:12
Case122,2020-08-26 19:40:31
Case123,2020-08-26 20:55:11
Case124,2020-08-27 00:27:46
Case125,2020-08-27 05:22:42
Case126,2020-08-27 06:15:10
Case127,2020-08-27 10:34:23
Case128,2020-08-27 11:30:41
Case129,2020-08-27 12:02:29
Case130,2020-08-27 13:11:53
Case131,2020-08-27 14:30:28
Case132,2020-08-27 15:01:59
Case133,2020-08-27 17:43:13
Case134,2020-08-27 18:45:25
Case135,2020-08-27 19:21:16
Case136,2020-08-27 20:16:06
Case137,2020-08-27 21:44:55
Case138,2020-08-27 22:04:10
Case139,2020-08-27 23:11:10
Case140,2020-08-28 02:18:25
Case141,2020-08-28 03:44:22
Case142,2020-08-28 06:21:23
Case143,2020-08-28 07:14:36
Case144,2020-08-28 08:44:24
Case145,2020-08-28 10:46:44
Case146,2020-08-28 11:22:05
Case147,2020-08-28 12:54:29
Case148,2020-08-28 13:06:48
Case149,2020-08-28 14:31:07
Case150,2020-08-28 15:50:14
Case151,2020-08-28 16:29:05
Case152,2020-08-28 17:55:44
Case153,2020-08-28 18:36:30
Case154,2020-08-28 19:33:36
Case155,2020-08-28 20:21:20
Case156,2020-08-29 00:19:42
Case157,2020-08-29 13:12:11
Case158,2020-08-29 14:19:23
Case159,2020-08-29 15:48:45
