caseid,timestamp
Case1,2020-08-17 14:43:10
Case2,2020-08-17 15:40:25
Case3,2020-08-17 16:18:21
Case4,2020-08-17 17:44:31
Case5,2020-08-17 19:36:22
Case6,2020-08-17 20:40:22
Case7,2020-08-17 21:21:02
Case8,2020-08-17 23:24:00
Case9,2020-08-18 00:27:48
Case10,2020-08-18 02:58:16
Case11,2020-08-18 09:11:38
Case12,2020-08-18 11:50:41
Case13,2020-08-18 12:52:37
Case14,2020-08-18 13:24:15
Case15,2020-08-18 14:09:40
Case16,2020-08-18 15:19:28
Case17,2020-08-18 17:45:19
Case18,2020-08-18 18:47:19
Case19,2020-08-18 19:36:35
Case20,2020-08-18 20:32:44
Case21,2020-08-18 21:34:15
Case22,2020-08-18 23:41:12
Case23,2020-08-19 04:38:09
Case24,2020-08-19 06:40:42
Case25,2020-08-19 07:04:47
Case26,2020-08-19 12:16:19
Case27,2020-08-19 13:05:16
Case28,2020-08-19 14:36:54
Case29,2020-08-19 15:16:41
Case30,2020-08-19 16:17:22
Case31,2020-08-19 17:32:28
Case32,2020-08-19 18:04:13
Case33,2020-08-19 19:31:14
Case34,2020-08-19 23:10:19
Case35,2020-08-20 04:10:04
Case36,2020-08-20 10:49:14
Case37,2020-08-20 12:10:10
Case38,2020-08-20 13:00:40
Case39,2020-08-20 14:08:47
Case40,2020-08-20 15:50:23
Case41,2020-08-20 16:17:29
Case42,2020-08-20 17:05:50
Case43,2020-08-20 18:16:21
Case44,2020-08-20 19:31:49
Case45,2020-08-20 20:55:57
Case46,2020-08-20 22:58:02
Case47,2020-08-20 23:22:57
Case48,2020-08-21 04:47:51
Case49,2020-08-21 06:24:40
Case50,2020-08-21 07:21:52
Case51,2020-08-21 11:15:51
Case52,2020-08-21 12:42:56
Case53,2020-08-21 13:54:26
Case54,2020-08-21 14:07:37
Case55,2020-08-21 15:49:25
Case56,2020-08-21 16:50:37
Case57,2020-08-21 17:49:57
Case58,2020-08-21 18:52:05
Case59,2020-08-21 19:18:01
Case60,2020-08-21 20:24:30
Case61,2020-08-21 22:06:15
Case62,2020-08-22 00:06:04
Case63,2020-08-22 02:21:46
Case64,2020-08-22 05:00:26
Case65,2020-08-22 10:45:02
Case66,2020-08-22 12:32:06
Case67,2020-08-22 16:11:54
Case68,2020-08-22 17:11:33
Case69,2020-08-22 18:53:49
Case70,2020-08-22 20:08:33
Case71,2020-08-23 06:00:41
Case72,2020-08-23 12:07:03
Case73,2020-08-23 13:18:02
Case74,2020-08-23 15:36:46
Case75,2020-08-23 16:19:22
Case76,2020-08-23 17:52:55
Case77,2020-08-23 19:03:47
Case78,2020-08-24 02:18:52
Case79,2020-08-24 06:38:30
Case80,2020-08-24 10:36:36
Case81,2020-08-24 11:54:59
Case82,2020-08-24 12:49:36
Case83,2020-08-24 13:34:06
Case84,2020-08-24 15:33:50
Case85,2020-08-24 16:29:13
Case86,2020-08-24 17:56:53
Case87,2020-08-24 18:43:32
Case88,2020-08-24 19:18:31
Case89,2020-08-24 20:58:44
Case90,2020-08-24 23:11:27
Case91,2020-08-25 00:41:01
Case92,2020-08-25 01:12:11
Case93,2020-08-25 02:43:03
Case94,2020-08-25 04:47:01
Case95,2020-08-25 06:37:29
Case96,2020-08-25 10:28:17
Case97,2020-08-25 11:25:47
Case98,2020-08-25 12:31:42
Case99,2020-08-25 13:28:01
Case100,2020-08-25 14:05:13
Case101,2020-08-25 15:13:43
Case102,2020-08-25 16:26:07
Case103,2020-08-25 17:37:03
Case104,2020-08-25 19:47:01
Case105,2020-08-25 20:58:50
Case106,2020-08-25 21:13:55
Case107,2020-08-26 03:35:08
Case108,2020-08-26 11:35:40
Case109,2020-08-26 12:23:42
Case110,2020-08-26 13:21:23
Case111,2020-08-26 14:47:12
Case112,2020-08-26 16:58:30
Case113,2020-08-26 18:58:37
Case114,2020-08-26 19:21:58
Case115,2020-08-26 22:53:15
Case116,2020-08-27 00:06:14
Case117,2020-08-27 01:32:38
Case118,2020-08-27 03:41:06
Case119,2020-08-27 04:35:30
Case120,2020-08-27 06:49:32
Case121,2020-08-27 10:20:35
Case122,2020-08-27 11:06:40
Case123,2020-08-27 12:13:13
Case124,2020-08-27 13:09:18
Case125,2020-08-27 14:41:39
Case126,2020-08-27 16:54:28
Case127,2020-08-27 17:17:52
Case128,2020-08-27 18:29:12
Case129,2020-08-27 19:48:21
Case130,2020-08-27 20:13:28
Case131,2020-08-27 21:22:55
Case132,2020-08-27 23:46:47
Case133,2020-08-28 00:13:19
Case134,2020-08-28 07:28:28
Case135,2020-08-28 10:32:45
Case136,2020-08-28 11:59:31
Case137,2020-08-28 12:31:09
Case138,2020-08-28 13:40:10
Case139,2020-08-28 14:57:02
Case140,2020-08-28 15:55:45
Case141,2020-08-28 16:54:55
Case142,2020-08-28 17:25:21
Case143,2020-08-28 18:46:27
Case144,2020-08-28 19:19:42
Case145,2020-08-28 22:26:44
Case146,2020-08-29 01:54:01
Case147,2020-08-29 02:30:36
Case148,2020-08-29 12:08:42
Case149,2020-08-29 13:14:09
Case150,2020-08-29 14:51:19
Case151,2020-08-29 17:30:26
Case152,2020-08-29 18:15:54
Case153,2020-08-29 19:03:32
Case154,2020-08-29 20:41:55
Case155,2020-08-30 11:09:33
Case156,2020-08-30 13:29:20
Case157,2020-08-30 20:48:28
Case158,2020-08-30 23:26:23
Case159,2020-08-31 02:44:49
