caseid,timestamp
Case1,2020-08-17 14:44:23
Case2,2020-08-17 15:29:55
Case3,2020-08-17 16:17:41
Case4,2020-08-17 17:40:56
Case5,2020-08-17 18:58:45
Case6,2020-08-17 21:02:59
Case7,2020-08-18 02:09:45
Case8,2020-08-18 07:33:11
Case9,2020-08-18 08:11:28
Case10,2020-08-18 12:02:31
Case11,2020-08-18 13:23:30
Case12,2020-08-18 14:10:56
Case13,2020-08-18 15:09:52
Case14,2020-08-18 16:59:36
Case15,2020-08-18 17:24:06
Case16,2020-08-18 18:26:58
Case17,2020-08-18 19:58:58
Case18,2020-08-18 20:04:23
Case19,2020-08-18 21:02:47
Case20,2020-08-18 22:21:54
Case21,2020-08-19 01:17:55
Case22,2020-08-19 04:35:47
Case23,2020-08-19 05:23:36
Case24,2020-08-19 07:15:26
Case25,2020-08-19 09:40:03
Case26,2020-08-19 11:54:08
Case27,2020-08-19 13:18:25
Case28,2020-08-19 14:59:32
Case29,2020-08-19 15:01:28
Case30,2020-08-19 16:40:55
Case31,2020-08-19 17:55:45
Case32,2020-08-19 18:08:00
Case33,2020-08-19 19:54:00
Case34,2020-08-19 20:13:42
Case35,2020-08-19 21:59:06
Case36,2020-08-19 23:28:28
Case37,2020-08-20 00:48:47
Case38,2020-08-20 02:36:53
Case39,2020-08-20 04:21:07
Case40,2020-08-20 05:48:45
Case41,2020-08-20 11:29:39
Case42,2020-08-20 12:18:55
Case43,2020-08-20 13:47:48
Case44,2020-08-20 14:48:44
Case45,2020-08-20 15:17:13
Case46,2020-08-20 16:13:42
Case47,2020-08-20 17:55:23
Case48,2020-08-20 18:47:15
Case49,2020-08-20 19:53:34
Case50,2020-08-20 20:09:58
Case51,2020-08-20 22:52:25
Case52,2020-08-20 23:51:44
Case53,2020-08-21 00:21:48
Case54,2020-08-21 01:59:29
Case55,2020-08-21 05:02:54
Case56,2020-08-21 10:03:39
Case57,2020-08-21 11:40:44
Case58,2020-08-21 12:37:42
Case59,2020-08-21 13:26:36
Case60,2020-08-21 14:05:29
Case61,2020-08-21 15:38:46
Case62,2020-08-21 16:50:06
Case63,2020-08-21 17:20:16
Case64,2020-08-21 18:10:15
Case65,2020-08-21 19:55:43
Case66,2020-08-21 20:28:01
Case67,2020-08-22 01:49:28
Case68,2020-08-22 04:43:35
Case69,2020-08-22 05:26:41
Case70,2020-08-22 06:44:11
Case71,2020-08-22 12:06:22
Case72,2020-08-22 13:34:57
Case73,2020-08-22 17:16:59
Case74,2020-08-22 18:26:19
Case75,2020-08-22 19:24:05
Case76,2020-08-22 20:50:08
Case77,2020-08-22 21:17:07
Case78,2020-08-23 11:56:21
Case79,2020-08-23 13:18:25
Case80,2020-08-23 14:15:01
Case81,2020-08-23 15:30:47
Case82,2020-08-23 17:34:32
Case83,2020-08-23 19:57:59
Case84,2020-08-23 20:15:25
Case85,2020-08-24 00:15:36
Case86,2020-08-24 04:24:43
Case87,2020-08-24 11:11:36
Case88,2020-08-24 12:33:15
Case89,2020-08-24 13:51:39
Case90,2020-08-24 14:27:24
Case91,2020-08-24 17:47:43
Case92,2020-08-24 18:08:32
Case93,2020-08-24 19:25:02
Case94,2020-08-24 20:10:20
Case95,2020-08-24 21:27:07
Case96,2020-08-24 22:39:18
Case97,2020-08-24 23:51:49
Case98,2020-08-25 02:37:20
Case99,2020-08-25 04:06:49
Case100,2020-08-25 11:55:29
Case101,2020-08-25 12:53:07
Case102,2020-08-25 14:26:02
Case103,2020-08-25 15:14:17
Case104,2020-08-25 17:12:22
Case105,2020-08-25 18:43:15
Case106,2020-08-25 19:10:15
Case107,2020-08-26 01:00:02
Case108,2020-08-26 02:32:11
Case109,2020-08-26 05:58:47
Case110,2020-08-26 11:25:38
Case111,2020-08-26 12:23:49
Case112,2020-08-26 13:44:39
Case113,2020-08-26 14:12:17
Case114,2020-08-26 16:36:14
Case115,2020-08-26 17:33:35
Case116,2020-08-26 18:49:53
Case117,2020-08-27 00:01:49
Case118,2020-08-27 02:09:56
Case119,2020-08-27 07:13:12
Case120,2020-08-27 09:31:31
Case121,2020-08-27 11:37:30
Case122,2020-08-27 12:29:41
Case123,2020-08-27 13:54:43
Case124,2020-08-27 14:43:56
Case125,2020-08-27 15:51:26
Case126,2020-08-27 16:06:24
Case127,2020-08-27 17:14:07
Case128,2020-08-27 18:30:33
Case129,2020-08-27 19:26:39
Case130,2020-08-27 20:30:25
Case131,2020-08-27 22:01:20
Case132,2020-08-28 00:14:18
Case133,2020-08-28 03:41:31
Case134,2020-08-28 04:17:25
Case135,2020-08-28 08:55:19
Case136,2020-08-28 10:58:24
Case137,2020-08-28 11:57:27
Case138,2020-08-28 12:16:27
Case139,2020-08-28 14:51:44
Case140,2020-08-28 15:38:51
Case141,2020-08-28 18:24:21
Case142,2020-08-28 18:31:12
Case143,2020-08-28 19:27:30
Case144,2020-08-28 20:03:34
Case145,2020-08-29 01:24:43
Case146,2020-08-29 10:48:36
Case147,2020-08-29 12:13:23
Case148,2020-08-29 14:22:34
Case149,2020-08-29 18:14:52
Case150,2020-08-29 19:41:49
Case151,2020-08-30 01:39:35
Case152,2020-08-30 06:31:12
Case153,2020-08-30 10:42:43
Case154,2020-08-30 12:29:57
Case155,2020-08-30 13:22:48
Case156,2020-08-30 14:22:10
Case157,2020-08-30 16:11:34
Case158,2020-08-30 17:50:45
Case159,2020-08-30 18:30:46
