caseid,timestamp
Case1,2020-08-17 14:13:10
Case2,2020-08-17 15:32:46
Case3,2020-08-17 16:22:47
Case4,2020-08-17 17:42:35
Case5,2020-08-17 18:06:50
Case6,2020-08-17 19:58:45
Case7,2020-08-17 20:17:51
Case8,2020-08-17 21:49:58
Case9,2020-08-18 06:12:10
Case10,2020-08-18 08:22:48
Case11,2020-08-18 09:18:11
Case12,2020-08-18 10:08:00
Case13,2020-08-18 11:22:57
Case14,2020-08-18 12:43:52
Case15,2020-08-18 13:13:50
Case16,2020-08-18 14:32:07
Case17,2020-08-18 15:40:12
Case18,2020-08-18 16:47:34
Case19,2020-08-18 17:38:54
Case20,2020-08-18 19:37:38
Case21,2020-08-18 20:34:26
Case22,2020-08-18 23:40:38
Case23,2020-08-19 01:38:44
Case24,2020-08-19 03:30:26
Case25,2020-08-19 04:04:58
Case26,2020-08-19 06:25:37
Case27,2020-08-19 08:33:13
Case28,2020-08-19 09:49:36
Case29,2020-08-19 12:50:56
Case30,2020-08-19 13:37:29
Case31,2020-08-19 14:34:27
Case32,2020-08-19 15:42:48
Case33,2020-08-19 16:27:54
Case34,2020-08-19 17:57:10
Case35,2020-08-19 18:20:20
Case36,2020-08-19 19:13:46
Case37,2020-08-19 21:01:54
Case38,2020-08-20 05:56:24
Case39,2020-08-20 07:41:57
Case40,2020-08-20 09:36:04
Case41,2020-08-20 10:27:38
Case42,2020-08-20 11:39:57
Case43,2020-08-20 12:12:40
Case44,2020-08-20 13:57:13
Case45,2020-08-20 14:42:37
Case46,2020-08-20 15:22:52
Case47,2020-08-20 17:03:07
Case48,2020-08-20 18:06:44
Case49,2020-08-20 19:16:08
Case50,2020-08-20 20:05:15
Case51,2020-08-20 22:14:48
Case52,2020-08-20 23:53:36
Case53,2020-08-21 03:15:17
Case54,2020-08-21 04:43:48
Case55,2020-08-21 09:10:54
Case56,2020-08-21 11:41:08
Case57,2020-08-21 12:50:03
Case58,2020-08-21 13:54:13
Case59,2020-08-21 14:17:18
Case60,2020-08-21 15:16:31
Case61,2020-08-21 16:09:09
Case62,2020-08-21 17:39:51
Case63,2020-08-21 18:55:34
Case64,2020-08-21 19:13:17
Case65,2020-08-21 20:15:55
Case66,2020-08-22 02:54:54
Case67,2020-08-22 04:32:45
Case68,2020-08-22 05:23:04
Case69,2020-08-22 09:00:08
Case70,2020-08-22 10:41:49
Case71,2020-08-22 12:58:49
Case72,2020-08-22 13:10:08
Case73,2020-08-22 14:11:46
Case74,2020-08-22 16:26:49
Case75,2020-08-22 17:22:39
Case76,2020-08-22 18:42:01
Case77,2020-08-22 19:32:42
Case78,2020-08-23 11:55:51
Case79,2020-08-23 12:11:31
Case80,2020-08-23 15:24:49
Case81,2020-08-23 16:25:13
Case82,2020-08-23 17:03:26
Case83,2020-08-23 18:45:27
Case84,2020-08-23 19:01:07
Case85,2020-08-24 00:48:57
Case86,2020-08-24 01:25:06
Case87,2020-08-24 03:31:43
Case88,2020-08-24 06:21:55
Case89,2020-08-24 07:33:42
Case90,2020-08-24 10:24:55
Case91,2020-08-24 11:59:53
Case92,2020-08-24 12:30:22
Case93,2020-08-24 13:09:55
Case94,2020-08-24 14:36:46
Case95,2020-08-24 15:07:44
Case96,2020-08-24 16:22:32
Case97,2020-08-24 17:25:34
Case98,2020-08-24 18:21:53
Case99,2020-08-24 19:41:39
Case100,2020-08-24 21:43:51
Case101,2020-08-25 01:37:13
Case102,2020-08-25 02:28:48
Case103,2020-08-25 03:10:06
Case104,2020-08-25 06:27:17
Case105,2020-08-25 08:31:23
Case106,2020-08-25 09:29:12
Case107,2020-08-25 11:48:19
Case108,2020-08-25 12:29:55
Case109,2020-08-25 13:23:23
Case110,2020-08-25 14:31:27
Case111,2020-08-25 15:45:48
Case112,2020-08-25 16:19:31
Case113,2020-08-25 17:28:43
Case114,2020-08-25 18:30:49
Case115,2020-08-25 19:19:53
Case116,2020-08-25 20:32:02
Case117,2020-08-25 23:36:22
Case118,2020-08-26 05:44:31
Case119,2020-08-26 11:37:39
Case120,2020-08-26 12:29:13
Case121,2020-08-26 13:50:20
Case122,2020-08-26 14:51:06
Case123,2020-08-26 15:01:57
Case124,2020-08-26 17:22:29
Case125,2020-08-26 23:11:00
Case126,2020-08-27 00:49:03
Case127,2020-08-27 04:53:18
Case128,2020-08-27 07:12:31
Case129,2020-08-27 09:11:01
Case130,2020-08-27 11:01:10
Case131,2020-08-27 12:57:45
Case132,2020-08-27 13:12:15
Case133,2020-08-27 14:44:42
Case134,2020-08-27 15:31:45
Case135,2020-08-27 16:57:07
Case136,2020-08-27 17:16:25
Case137,2020-08-27 18:52:05
Case138,2020-08-27 19:28:40
Case139,2020-08-27 20:34:23
Case140,2020-08-27 22:43:50
Case141,2020-08-28 00:53:09
Case142,2020-08-28 01:19:35
Case143,2020-08-28 04:37:58
Case144,2020-08-28 05:28:07
Case145,2020-08-28 08:27:41
Case146,2020-08-28 10:48:40
Case147,2020-08-28 11:26:12
Case148,2020-08-28 12:58:17
Case149,2020-08-28 13:07:04
Case150,2020-08-28 14:40:00
Case151,2020-08-28 15:56:22
Case152,2020-08-28 16:02:26
Case153,2020-08-28 17:45:40
Case154,2020-08-28 18:25:02
Case155,2020-08-28 19:02:05
Case156,2020-08-29 01:49:57
Case157,2020-08-29 02:15:21
Case158,2020-08-29 10:49:54
Case159,2020-08-29 11:28:40
