caseid,timestamp
Case1,2020-08-17 14:43:39
Case2,2020-08-17 15:43:30
Case3,2020-08-17 17:54:04
Case4,2020-08-17 18:35:04
Case5,2020-08-17 19:09:14
Case6,2020-08-17 20:12:15
Case7,2020-08-17 21:20:42
Case8,2020-08-18 03:42:19
Case9,2020-08-18 07:33:47
Case10,2020-08-18 09:10:35
Case11,2020-08-18 10:36:07
Case12,2020-08-18 11:34:13
Case13,2020-08-18 12:43:21
Case14,2020-08-18 13:55:30
Case15,2020-08-18 14:35:37
Case16,2020-08-18 15:58:38
Case17,2020-08-18 16:39:17
Case18,2020-08-18 17:28:02
Case19,2020-08-18 18:17:40
Case20,2020-08-18 19:30:55
Case21,2020-08-18 20:56:01
Case22,2020-08-18 22:28:29
Case23,2020-08-18 23:37:54
Case24,2020-08-19 06:01:10
Case25,2020-08-19 09:00:08
Case26,2020-08-19 12:35:34
Case27,2020-08-19 13:50:22
Case28,2020-08-19 14:21:56
Case29,2020-08-19 15:18:29
Case30,2020-08-19 16:16:09
Case31,2020-08-19 18:00:20
Case32,2020-08-19 18:19:36
Case33,2020-08-19 19:50:19
Case34,2020-08-19 20:56:48
Case35,2020-08-19 21:09:33
Case36,2020-08-19 23:25:08
Case37,2020-08-20 02:32:48
Case38,2020-08-20 04:30:00
Case39,2020-08-20 11:41:31
Case40,2020-08-20 12:13:16
Case41,2020-08-20 15:20:50
Case42,2020-08-20 16:32:45
Case43,2020-08-20 17:08:17
Case44,2020-08-20 18:06:32
Case45,2020-08-20 20:18:27
Case46,2020-08-20 21:56:20
Case47,2020-08-20 23:41:40
Case48,2020-08-21 01:33:28
Case49,2020-08-21 02:59:00
Case50,2020-08-21 05:02:11
Case51,2020-08-21 06:31:58
Case52,2020-08-21 10:24:03
Case53,2020-08-21 11:33:06
Case54,2020-08-21 12:34:12
Case55,2020-08-21 13:05:35
Case56,2020-08-21 14:52:46
Case57,2020-08-21 15:37:26
Case58,2020-08-21 16:14:16
Case59,2020-08-21 17:42:43
Case60,2020-08-21 19:56:09
Case61,2020-08-22 01:36:03
Case62,2020-08-22 12:51:14
Case63,2020-08-22 15:27:55
Case64,2020-08-22 16:54:26
Case65,2020-08-22 17:14:53
Case66,2020-08-22 19:38:48
Case67,2020-08-23 11:03:14
Case68,2020-08-23 14:32:24
Case69,2020-08-23 15:18:47
Case70,2020-08-23 18:59:37
Case71,2020-08-23 20:48:47
Case72,2020-08-23 22:17:08
Case73,2020-08-24 01:24:54
Case74,2020-08-24 06:20:23
Case75,2020-08-24 09:50:11
Case76,2020-08-24 11:36:10
Case77,2020-08-24 12:38:15
Case78,2020-08-24 15:40:32
Case79,2020-08-24 16:34:11
Case80,2020-08-24 17:56:29
Case81,2020-08-24 18:32:46
Case82,2020-08-24 19:33:20
Case83,2020-08-24 20:16:17
Case84,2020-08-24 21:51:16
Case85,2020-08-24 22:53:16
Case86,2020-08-25 01:30:19
Case87,2020-08-25 03:53:26
Case88,2020-08-25 04:44:24
Case89,2020-08-25 10:53:08
Case90,2020-08-25 11:56:17
Case91,2020-08-25 12:38:35
Case92,2020-08-25 13:48:21
Case93,2020-08-25 14:43:15
Case94,2020-08-25 15:52:56
Case95,2020-08-25 16:44:39
Case96,2020-08-25 17:55:49
Case97,2020-08-25 18:58:17
Case98,2020-08-25 19:06:42
Case99,2020-08-25 20:42:48
Case100,2020-08-25 21:35:13
Case101,2020-08-25 22:28:41
Case102,2020-08-26 01:54:06
Case103,2020-08-26 04:55:03
Case104,2020-08-26 05:11:35
Case105,2020-08-26 08:17:46
Case106,2020-08-26 11:26:39
Case107,2020-08-26 12:09:37
Case108,2020-08-26 13:47:25
Case109,2020-08-26 15:13:19
Case110,2020-08-26 16:48:33
Case111,2020-08-26 17:04:40
Case112,2020-08-26 18:45:01
Case113,2020-08-26 19:50:19
Case114,2020-08-26 20:01:16
Case115,2020-08-26 22:49:50
Case116,2020-08-26 23:17:02
Case117,2020-08-27 01:05:58
Case118,2020-08-27 05:18:25
Case119,2020-08-27 06:29:45
Case120,2020-08-27 11:56:53
Case121,2020-08-27 13:04:08
Case122,2020-08-27 14:47:47
Case123,2020-08-27 15:49:11
Case124,2020-08-27 16:55:38
Case125,2020-08-27 17:22:14
Case126,2020-08-27 18:54:53
Case127,2020-08-27 19:14:48
Case128,2020-08-27 20:22:11
Case129,2020-08-27 21:44:20
Case130,2020-08-28 00:26:32
Case131,2020-08-28 03:39:20
Case132,2020-08-28 04:09:54
Case133,2020-08-28 11:58:25
Case134,2020-08-28 12:24:44
Case135,2020-08-28 13:02:44
Case136,2020-08-28 14:31:11
Case137,2020-08-28 15:03:02
Case138,2020-08-28 16:36:41
Case139,2020-08-28 17:55:02
Case140,2020-08-28 18:10:51
Case141,2020-08-28 19:36:25
Case142,2020-08-28 21:44:30
Case143,2020-08-28 22:42:44
Case144,2020-08-29 01:17:58
Case145,2020-08-29 02:49:36
Case146,2020-08-29 04:31:28
Case147,2020-08-29 12:28:39
Case148,2020-08-29 13:16:46
Case149,2020-08-29 14:54:35
Case150,2020-08-29 17:54:34
Case151,2020-08-29 19:13:03
Case152,2020-08-29 20:23:26
Case153,2020-08-30 07:20:13
Case154,2020-08-30 13:45:12
Case155,2020-08-30 16:08:48
Case156,2020-08-30 17:01:14
Case157,2020-08-30 19:12:20
Case158,2020-08-31 10:19:50
Case159,2020-08-31 11:05:37
