caseid,timestamp
Case1,2020-08-17 14:44:34
Case2,2020-08-17 15:50:44
Case3,2020-08-17 16:20:01
Case4,2020-08-17 17:34:14
Case5,2020-08-17 18:49:26
Case6,2020-08-17 19:08:40
Case7,2020-08-17 20:19:05
Case8,2020-08-17 21:02:05
Case9,2020-08-18 01:39:06
Case10,2020-08-18 05:14:36
Case11,2020-08-18 07:32:04
Case12,2020-08-18 08:54:16
Case13,2020-08-18 10:13:12
Case14,2020-08-18 12:18:15
Case15,2020-08-18 13:18:13
Case16,2020-08-18 14:15:39
Case17,2020-08-18 15:40:24
Case18,2020-08-18 16:36:07
Case19,2020-08-18 17:49:55
Case20,2020-08-18 18:36:29
Case21,2020-08-18 19:01:17
Case22,2020-08-19 00:48:07
Case23,2020-08-19 08:23:13
Case24,2020-08-19 10:17:12
Case25,2020-08-19 11:47:05
Case26,2020-08-19 12:12:34
Case27,2020-08-19 13:07:01
Case28,2020-08-19 14:09:37
Case29,2020-08-19 15:03:44
Case30,2020-08-19 16:05:53
Case31,2020-08-19 17:23:02
Case32,2020-08-19 18:57:03
Case33,2020-08-19 19:11:13
Case34,2020-08-19 20:20:52
Case35,2020-08-19 21:46:09
Case36,2020-08-19 22:09:29
Case37,2020-08-19 23:33:17
Case38,2020-08-20 00:44:47
Case39,2020-08-20 02:31:49
Case40,2020-08-20 05:39:37
Case41,2020-08-20 06:44:55
Case42,2020-08-20 10:19:36
Case43,2020-08-20 12:00:02
Case44,2020-08-20 12:08:48
Case45,2020-08-20 14:00:23
Case46,2020-08-20 14:49:24
Case47,2020-08-20 15:06:07
Case48,2020-08-20 16:30:00
Case49,2020-08-20 17:49:57
Case50,2020-08-20 18:30:14
Case51,2020-08-20 19:27:45
Case52,2020-08-20 20:51:25
Case53,2020-08-20 22:29:25
Case54,2020-08-21 02:30:07
Case55,2020-08-21 04:54:04
Case56,2020-08-21 05:15:10
Case57,2020-08-21 09:49:07
Case58,2020-08-21 10:29:04
Case59,2020-08-21 11:32:37
Case60,2020-08-21 12:20:02
Case61,2020-08-21 13:58:47
Case62,2020-08-21 14:55:57
Case63,2020-08-21 15:15:18
Case64,2020-08-21 16:56:00
Case65,2020-08-21 17:44:16
Case66,2020-08-21 18:10:32
Case67,2020-08-21 19:00:39
Case68,2020-08-21 21:43:54
Case69,2020-08-22 04:05:53
Case70,2020-08-22 12:23:57
Case71,2020-08-22 13:54:01
Case72,2020-08-22 14:14:19
Case73,2020-08-22 15:54:02
Case74,2020-08-22 17:29:43
Case75,2020-08-22 18:52:55
Case76,2020-08-22 20:34:47
Case77,2020-08-23 12:46:39
Case78,2020-08-23 13:38:34
Case79,2020-08-23 15:25:10
Case80,2020-08-23 19:40:47
Case81,2020-08-23 20:58:54
Case82,2020-08-23 23:57:39
Case83,2020-08-24 08:59:29
Case84,2020-08-24 10:31:40
Case85,2020-08-24 11:18:02
Case86,2020-08-24 12:41:42
Case87,2020-08-24 13:14:02
Case88,2020-08-24 14:36:33
Case89,2020-08-24 15:33:30
Case90,2020-08-24 16:05:02
Case91,2020-08-24 17:09:10
Case92,2020-08-24 18:11:20
Case93,2020-08-24 18:49:54
Case94,2020-08-24 20:25:48
Case95,2020-08-24 22:05:42
Case96,2020-08-25 01:31:30
Case97,2020-08-25 04:34:36
Case98,2020-08-25 08:45:51
Case99,2020-08-25 11:06:09
Case100,2020-08-25 12:47:50
Case101,2020-08-25 13:38:20
Case102,2020-08-25 15:18:39
Case103,2020-08-25 16:44:17
Case104,2020-08-25 17:06:59
Case105,2020-08-25 18:05:11
Case106,2020-08-25 19:19:02
Case107,2020-08-26 00:19:39
Case108,2020-08-26 01:09:48
Case109,2020-08-26 10:40:19
Case110,2020-08-26 11:40:11
Case111,2020-08-26 12:10:47
Case112,2020-08-26 13:09:36
Case113,2020-08-26 14:38:03
Case114,2020-08-26 15:12:27
Case115,2020-08-26 16:11:03
Case116,2020-08-26 17:28:48
Case117,2020-08-26 18:49:22
Case118,2020-08-26 19:16:32
Case119,2020-08-26 20:55:52
Case120,2020-08-26 21:10:14
Case121,2020-08-26 23:26:32
Case122,2020-08-27 04:13:58
Case123,2020-08-27 06:19:11
Case124,2020-08-27 08:32:45
Case125,2020-08-27 09:31:59
Case126,2020-08-27 10:47:36
Case127,2020-08-27 11:08:57
Case128,2020-08-27 12:16:28
Case129,2020-08-27 13:34:11
Case130,2020-08-27 16:39:15
Case131,2020-08-27 17:55:48
Case132,2020-08-27 18:44:42
Case133,2020-08-27 19:41:28
Case134,2020-08-27 22:43:26
Case135,2020-08-28 00:23:47
Case136,2020-08-28 02:56:56
Case137,2020-08-28 05:43:33
Case138,2020-08-28 08:27:02
Case139,2020-08-28 10:57:46
Case140,2020-08-28 12:49:55
Case141,2020-08-28 13:03:10
Case142,2020-08-28 15:22:06
Case143,2020-08-28 16:10:07
Case144,2020-08-28 17:05:26
Case145,2020-08-28 18:14:47
Case146,2020-08-28 19:04:55
Case147,2020-08-28 23:32:42
Case148,2020-08-29 03:03:55
Case149,2020-08-29 06:36:27
Case150,2020-08-29 11:32:56
Case151,2020-08-29 15:58:24
Case152,2020-08-29 16:44:40
Case153,2020-08-29 17:11:25
Case154,2020-08-29 19:28:41
Case155,2020-08-30 13:04:02
Case156,2020-08-30 14:02:30
Case157,2020-08-30 17:50:11
Case158,2020-08-30 19:01:53
Case159,2020-08-30 20:53:57
