caseid,timestamp
Case1,2020-08-17 14:38:55
Case2,2020-08-17 15:41:11
Case3,2020-08-17 16:10:37
Case4,2020-08-17 17:42:12
Case5,2020-08-17 18:22:41
Case6,2020-08-17 19:50:37
Case7,2020-08-17 20:07:48
Case8,2020-08-17 23:07:39
Case9,2020-08-18 00:22:47
Case10,2020-08-18 04:00:23
Case11,2020-08-18 04:08:07
Case12,2020-08-18 08:01:05
Case13,2020-08-18 10:15:45
Case14,2020-08-18 11:20:20
Case15,2020-08-18 12:14:45
Case16,2020-08-18 13:43:02
Case17,2020-08-18 14:07:43
Case18,2020-08-18 15:16:54
Case19,2020-08-18 16:28:08
Case20,2020-08-18 17:07:08
Case21,2020-08-18 18:19:06
Case22,2020-08-18 19:29:29
Case23,2020-08-18 20:26:34
Case24,2020-08-18 21:53:39
Case25,2020-08-19 00:19:32
Case26,2020-08-19 03:08:54
Case27,2020-08-19 05:06:46
Case28,2020-08-19 06:19:32
Case29,2020-08-19 11:50:01
Case30,2020-08-19 12:25:37
Case31,2020-08-19 13:24:32
Case32,2020-08-19 14:23:01
Case33,2020-08-19 15:26:29
Case34,2020-08-19 16:49:21
Case35,2020-08-19 17:34:27
Case36,2020-08-19 18:10:11
Case37,2020-08-19 19:11:48
Case38,2020-08-19 21:33:33
Case39,2020-08-20 02:55:50
Case40,2020-08-20 08:16:03
Case41,2020-08-20 11:36:08
Case42,2020-08-20 12:55:47
Case43,2020-08-20 13:27:38
Case44,2020-08-20 14:48:44
Case45,2020-08-20 16:06:52
Case46,2020-08-20 17:57:22
Case47,2020-08-20 18:00:51
Case48,2020-08-20 20:13:56
Case49,2020-08-20 21:38:12
Case50,2020-08-20 22:57:54
Case51,2020-08-21 05:26:22
Case52,2020-08-21 06:59:05
Case53,2020-08-21 07:06:29
Case54,2020-08-21 08:16:46
Case55,2020-08-21 10:52:32
Case56,2020-08-21 12:15:08
Case57,2020-08-21 13:29:58
Case58,2020-08-21 14:49:14
Case59,2020-08-21 15:21:44
Case60,2020-08-21 16:44:19
Case61,2020-08-21 17:27:19
Case62,2020-08-21 18:46:03
Case63,2020-08-21 19:03:26
Case64,2020-08-21 20:44:16
Case65,2020-08-22 12:56:18
Case66,2020-08-22 13:27:06
Case67,2020-08-22 16:43:39
Case68,2020-08-22 17:48:18
Case69,2020-08-23 01:04:10
Case70,2020-08-23 13:34:47
Case71,2020-08-23 14:36:28
Case72,2020-08-23 18:59:18
Case73,2020-08-23 19:04:03
Case74,2020-08-23 20:25:22
Case75,2020-08-24 04:59:20
Case76,2020-08-24 05:26:04
Case77,2020-08-24 10:59:27
Case78,2020-08-24 11:20:19
Case79,2020-08-24 12:10:59
Case80,2020-08-24 13:02:30
Case81,2020-08-24 14:05:20
Case82,2020-08-24 16:30:00
Case83,2020-08-24 17:24:52
Case84,2020-08-24 18:13:51
Case85,2020-08-24 19:21:13
Case86,2020-08-24 23:42:25
Case87,2020-08-25 01:28:35
Case88,2020-08-25 05:09:52
Case89,2020-08-25 10:46:11
Case90,2020-08-25 11:47:08
Case91,2020-08-25 12:16:09
Case92,2020-08-25 13:08:05
Case93,2020-08-25 14:50:38
Case94,2020-08-25 15:12:58
Case95,2020-08-25 16:14:28
Case96,2020-08-25 17:37:21
Case97,2020-08-25 18:12:24
Case98,2020-08-25 19:18:46
Case99,2020-08-25 20:50:43
Case100,2020-08-26 00:32:49
Case101,2020-08-26 04:07:50
Case102,2020-08-26 07:53:16
Case103,2020-08-26 09:58:12
Case104,2020-08-26 11:08:14
Case105,2020-08-26 12:08:08
Case106,2020-08-26 13:35:51
Case107,2020-08-26 14:34:54
Case108,2020-08-26 15:02:31
Case109,2020-08-26 16:02:11
Case110,2020-08-26 17:10:11
Case111,2020-08-26 18:57:02
Case112,2020-08-26 19:08:48
Case113,2020-08-26 21:58:36
Case114,2020-08-26 23:23:39
Case115,2020-08-27 01:38:15
Case116,2020-08-27 03:30:58
Case117,2020-08-27 05:17:27
Case118,2020-08-27 10:54:54
Case119,2020-08-27 12:46:40
Case120,2020-08-27 13:41:23
Case121,2020-08-27 14:04:23
Case122,2020-08-27 15:36:43
Case123,2020-08-27 16:05:44
Case124,2020-08-27 18:31:31
Case125,2020-08-27 19:26:07
Case126,2020-08-27 21:21:59
Case127,2020-08-27 23:43:18
Case128,2020-08-28 01:12:50
Case129,2020-08-28 07:57:15
Case130,2020-08-28 09:59:10
Case131,2020-08-28 11:24:50
Case132,2020-08-28 12:02:26
Case133,2020-08-28 13:30:58
Case134,2020-08-28 14:12:29
Case135,2020-08-28 15:36:19
Case136,2020-08-28 16:46:26
Case137,2020-08-28 17:27:11
Case138,2020-08-28 18:51:14
Case139,2020-08-28 19:02:32
Case140,2020-08-28 20:48:12
Case141,2020-08-29 00:11:32
Case142,2020-08-29 03:53:08
Case143,2020-08-29 06:13:34
Case144,2020-08-29 08:37:41
Case145,2020-08-29 10:51:38
Case146,2020-08-29 11:50:37
Case147,2020-08-29 12:09:19
Case148,2020-08-29 13:55:45
Case149,2020-08-29 14:17:33
Case150,2020-08-29 15:44:02
Case151,2020-08-29 16:18:28
Case152,2020-08-29 17:47:37
Case153,2020-08-29 18:50:31
Case154,2020-08-29 20:30:43
Case155,2020-08-30 11:18:33
Case156,2020-08-30 12:47:47
Case157,2020-08-30 13:32:13
Case158,2020-08-30 15:04:03
Case159,2020-08-30 16:06:41
