caseid,timestamp
Case1,2020-08-17 14:50:12
Case2,2020-08-17 15:44:26
Case3,2020-08-17 16:25:25
Case4,2020-08-17 17:49:31
Case5,2020-08-17 18:26:44
Case6,2020-08-17 19:30:48
Case7,2020-08-17 20:15:42
Case8,2020-08-18 00:20:43
Case9,2020-08-18 02:19:19
Case10,2020-08-18 05:18:16
Case11,2020-08-18 06:33:33
Case12,2020-08-18 08:28:10
Case13,2020-08-18 10:14:38
Case14,2020-08-18 11:49:13
Case15,2020-08-18 12:20:40
Case16,2020-08-18 13:43:18
Case17,2020-08-18 14:24:21
Case18,2020-08-18 15:46:06
Case19,2020-08-18 16:43:29
Case20,2020-08-18 17:43:55
Case21,2020-08-18 18:30:49
Case22,2020-08-18 19:19:24
Case23,2020-08-18 20:44:09
Case24,2020-08-18 21:12:46
Case25,2020-08-18 23:23:10
Case26,2020-08-19 02:13:17
Case27,2020-08-19 05:48:52
Case28,2020-08-19 09:48:08
Case29,2020-08-19 10:31:56
Case30,2020-08-19 12:33:05
Case31,2020-08-19 14:00:14
Case32,2020-08-19 14:56:33
Case33,2020-08-19 16:37:11
Case34,2020-08-19 17:24:12
Case35,2020-08-19 18:30:07
Case36,2020-08-19 19:29:32
Case37,2020-08-19 20:27:45
Case38,2020-08-19 21:14:31
Case39,2020-08-19 22:30:37
Case40,2020-08-20 00:58:45
Case41,2020-08-20 03:38:36
Case42,2020-08-20 07:45:07
Case43,2020-08-20 11:43:19
Case44,2020-08-20 12:31:01
Case45,2020-08-20 13:37:33
Case46,2020-08-20 14:29:34
Case47,2020-08-20 15:22:10
Case48,2020-08-20 16:53:35
Case49,2020-08-20 18:55:07
Case50,2020-08-20 19:36:44
Case51,2020-08-20 20:10:47
Case52,2020-08-21 02:55:11
Case53,2020-08-21 03:48:34
Case54,2020-08-21 04:58:17
Case55,2020-08-21 05:25:39
Case56,2020-08-21 09:08:19
Case57,2020-08-21 10:19:41
Case58,2020-08-21 11:08:28
Case59,2020-08-21 12:49:02
Case60,2020-08-21 13:06:03
Case61,2020-08-21 14:44:22
Case62,2020-08-21 16:51:25
Case63,2020-08-21 17:02:56
Case64,2020-08-21 18:12:49
Case65,2020-08-21 19:33:02
Case66,2020-08-21 20:25:24
Case67,2020-08-22 02:41:20
Case68,2020-08-22 12:40:01
Case69,2020-08-22 13:53:23
Case70,2020-08-22 16:36:16
Case71,2020-08-22 17:59:41
Case72,2020-08-22 18:39:17
Case73,2020-08-22 20:08:32
Case74,2020-08-22 21:27:30
Case75,2020-08-23 11:14:56
Case76,2020-08-23 12:19:09
Case77,2020-08-23 14:37:56
Case78,2020-08-23 15:56:08
Case79,2020-08-23 18:47:27
Case80,2020-08-24 05:51:13
Case81,2020-08-24 07:59:08
Case82,2020-08-24 10:42:49
Case83,2020-08-24 12:08:52
Case84,2020-08-24 13:04:50
Case85,2020-08-24 14:24:50
Case86,2020-08-24 16:04:07
Case87,2020-08-24 17:02:19
Case88,2020-08-24 18:01:43
Case89,2020-08-24 19:44:18
Case90,2020-08-24 21:55:26
Case91,2020-08-24 22:36:43
Case92,2020-08-25 03:55:44
Case93,2020-08-25 09:42:15
Case94,2020-08-25 11:43:09
Case95,2020-08-25 12:25:30
Case96,2020-08-25 13:54:48
Case97,2020-08-25 14:10:49
Case98,2020-08-25 16:22:14
Case99,2020-08-25 17:03:14
Case100,2020-08-25 18:32:46
Case101,2020-08-25 19:08:02
Case102,2020-08-25 21:55:46
Case103,2020-08-25 22:52:19
Case104,2020-08-26 00:47:29
Case105,2020-08-26 02:51:18
Case106,2020-08-26 10:34:22
Case107,2020-08-26 12:27:29
Case108,2020-08-26 13:38:12
Case109,2020-08-26 14:26:14
Case110,2020-08-26 15:25:00
Case111,2020-08-26 17:33:06
Case112,2020-08-26 18:08:40
Case113,2020-08-26 19:34:29
Case114,2020-08-26 20:52:23
Case115,2020-08-26 22:50:21
Case116,2020-08-26 23:32:51
Case117,2020-08-27 04:02:53
Case118,2020-08-27 05:18:24
Case119,2020-08-27 06:37:35
Case120,2020-08-27 07:07:45
Case121,2020-08-27 08:56:24
Case122,2020-08-27 09:09:52
Case123,2020-08-27 10:26:30
Case124,2020-08-27 11:55:00
Case125,2020-08-27 12:55:15
Case126,2020-08-27 13:02:20
Case127,2020-08-27 14:52:43
Case128,2020-08-27 15:58:01
Case129,2020-08-27 17:23:18
Case130,2020-08-27 18:15:20
Case131,2020-08-27 18:25:51
Case132,2020-08-27 19:13:25
Case133,2020-08-28 00:25:17
Case134,2020-08-28 07:53:27
Case135,2020-08-28 09:26:18
Case136,2020-08-28 10:48:56
Case137,2020-08-28 12:18:38
Case138,2020-08-28 13:43:21
Case139,2020-08-28 14:17:01
Case140,2020-08-28 16:49:19
Case141,2020-08-28 17:27:53
Case142,2020-08-28 18:31:51
Case143,2020-08-28 20:47:30
Case144,2020-08-28 23:13:32
Case145,2020-08-29 07:55:28
Case146,2020-08-29 10:37:57
Case147,2020-08-29 11:31:45
Case148,2020-08-29 12:35:01
Case149,2020-08-29 14:30:42
Case150,2020-08-29 16:05:12
Case151,2020-08-29 17:27:48
Case152,2020-08-29 18:38:01
Case153,2020-08-29 19:35:42
Case154,2020-08-29 20:58:03
Case155,2020-08-30 08:57:49
Case156,2020-08-30 11:37:29
Case157,2020-08-30 12:59:25
Case158,2020-08-30 13:28:16
Case159,2020-08-30 14:05:03
