caseid,timestamp
Case1,2020-08-17 14:18:29
Case2,2020-08-17 15:15:09
Case3,2020-08-17 16:49:14
Case4,2020-08-17 17:08:02
Case5,2020-08-17 18:19:06
Case6,2020-08-17 20:38:11
Case7,2020-08-17 21:44:02
Case8,2020-08-17 22:29:09
Case9,2020-08-18 00:15:02
Case10,2020-08-18 03:00:02
Case11,2020-08-18 05:19:05
Case12,2020-08-18 08:48:50
Case13,2020-08-18 11:40:35
Case14,2020-08-18 12:38:45
Case15,2020-08-18 13:41:53
Case16,2020-08-18 14:31:43
Case17,2020-08-18 15:18:10
Case18,2020-08-18 16:35:05
Case19,2020-08-18 17:08:04
Case20,2020-08-18 18:24:06
Case21,2020-08-18 19:11:55
Case22,2020-08-18 20:18:25
Case23,2020-08-18 21:06:22
Case24,2020-08-19 04:12:03
Case25,2020-08-19 06:17:41
Case26,2020-08-19 09:07:08
Case27,2020-08-19 10:52:03
Case28,2020-08-19 12:23:59
Case29,2020-08-19 13:03:54
Case30,2020-08-19 14:17:02
Case31,2020-08-19 15:35:25
Case32,2020-08-19 16:30:18
Case33,2020-08-19 17:33:25
Case34,2020-08-19 18:58:42
Case35,2020-08-19 19:40:05
Case36,2020-08-19 20:24:55
Case37,2020-08-20 00:37:28
Case38,2020-08-20 01:36:17
Case39,2020-08-20 02:33:56
Case40,2020-08-20 12:36:28
Case41,2020-08-20 13:40:15
Case42,2020-08-20 14:19:41
Case43,2020-08-20 15:50:28
Case44,2020-08-20 16:25:59
Case45,2020-08-20 17:37:39
Case46,2020-08-20 18:57:06
Case47,2020-08-20 19:26:21
Case48,2020-08-20 20:46:54
Case49,2020-08-20 23:48:54
Case50,2020-08-21 00:22:55
Case51,2020-08-21 01:01:49
Case52,2020-08-21 02:06:57
Case53,2020-08-21 05:26:34
Case54,2020-08-21 06:57:49
Case55,2020-08-21 07:03:52
Case56,2020-08-21 10:56:52
Case57,2020-08-21 11:20:33
Case58,2020-08-21 12:04:52
Case59,2020-08-21 13:06:16
Case60,2020-08-21 14:16:01
Case61,2020-08-21 15:33:22
Case62,2020-08-21 16:28:18
Case63,2020-08-21 17:10:14
Case64,2020-08-21 19:34:12
Case65,2020-08-21 20:15:19
Case66,2020-08-21 22:09:20
Case67,2020-08-21 23:14:16
Case68,2020-08-22 00:52:39
Case69,2020-08-22 05:31:02
Case70,2020-08-22 06:54:23
Case71,2020-08-22 09:48:00
Case72,2020-08-22 10:11:42
Case73,2020-08-22 11:15:02
Case74,2020-08-22 12:12:11
Case75,2020-08-22 13:19:47
Case76,2020-08-22 14:13:41
Case77,2020-08-22 15:15:19
Case78,2020-08-22 16:49:36
Case79,2020-08-22 18:31:05
Case80,2020-08-22 20:57:56
Case81,2020-08-23 15:32:48
Case82,2020-08-23 16:11:10
Case83,2020-08-23 17:56:23
Case84,2020-08-23 18:45:30
Case85,2020-08-23 19:23:07
Case86,2020-08-23 23:48:26
Case87,2020-08-24 07:04:13
Case88,2020-08-24 11:12:05
Case89,2020-08-24 12:46:05
Case90,2020-08-24 13:58:13
Case91,2020-08-24 15:36:45
Case92,2020-08-24 16:52:45
Case93,2020-08-24 17:41:55
Case94,2020-08-24 18:40:10
Case95,2020-08-24 19:16:06
Case96,2020-08-24 20:45:57
Case97,2020-08-24 21:27:55
Case98,2020-08-24 22:48:53
Case99,2020-08-25 01:08:48
Case100,2020-08-25 02:44:56
Case101,2020-08-25 03:52:49
Case102,2020-08-25 04:39:48
Case103,2020-08-25 05:34:04
Case104,2020-08-25 07:56:59
Case105,2020-08-25 10:39:34
Case106,2020-08-25 11:24:50
Case107,2020-08-25 12:25:49
Case108,2020-08-25 13:12:13
Case109,2020-08-25 14:40:35
Case110,2020-08-25 16:23:16
Case111,2020-08-25 17:14:01
Case112,2020-08-25 18:14:20
Case113,2020-08-25 19:37:26
Case114,2020-08-25 21:26:51
Case115,2020-08-26 11:41:31
Case116,2020-08-26 12:44:35
Case117,2020-08-26 14:50:25
Case118,2020-08-26 15:04:53
Case119,2020-08-26 16:39:46
Case120,2020-08-26 17:12:48
Case121,2020-08-26 18:09:08
Case122,2020-08-26 19:53:46
Case123,2020-08-26 20:47:22
Case124,2020-08-26 22:15:55
Case125,2020-08-26 23:05:24
Case126,2020-08-27 03:35:45
Case127,2020-08-27 04:12:38
Case128,2020-08-27 06:34:05
Case129,2020-08-27 09:37:03
Case130,2020-08-27 11:08:34
Case131,2020-08-27 12:22:29
Case132,2020-08-27 13:05:27
Case133,2020-08-27 14:04:54
Case134,2020-08-27 15:11:28
Case135,2020-08-27 16:24:13
Case136,2020-08-27 17:01:25
Case137,2020-08-27 18:16:30
Case138,2020-08-27 20:00:16
Case139,2020-08-27 20:20:23
Case140,2020-08-28 00:42:44
Case141,2020-08-28 01:41:24
Case142,2020-08-28 02:34:04
Case143,2020-08-28 07:10:32
Case144,2020-08-28 12:48:56
Case145,2020-08-28 13:05:57
Case146,2020-08-28 15:00:21
Case147,2020-08-28 15:25:21
Case148,2020-08-28 16:52:43
Case149,2020-08-28 17:23:42
Case150,2020-08-28 18:49:00
Case151,2020-08-28 20:44:37
Case152,2020-08-29 03:21:32
Case153,2020-08-29 07:59:13
Case154,2020-08-29 12:09:42
Case155,2020-08-29 13:18:28
Case156,2020-08-29 14:05:26
Case157,2020-08-29 16:14:05
Case158,2020-08-29 17:34:57
Case159,2020-08-29 18:15:13
