caseid,timestamp
Case1,2020-08-17 14:05:17
Case2,2020-08-17 15:35:33
Case3,2020-08-17 16:14:30
Case4,2020-08-17 17:59:58
Case5,2020-08-17 18:39:26
Case6,2020-08-17 19:38:50
Case7,2020-08-17 20:50:21
Case8,2020-08-17 21:38:57
Case9,2020-08-17 22:24:17
Case10,2020-08-18 02:17:29
Case11,2020-08-18 04:19:29
Case12,2020-08-18 05:02:52
Case13,2020-08-18 06:42:54
Case14,2020-08-18 11:33:32
Case15,2020-08-18 12:31:54
Case16,2020-08-18 13:15:50
Case17,2020-08-18 14:00:46
Case18,2020-08-18 15:52:13
Case19,2020-08-18 16:29:06
Case20,2020-08-18 17:36:19
Case21,2020-08-18 18:51:49
Case22,2020-08-18 19:16:41
Case23,2020-08-18 21:04:22
Case24,2020-08-18 22:05:28
Case25,2020-08-18 23:36:14
Case26,2020-08-19 00:33:36
Case27,2020-08-19 02:21:54
Case28,2020-08-19 11:00:39
Case29,2020-08-19 12:17:10
Case30,2020-08-19 13:50:24
Case31,2020-08-19 14:30:11
Case32,2020-08-19 15:14:54
Case33,2020-08-19 18:54:51
Case34,2020-08-19 19:29:12
Case35,2020-08-19 20:26:49
Case36,2020-08-19 23:49:07
Case37,2020-08-20 02:03:04
Case38,2020-08-20 04:38:21
Case39,2020-08-20 06:36:49
Case40,2020-08-20 12:36:00
Case41,2020-08-20 13:59:53
Case42,2020-08-20 14:12:52
Case43,2020-08-20 15:18:24
Case44,2020-08-20 16:14:10
Case45,2020-08-20 17:43:08
Case46,2020-08-20 18:02:50
Case47,2020-08-20 19:33:17
Case48,2020-08-20 20:10:56
Case49,2020-08-20 21:58:03
Case50,2020-08-21 05:51:36
Case51,2020-08-21 09:09:29
Case52,2020-08-21 12:00:22
Case53,2020-08-21 13:59:47
Case54,2020-08-21 14:19:36
Case55,2020-08-21 15:46:59
Case56,2020-08-21 16:00:58
Case57,2020-08-21 17:44:08
Case58,2020-08-21 18:11:26
Case59,2020-08-21 19:30:47
Case60,2020-08-21 21:42:13
Case61,2020-08-22 04:42:32
Case62,2020-08-22 10:52:37
Case63,2020-08-22 12:15:43
Case64,2020-08-22 13:58:24
Case65,2020-08-22 14:29:17
Case66,2020-08-22 16:52:10
Case67,2020-08-22 19:59:53
Case68,2020-08-23 12:31:49
Case69,2020-08-23 13:02:06
Case70,2020-08-23 14:08:46
Case71,2020-08-23 15:36:22
Case72,2020-08-23 17:04:04
Case73,2020-08-23 18:11:32
Case74,2020-08-24 02:05:44
Case75,2020-08-24 04:33:59
Case76,2020-08-24 07:07:52
Case77,2020-08-24 11:18:04
Case78,2020-08-24 12:44:27
Case79,2020-08-24 13:17:56
Case80,2020-08-24 14:12:22
Case81,2020-08-24 15:24:29
Case82,2020-08-24 17:34:59
Case83,2020-08-24 19:03:17
Case84,2020-08-24 20:12:53
Case85,2020-08-24 23:45:05
Case86,2020-08-25 00:24:44
Case87,2020-08-25 02:40:55
Case88,2020-08-25 03:08:36
Case89,2020-08-25 06:07:23
Case90,2020-08-25 10:41:15
Case91,2020-08-25 11:38:51
Case92,2020-08-25 13:00:00
Case93,2020-08-25 13:23:52
Case94,2020-08-25 14:37:38
Case95,2020-08-25 15:52:53
Case96,2020-08-25 16:38:48
Case97,2020-08-25 17:15:22
Case98,2020-08-25 18:35:40
Case99,2020-08-25 19:21:59
Case100,2020-08-25 20:54:15
Case101,2020-08-25 21:01:57
Case102,2020-08-25 23:29:15
Case103,2020-08-26 07:24:10
Case104,2020-08-26 12:05:21
Case105,2020-08-26 13:37:42
Case106,2020-08-26 14:43:50
Case107,2020-08-26 16:30:18
Case108,2020-08-26 18:16:46
Case109,2020-08-26 19:50:17
Case110,2020-08-26 23:35:56
Case111,2020-08-27 02:09:22
Case112,2020-08-27 05:55:29
Case113,2020-08-27 07:00:08
Case114,2020-08-27 10:32:44
Case115,2020-08-27 11:24:39
Case116,2020-08-27 12:16:01
Case117,2020-08-27 13:57:59
Case118,2020-08-27 14:26:17
Case119,2020-08-27 15:54:58
Case120,2020-08-27 16:43:29
Case121,2020-08-27 17:18:57
Case122,2020-08-27 18:08:01
Case123,2020-08-27 19:13:55
Case124,2020-08-28 01:29:17
Case125,2020-08-28 02:16:32
Case126,2020-08-28 03:58:32
Case127,2020-08-28 05:34:35
Case128,2020-08-28 06:06:52
Case129,2020-08-28 09:00:26
Case130,2020-08-28 10:33:50
Case131,2020-08-28 11:13:34
Case132,2020-08-28 12:12:00
Case133,2020-08-28 13:38:22
Case134,2020-08-28 15:50:00
Case135,2020-08-28 16:39:45
Case136,2020-08-28 17:54:54
Case137,2020-08-28 18:08:39
Case138,2020-08-28 19:35:45
Case139,2020-08-28 20:32:37
Case140,2020-08-29 01:19:34
Case141,2020-08-29 10:22:52
Case142,2020-08-29 11:07:41
Case143,2020-08-29 12:57:26
Case144,2020-08-29 14:45:30
Case145,2020-08-29 15:36:52
Case146,2020-08-29 18:35:25
Case147,2020-08-30 04:36:37
Case148,2020-08-30 13:55:10
Case149,2020-08-30 17:51:07
Case150,2020-08-30 18:02:24
Case151,2020-08-31 07:03:08
Case152,2020-08-31 09:46:54
Case153,2020-08-31 12:27:21
Case154,2020-08-31 13:07:31
Case155,2020-08-31 14:30:19
Case156,2020-08-31 15:37:39
Case157,2020-08-31 16:04:56
Case158,2020-08-31 17:28:02
Case159,2020-08-31 18:55:06
