caseid,timestamp
Case1,2020-08-17 14:42:03
Case2,2020-08-17 15:49:47
Case3,2020-08-17 16:15:21
Case4,2020-08-17 17:41:41
Case5,2020-08-17 18:14:59
Case6,2020-08-17 19:26:43
Case7,2020-08-17 20:18:21
Case8,2020-08-17 22:05:25
Case9,2020-08-17 23:06:03
Case10,2020-08-18 01:47:28
Case11,2020-08-18 03:29:04
Case12,2020-08-18 04:33:59
Case13,2020-08-18 08:04:10
Case14,2020-08-18 09:19:15
Case15,2020-08-18 10:36:41
Case16,2020-08-18 11:19:23
Case17,2020-08-18 12:31:40
Case18,2020-08-18 13:23:30
Case19,2020-08-18 14:28:33
Case20,2020-08-18 16:11:14
Case21,2020-08-18 17:49:05
Case22,2020-08-18 18:46:30
Case23,2020-08-18 19:07:11
Case24,2020-08-18 20:51:11
Case25,2020-08-18 21:31:24
Case26,2020-08-18 23:14:06
Case27,2020-08-19 05:41:24
Case28,2020-08-19 07:58:31
Case29,2020-08-19 11:14:39
Case30,2020-08-19 12:39:05
Case31,2020-08-19 13:16:45
Case32,2020-08-19 14:00:48
Case33,2020-08-19 15:43:01
Case34,2020-08-19 16:24:41
Case35,2020-08-19 17:55:45
Case36,2020-08-19 18:43:33
Case37,2020-08-19 19:16:08
Case38,2020-08-19 20:48:05
Case39,2020-08-19 21:33:16
Case40,2020-08-20 05:00:28
Case41,2020-08-20 12:16:41
Case42,2020-08-20 13:32:11
Case43,2020-08-20 14:51:28
Case44,2020-08-20 15:09:40
Case45,2020-08-20 16:23:43
Case46,2020-08-20 17:15:30
Case47,2020-08-20 18:35:58
Case48,2020-08-20 19:57:54
Case49,2020-08-20 20:15:49
Case50,2020-08-20 22:33:31
Case51,2020-08-20 23:07:35
Case52,2020-08-21 00:11:44
Case53,2020-08-21 02:49:39
Case54,2020-08-21 03:54:58
Case55,2020-08-21 04:36:51
Case56,2020-08-21 09:48:39
Case57,2020-08-21 10:46:55
Case58,2020-08-21 11:59:08
Case59,2020-08-21 12:03:54
Case60,2020-08-21 13:36:15
Case61,2020-08-21 14:36:35
Case62,2020-08-21 15:36:18
Case63,2020-08-21 17:02:40
Case64,2020-08-21 18:16:56
Case65,2020-08-21 19:06:32
Case66,2020-08-21 20:09:32
Case67,2020-08-21 21:21:43
Case68,2020-08-21 22:51:01
Case69,2020-08-21 23:29:00
Case70,2020-08-22 00:30:54
Case71,2020-08-22 03:20:12
Case72,2020-08-22 06:51:28
Case73,2020-08-22 07:44:15
Case74,2020-08-22 14:01:21
Case75,2020-08-22 15:22:02
Case76,2020-08-22 16:16:12
Case77,2020-08-22 17:16:54
Case78,2020-08-22 18:05:23
Case79,2020-08-23 00:12:18
Case80,2020-08-23 08:30:16
Case81,2020-08-23 14:27:36
Case82,2020-08-23 16:06:26
Case83,2020-08-23 17:19:20
Case84,2020-08-23 18:05:36
Case85,2020-08-23 19:24:52
Case86,2020-08-23 20:33:08
Case87,2020-08-23 23:32:40
Case88,2020-08-24 10:37:51
Case89,2020-08-24 11:19:43
Case90,2020-08-24 12:53:35
Case91,2020-08-24 13:21:26
Case92,2020-08-24 14:49:39
Case93,2020-08-24 16:00:25
Case94,2020-08-24 16:34:42
Case95,2020-08-24 17:57:48
Case96,2020-08-24 18:01:41
Case97,2020-08-24 19:10:26
Case98,2020-08-24 20:44:00
Case99,2020-08-24 22:02:00
Case100,2020-08-24 23:03:27
Case101,2020-08-25 01:39:41
Case102,2020-08-25 02:01:32
Case103,2020-08-25 05:55:26
Case104,2020-08-25 06:38:13
Case105,2020-08-25 09:53:20
Case106,2020-08-25 11:29:26
Case107,2020-08-25 12:38:38
Case108,2020-08-25 13:36:54
Case109,2020-08-25 14:20:02
Case110,2020-08-25 15:36:49
Case111,2020-08-25 16:34:26
Case112,2020-08-25 17:12:06
Case113,2020-08-25 18:40:34
Case114,2020-08-25 19:02:34
Case115,2020-08-25 20:04:17
Case116,2020-08-26 01:48:27
Case117,2020-08-26 05:48:16
Case118,2020-08-26 07:42:31
Case119,2020-08-26 08:09:51
Case120,2020-08-26 09:07:54
Case121,2020-08-26 10:44:42
Case122,2020-08-26 11:00:34
Case123,2020-08-26 12:04:12
Case124,2020-08-26 13:42:32
Case125,2020-08-26 14:58:13
Case126,2020-08-26 15:01:16
Case127,2020-08-26 16:55:51
Case128,2020-08-26 17:21:36
Case129,2020-08-26 18:31:33
Case130,2020-08-26 23:18:56
Case131,2020-08-27 00:59:10
Case132,2020-08-27 01:15:12
Case133,2020-08-27 03:24:22
Case134,2020-08-27 04:50:59
Case135,2020-08-27 11:09:33
Case136,2020-08-27 12:52:05
Case137,2020-08-27 13:13:39
Case138,2020-08-27 14:32:18
Case139,2020-08-27 16:38:32
Case140,2020-08-27 17:43:42
Case141,2020-08-27 19:22:27
Case142,2020-08-28 00:28:31
Case143,2020-08-28 05:07:01
Case144,2020-08-28 11:11:54
Case145,2020-08-28 12:55:40
Case146,2020-08-28 13:34:47
Case147,2020-08-28 14:54:55
Case148,2020-08-28 16:59:59
Case149,2020-08-28 17:33:44
Case150,2020-08-28 18:19:08
Case151,2020-08-28 20:55:00
Case152,2020-08-28 21:45:43
Case153,2020-08-28 22:36:17
Case154,2020-08-28 23:05:30
Case155,2020-08-29 01:05:03
Case156,2020-08-29 05:44:25
Case157,2020-08-29 12:54:11
Case158,2020-08-29 13:27:11
Case159,2020-08-29 15:18:32
