caseid,timestamp
Case1,2012-02-13 20:55:33
Case2,2012-02-13 21:05:17
Case3,2012-02-13 21:07:09
Case4,2012-02-13 21:15:58
Case5,2012-02-13 21:19:38
Case6,2012-02-13 21:20:33
Case7,2012-02-13 21:31:41
Case8,2012-02-13 21:53:03
Case9,2012-02-13 22:17:26
Case10,2012-02-13 23:33:18
Case11,2012-02-14 00:45:06
Case12,2012-02-14 01:38:35
Case13,2012-02-14 01:46:32
Case14,2012-02-14 01:57:37
Case15,2012-02-14 02:07:28
Case16,2012-02-14 02:21:47
Case17,2012-02-14 03:03:15
Case18,2012-02-14 03:04:38
Case19,2012-02-14 03:07:29
Case20,2012-02-14 03:24:08
Case21,2012-02-14 04:11:45
Case22,2012-02-14 04:42:04
Case23,2012-02-14 05:35:34
Case24,2012-02-14 05:45:03
Case25,2012-02-14 06:59:02
Case26,2012-02-14 07:36:30
Case27,2012-02-14 08:16:24
Case28,2012-02-14 09:04:01
Case29,2012-02-14 09:51:26
Case30,2012-02-14 10:00:48
Case31,2012-02-14 10:04:31
Case32,2012-02-14 10:17:06
Case33,2012-02-14 10:31:24
Case34,2012-02-14 10:42:30
Case35,2012-02-14 10:43:02
Case36,2012-02-14 10:46:31
Case37,2012-02-14 10:51:11
Case38,2012-02-14 10:57:05
Case39,2012-02-14 11:06:23
Case40,2012-02-14 11:10:32
Case41,2012-02-14 11:11:15
Case42,2012-02-14 11:34:44
Case43,2012-02-14 11:41:39
Case44,2012-02-14 11:59:54
Case45,2012-02-14 12:28:29
Case46,2012-02-14 12:39:59
Case47,2012-02-14 12:42:25
Case48,2012-02-14 12:55:22
Case49,2012-02-14 13:03:51
Case50,2012-02-14 13:14:02
Case51,2012-02-14 13:28:02
Case52,2012-02-14 13:30:36
Case53,2012-02-14 13:38:10
Case54,2012-02-14 13:58:27
Case55,2012-02-14 13:58:42
Case56,2012-02-14 14:04:58
Case57,2012-02-14 14:19:54
Case58,2012-02-14 14:36:43
Case59,2012-02-14 14:38:52
Case60,2012-02-14 14:47:39
Case61,2012-02-14 14:50:16
Case62,2012-02-14 14:54:26
Case63,2012-02-14 15:03:56
Case64,2012-02-14 15:23:49
Case65,2012-02-14 15:35:56
Case66,2012-02-14 16:04:46
Case67,2012-02-14 16:27:33
Case68,2012-02-14 16:30:46
Case69,2012-02-14 16:47:52
Case70,2012-02-14 16:47:59
Case71,2012-02-14 16:57:21
Case72,2012-02-14 17:01:53
Case73,2012-02-14 17:08:28
Case74,2012-02-14 17:09:18
Case75,2012-02-14 17:20:58
Case76,2012-02-14 17:58:39
Case77,2012-02-14 19:04:20
Case78,2012-02-14 19:40:34
Case79,2012-02-14 19:50:48
Case80,2012-02-14 20:41:39
Case81,2012-02-14 21:32:51
Case82,2012-02-14 21:35:11
Case83,2012-02-14 21:53:55
Case84,2012-02-14 21:55:34
Case85,2012-02-14 22:49:46
Case86,2012-02-15 00:31:02
Case87,2012-02-15 01:48:04
Case88,2012-02-15 01:59:05
Case89,2012-02-15 04:15:16
Case90,2012-02-15 08:45:10
Case91,2012-02-15 08:48:36
Case92,2012-02-15 09:15:06
Case93,2012-02-15 09:31:35
Case94,2012-02-15 09:49:35
Case95,2012-02-15 09:54:56
Case96,2012-02-15 09:56:31
Case97,2012-02-15 10:00:29
Case98,2012-02-15 10:06:59
Case99,2012-02-15 10:22:47
Case100,2012-02-15 10:35:05
Case101,2012-02-15 10:36:10
Case102,2012-02-15 11:03:32
Case103,2012-02-15 11:03:42
Case104,2012-02-15 11:07:36
Case105,2012-02-15 11:12:49
Case106,2012-02-15 11:50:59
Case107,2012-02-15 11:52:56
Case108,2012-02-15 12:05:39
Case109,2012-02-15 12:14:53
Case110,2012-02-15 12:27:15
Case111,2012-02-15 12:50:25
Case112,2012-02-15 12:55:42
Case113,2012-02-15 13:24:01
Case114,2012-02-15 13:28:02
Case115,2012-02-15 13:30:39
Case116,2012-02-15 13:30:56
Case117,2012-02-15 13:53:24
Case118,2012-02-15 14:15:16
Case119,2012-02-15 14:44:51
Case120,2012-02-15 15:11:41
Case121,2012-02-15 15:38:41
Case122,2012-02-15 15:41:56
Case123,2012-02-15 15:44:19
Case124,2012-02-15 15:46:27
Case125,2012-02-15 16:10:50
Case126,2012-02-15 16:27:40
Case127,2012-02-15 16:45:22
Case128,2012-02-15 16:47:38
Case129,2012-02-15 16:51:07
Case130,2012-02-15 17:17:37
Case131,2012-02-15 17:23:13
Case132,2012-02-15 17:23:25
Case133,2012-02-15 17:54:05
Case134,2012-02-15 18:01:47
Case135,2012-02-15 18:58:06
Case136,2012-02-15 19:15:36
Case137,2012-02-15 19:22:49
Case138,2012-02-15 19:30:20
Case139,2012-02-15 19:47:14
Case140,2012-02-15 20:45:34
Case141,2012-02-15 20:52:54
Case142,2012-02-15 21:01:45
Case143,2012-02-15 21:05:37
Case144,2012-02-15 21:12:46
Case145,2012-02-15 21:20:49
Case146,2012-02-15 21:43:46
Case147,2012-02-15 22:04:45
Case148,2012-02-15 22:31:25
Case149,2012-02-16 00:35:03
Case150,2012-02-16 01:03:09
Case151,2012-02-16 01:50:46
Case152,2012-02-16 02:01:47
Case153,2012-02-16 02:14:13
Case154,2012-02-16 03:52:24
Case155,2012-02-16 04:05:21
Case156,2012-02-16 04:14:30
Case157,2012-02-16 04:26:24
Case158,2012-02-16 05:07:46
Case159,2012-02-16 08:31:02
Case160,2012-02-16 08:43:36
Case161,2012-02-16 08:46:07
Case162,2012-02-16 08:47:52
Case163,2012-02-16 08:56:40
Case164,2012-02-16 09:04:29
Case165,2012-02-16 09:22:22
Case166,2012-02-16 09:42:19
Case167,2012-02-16 10:03:11
Case168,2012-02-16 10:10:56
Case169,2012-02-16 10:25:31
Case170,2012-02-16 10:27:49
Case171,2012-02-16 10:29:42
Case172,2012-02-16 10:58:09
Case173,2012-02-16 11:20:44
Case174,2012-02-16 11:27:20
Case175,2012-02-16 11:30:51
Case176,2012-02-16 11:41:34
Case177,2012-02-16 11:42:30
Case178,2012-02-16 11:47:59
Case179,2012-02-16 12:12:47
Case180,2012-02-16 12:21:06
Case181,2012-02-16 12:25:41
Case182,2012-02-16 12:32:20
Case183,2012-02-16 12:38:18
Case184,2012-02-16 12:57:22
Case185,2012-02-16 12:57:42
Case186,2012-02-16 13:02:07
Case187,2012-02-16 13:23:09
Case188,2012-02-16 13:24:59
Case189,2012-02-16 13:29:53
Case190,2012-02-16 13:31:27
Case191,2012-02-16 13:38:07
Case192,2012-02-16 13:45:47
Case193,2012-02-16 14:24:39
Case194,2012-02-16 15:05:14
Case195,2012-02-16 15:29:55
Case196,2012-02-16 15:41:26
Case197,2012-02-16 15:49:09
Case198,2012-02-16 16:29:51
Case199,2012-02-16 16:36:02
Case200,2012-02-16 16:42:32
Case201,2012-02-16 16:57:18
Case202,2012-02-16 16:58:58
Case203,2012-02-16 17:02:44
Case204,2012-02-16 17:23:14
Case205,2012-02-16 18:02:24
Case206,2012-02-16 18:04:49
Case207,2012-02-16 18:08:11
Case208,2012-02-16 18:11:38
Case209,2012-02-16 18:25:51
Case210,2012-02-16 18:31:06
Case211,2012-02-16 18:31:14
Case212,2012-02-16 18:42:44
Case213,2012-02-16 18:42:45
Case214,2012-02-16 18:49:23
Case215,2012-02-16 19:01:01
Case216,2012-02-16 19:03:03
Case217,2012-02-16 19:26:41
Case218,2012-02-16 19:33:16
Case219,2012-02-16 19:43:33
Case220,2012-02-16 21:00:53
Case221,2012-02-16 21:39:24
Case222,2012-02-16 22:10:30
Case223,2012-02-16 23:30:03
Case224,2012-02-16 23:32:02
Case225,2012-02-17 03:10:11
Case226,2012-02-17 03:32:02
Case227,2012-02-17 03:42:22
Case228,2012-02-17 09:14:51
Case229,2012-02-17 09:31:29
Case230,2012-02-17 09:38:54
Case231,2012-02-17 10:07:52
Case232,2012-02-17 10:07:59
Case233,2012-02-17 10:29:34
Case234,2012-02-17 10:37:34
Case235,2012-02-17 10:37:46
Case236,2012-02-17 10:52:16
Case237,2012-02-17 11:05:26
Case238,2012-02-17 11:08:14
Case239,2012-02-17 11:29:10
Case240,2012-02-17 11:48:12
Case241,2012-02-17 11:58:33
Case242,2012-02-17 11:59:11
Case243,2012-02-17 12:18:46
Case244,2012-02-17 12:25:17
Case245,2012-02-17 12:33:24
Case246,2012-02-17 13:01:40
Case247,2012-02-17 13:04:42
Case248,2012-02-17 13:47:17
Case249,2012-02-17 13:49:45
Case250,2012-02-17 14:05:31
Case251,2012-02-17 14:09:59
Case252,2012-02-17 14:32:42
Case253,2012-02-17 14:38:07
Case254,2012-02-17 15:01:15
Case255,2012-02-17 15:05:50
Case256,2012-02-17 15:18:50
Case257,2012-02-17 15:32:08
Case258,2012-02-17 15:35:35
Case259,2012-02-17 15:55:51
Case260,2012-02-17 16:11:22
Case261,2012-02-17 16:39:23
Case262,2012-02-17 17:19:04
Case263,2012-02-17 17:52:52
Case264,2012-02-17 18:31:01
Case265,2012-02-17 19:01:32
Case266,2012-02-17 19:16:19
Case267,2012-02-17 19:18:38
Case268,2012-02-17 19:21:43
Case269,2012-02-17 20:17:21
Case270,2012-02-17 21:01:14
Case271,2012-02-17 21:03:33
Case272,2012-02-17 21:25:22
Case273,2012-02-17 21:48:08
Case274,2012-02-17 22:01:41
Case275,2012-02-17 22:53:24
Case276,2012-02-17 23:58:10
Case277,2012-02-18 00:44:41
Case278,2012-02-18 00:56:54
Case279,2012-02-18 02:10:52
Case280,2012-02-18 03:26:51
Case281,2012-02-18 04:01:03
Case282,2012-02-18 04:57:10
Case283,2012-02-18 09:36:30
Case284,2012-02-18 10:03:53
Case285,2012-02-18 10:12:19
Case286,2012-02-18 10:29:50
Case287,2012-02-18 10:45:46
Case288,2012-02-18 10:57:59
Case289,2012-02-18 11:08:50
Case290,2012-02-18 11:23:12
Case291,2012-02-18 11:24:06
Case292,2012-02-18 11:29:51
Case293,2012-02-18 11:31:33
Case294,2012-02-18 11:33:13
Case295,2012-02-18 11:50:23
Case296,2012-02-18 11:55:27
Case297,2012-02-18 11:58:17
Case298,2012-02-18 12:14:06
Case299,2012-02-18 12:49:32
Case300,2012-02-18 13:08:12
Case301,2012-02-18 13:14:20
Case302,2012-02-18 13:15:09
Case303,2012-02-18 13:17:19
Case304,2012-02-18 13:23:00
Case305,2012-02-18 13:35:00
Case306,2012-02-18 15:05:12
Case307,2012-02-18 15:07:10
Case308,2012-02-18 15:23:09
Case309,2012-02-18 15:36:35
Case310,2012-02-18 15:57:47
Case311,2012-02-18 16:05:48
Case312,2012-02-18 16:18:56
Case313,2012-02-18 16:29:18
Case314,2012-02-18 17:15:31
Case315,2012-02-18 17:26:59
Case316,2012-02-18 17:28:57
Case317,2012-02-18 17:46:46
Case318,2012-02-18 17:51:37
Case319,2012-02-18 18:21:14
Case320,2012-02-18 18:22:18
Case321,2012-02-18 18:25:35
Case322,2012-02-18 18:50:49
Case323,2012-02-18 18:53:47
Case324,2012-02-18 19:32:41
Case325,2012-02-18 19:33:04
Case326,2012-02-18 19:37:15
Case327,2012-02-18 19:53:32
Case328,2012-02-18 20:20:35
Case329,2012-02-18 20:50:30
Case330,2012-02-18 21:18:14
Case331,2012-02-18 21:52:15
Case332,2012-02-18 22:01:14
Case333,2012-02-18 22:13:14
Case334,2012-02-19 08:54:46
Case335,2012-02-19 09:38:29
Case336,2012-02-19 09:46:56
Case337,2012-02-19 10:00:18
Case338,2012-02-19 11:02:14
Case339,2012-02-19 11:04:58
Case340,2012-02-19 11:17:11
Case341,2012-02-19 11:26:05
Case342,2012-02-19 11:39:26
Case343,2012-02-19 11:47:50
Case344,2012-02-19 12:37:46
Case345,2012-02-19 12:40:28
Case346,2012-02-19 12:54:17
Case347,2012-02-19 12:56:57
Case348,2012-02-19 12:56:59
