caseid,timestamp
Case1,2012-02-13 20:36:52
Case2,2012-02-13 21:18:05
Case3,2012-02-13 21:55:36
Case4,2012-02-13 21:57:35
Case5,2012-02-13 22:43:56
Case6,2012-02-13 22:45:19
Case7,2012-02-13 23:21:48
Case8,2012-02-13 23:26:08
Case9,2012-02-13 23:27:39
Case10,2012-02-14 00:08:25
Case11,2012-02-14 00:14:45
Case12,2012-02-14 00:18:55
Case13,2012-02-14 01:49:08
Case14,2012-02-14 02:01:18
Case15,2012-02-14 02:25:04
Case16,2012-02-14 02:33:56
Case17,2012-02-14 03:37:34
Case18,2012-02-14 03:49:01
Case19,2012-02-14 04:19:21
Case20,2012-02-14 06:17:15
Case21,2012-02-14 06:29:46
Case22,2012-02-14 06:49:42
Case23,2012-02-14 07:22:20
Case24,2012-02-14 07:33:08
Case25,2012-02-14 07:36:20
Case26,2012-02-14 08:42:40
Case27,2012-02-14 09:03:26
Case28,2012-02-14 09:33:07
Case29,2012-02-14 09:38:16
Case30,2012-02-14 09:39:51
Case31,2012-02-14 09:50:08
Case32,2012-02-14 10:14:26
Case33,2012-02-14 10:20:21
Case34,2012-02-14 10:34:56
Case35,2012-02-14 10:56:22
Case36,2012-02-14 11:04:30
Case37,2012-02-14 11:13:01
Case38,2012-02-14 11:13:36
Case39,2012-02-14 11:37:41
Case40,2012-02-14 11:38:12
Case41,2012-02-14 11:48:05
Case42,2012-02-14 11:50:04
Case43,2012-02-14 12:00:28
Case44,2012-02-14 12:21:31
Case45,2012-02-14 12:27:43
Case46,2012-02-14 12:31:37
Case47,2012-02-14 12:33:55
Case48,2012-02-14 13:08:20
Case49,2012-02-14 13:26:08
Case50,2012-02-14 13:26:53
Case51,2012-02-14 13:43:00
Case52,2012-02-14 13:47:52
Case53,2012-02-14 13:50:23
Case54,2012-02-14 14:11:30
Case55,2012-02-14 14:32:30
Case56,2012-02-14 14:40:54
Case57,2012-02-14 14:59:30
Case58,2012-02-14 15:52:07
Case59,2012-02-14 15:58:41
Case60,2012-02-14 16:44:25
Case61,2012-02-14 17:35:56
Case62,2012-02-14 17:42:34
Case63,2012-02-14 17:45:07
Case64,2012-02-14 18:35:16
Case65,2012-02-14 18:41:02
Case66,2012-02-14 19:09:29
Case67,2012-02-14 19:34:29
Case68,2012-02-14 19:34:31
Case69,2012-02-14 20:15:22
Case70,2012-02-14 21:27:29
Case71,2012-02-14 21:37:20
Case72,2012-02-14 22:22:20
Case73,2012-02-15 00:00:51
Case74,2012-02-15 00:29:55
Case75,2012-02-15 00:30:31
Case76,2012-02-15 01:47:46
Case77,2012-02-15 02:00:33
Case78,2012-02-15 03:09:11
Case79,2012-02-15 04:00:05
Case80,2012-02-15 06:26:50
Case81,2012-02-15 06:47:53
Case82,2012-02-15 07:19:15
Case83,2012-02-15 09:32:28
Case84,2012-02-15 10:05:02
Case85,2012-02-15 10:13:50
Case86,2012-02-15 10:35:47
Case87,2012-02-15 10:57:43
Case88,2012-02-15 10:57:44
Case89,2012-02-15 11:05:43
Case90,2012-02-15 11:29:32
Case91,2012-02-15 11:36:21
Case92,2012-02-15 11:48:03
Case93,2012-02-15 12:15:22
Case94,2012-02-15 12:19:19
Case95,2012-02-15 12:19:55
Case96,2012-02-15 12:29:25
Case97,2012-02-15 12:31:04
Case98,2012-02-15 13:01:58
Case99,2012-02-15 13:12:18
Case100,2012-02-15 13:22:48
Case101,2012-02-15 13:30:54
Case102,2012-02-15 13:32:27
Case103,2012-02-15 13:51:21
Case104,2012-02-15 13:55:04
Case105,2012-02-15 14:12:13
Case106,2012-02-15 14:25:52
Case107,2012-02-15 14:40:29
Case108,2012-02-15 15:20:36
Case109,2012-02-15 15:29:57
Case110,2012-02-15 15:47:40
Case111,2012-02-15 16:05:05
Case112,2012-02-15 16:26:53
Case113,2012-02-15 16:36:26
Case114,2012-02-15 16:44:26
Case115,2012-02-15 17:06:04
Case116,2012-02-15 17:07:12
Case117,2012-02-15 17:33:30
Case118,2012-02-15 17:42:17
Case119,2012-02-15 17:51:52
Case120,2012-02-15 18:00:22
Case121,2012-02-15 18:03:27
Case122,2012-02-15 18:43:31
Case123,2012-02-15 18:55:51
Case124,2012-02-15 19:07:37
Case125,2012-02-15 19:24:57
Case126,2012-02-15 19:34:55
Case127,2012-02-15 19:43:28
Case128,2012-02-15 20:03:21
Case129,2012-02-15 20:37:19
Case130,2012-02-15 20:38:19
Case131,2012-02-15 20:55:53
Case132,2012-02-15 21:12:25
Case133,2012-02-15 21:22:00
Case134,2012-02-15 21:22:28
Case135,2012-02-15 21:26:29
Case136,2012-02-15 21:38:13
Case137,2012-02-15 22:00:40
Case138,2012-02-15 22:25:29
Case139,2012-02-16 00:14:13
Case140,2012-02-16 03:07:11
Case141,2012-02-16 03:10:17
Case142,2012-02-16 04:03:43
Case143,2012-02-16 04:46:36
Case144,2012-02-16 04:47:51
Case145,2012-02-16 04:50:50
Case146,2012-02-16 05:23:21
Case147,2012-02-16 05:49:18
Case148,2012-02-16 07:56:46
Case149,2012-02-16 08:27:35
Case150,2012-02-16 09:46:01
Case151,2012-02-16 10:00:10
Case152,2012-02-16 10:28:42
Case153,2012-02-16 10:35:39
Case154,2012-02-16 10:37:25
Case155,2012-02-16 10:45:28
Case156,2012-02-16 10:55:18
Case157,2012-02-16 11:05:11
Case158,2012-02-16 11:13:51
Case159,2012-02-16 11:33:09
Case160,2012-02-16 11:33:30
Case161,2012-02-16 11:38:11
Case162,2012-02-16 11:39:01
Case163,2012-02-16 11:44:09
Case164,2012-02-16 11:56:28
Case165,2012-02-16 12:01:14
Case166,2012-02-16 12:10:53
Case167,2012-02-16 12:17:09
Case168,2012-02-16 12:30:29
Case169,2012-02-16 12:39:24
Case170,2012-02-16 12:43:55
Case171,2012-02-16 12:44:41
Case172,2012-02-16 12:45:13
Case173,2012-02-16 12:59:39
Case174,2012-02-16 13:04:19
Case175,2012-02-16 13:57:13
Case176,2012-02-16 14:00:30
Case177,2012-02-16 14:08:28
Case178,2012-02-16 14:12:22
Case179,2012-02-16 14:22:27
Case180,2012-02-16 14:27:21
Case181,2012-02-16 14:28:25
Case182,2012-02-16 14:34:54
Case183,2012-02-16 14:40:28
Case184,2012-02-16 15:13:13
Case185,2012-02-16 15:19:25
Case186,2012-02-16 15:19:51
Case187,2012-02-16 15:39:46
Case188,2012-02-16 16:18:29
Case189,2012-02-16 16:50:59
Case190,2012-02-16 17:10:20
Case191,2012-02-16 17:28:20
Case192,2012-02-16 17:29:48
Case193,2012-02-16 17:45:22
Case194,2012-02-16 17:56:35
Case195,2012-02-16 18:03:31
Case196,2012-02-16 18:15:41
Case197,2012-02-16 18:18:46
Case198,2012-02-16 18:20:15
Case199,2012-02-16 18:27:16
Case200,2012-02-16 18:41:26
Case201,2012-02-16 18:55:10
Case202,2012-02-16 19:07:59
Case203,2012-02-16 20:11:50
Case204,2012-02-16 20:26:08
Case205,2012-02-16 20:34:33
Case206,2012-02-16 21:02:45
Case207,2012-02-16 21:32:20
Case208,2012-02-16 21:41:00
Case209,2012-02-16 22:23:31
Case210,2012-02-16 22:27:17
Case211,2012-02-16 22:46:55
Case212,2012-02-16 23:16:31
Case213,2012-02-16 23:53:31
Case214,2012-02-17 00:20:08
Case215,2012-02-17 02:15:01
Case216,2012-02-17 02:57:30
Case217,2012-02-17 05:08:32
Case218,2012-02-17 05:20:20
Case219,2012-02-17 05:33:00
Case220,2012-02-17 07:52:00
Case221,2012-02-17 08:04:57
Case222,2012-02-17 08:58:38
Case223,2012-02-17 09:22:45
Case224,2012-02-17 09:38:52
Case225,2012-02-17 09:43:57
Case226,2012-02-17 09:45:58
Case227,2012-02-17 10:01:21
Case228,2012-02-17 10:16:37
Case229,2012-02-17 10:51:11
Case230,2012-02-17 10:53:25
Case231,2012-02-17 11:06:41
Case232,2012-02-17 11:29:22
Case233,2012-02-17 11:34:56
Case234,2012-02-17 11:36:59
Case235,2012-02-17 11:44:24
Case236,2012-02-17 11:48:54
Case237,2012-02-17 11:53:17
Case238,2012-02-17 11:56:16
Case239,2012-02-17 11:56:42
Case240,2012-02-17 12:07:32
Case241,2012-02-17 13:05:12
Case242,2012-02-17 13:06:36
Case243,2012-02-17 13:17:43
Case244,2012-02-17 13:34:19
Case245,2012-02-17 13:37:08
Case246,2012-02-17 13:40:43
Case247,2012-02-17 14:07:31
Case248,2012-02-17 14:08:37
Case249,2012-02-17 15:00:43
Case250,2012-02-17 15:03:47
Case251,2012-02-17 15:08:21
Case252,2012-02-17 15:16:12
Case253,2012-02-17 15:30:48
Case254,2012-02-17 15:34:10
Case255,2012-02-17 15:46:26
Case256,2012-02-17 16:27:43
Case257,2012-02-17 16:44:46
Case258,2012-02-17 16:47:17
Case259,2012-02-17 16:54:59
Case260,2012-02-17 16:55:56
Case261,2012-02-17 17:00:37
Case262,2012-02-17 17:17:28
Case263,2012-02-17 18:22:53
Case264,2012-02-17 18:37:14
Case265,2012-02-17 19:09:42
Case266,2012-02-17 19:53:55
Case267,2012-02-17 20:18:58
Case268,2012-02-17 20:21:56
Case269,2012-02-17 20:50:17
Case270,2012-02-17 21:45:37
Case271,2012-02-18 03:42:38
Case272,2012-02-18 08:36:09
Case273,2012-02-18 08:41:51
Case274,2012-02-18 09:25:08
Case275,2012-02-18 09:31:14
Case276,2012-02-18 09:46:19
Case277,2012-02-18 09:54:41
Case278,2012-02-18 10:15:13
Case279,2012-02-18 10:45:55
Case280,2012-02-18 11:02:00
Case281,2012-02-18 11:41:23
Case282,2012-02-18 12:01:22
Case283,2012-02-18 12:32:11
Case284,2012-02-18 12:52:08
Case285,2012-02-18 13:15:36
Case286,2012-02-18 13:28:26
Case287,2012-02-18 13:48:08
Case288,2012-02-18 15:48:32
Case289,2012-02-18 16:06:46
Case290,2012-02-18 18:41:05
Case291,2012-02-18 22:23:25
Case292,2012-02-18 22:28:38
Case293,2012-02-19 10:12:44
Case294,2012-02-19 10:30:41
Case295,2012-02-19 10:42:18
Case296,2012-02-19 10:45:01
Case297,2012-02-19 10:47:44
Case298,2012-02-19 10:53:06
Case299,2012-02-19 10:55:35
Case300,2012-02-19 10:55:37
Case301,2012-02-19 10:55:49
Case302,2012-02-19 10:58:18
Case303,2012-02-19 10:58:20
Case304,2012-02-19 10:58:32
Case305,2012-02-19 10:58:45
Case306,2012-02-19 11:01:01
Case307,2012-02-19 11:01:03
Case308,2012-02-19 11:03:49
Case309,2012-02-19 12:13:45
Case310,2012-02-19 12:41:34
Case311,2012-02-19 12:46:33
Case312,2012-02-19 13:10:05
Case313,2012-02-19 13:20:03
Case314,2012-02-19 13:22:51
Case315,2012-02-19 14:52:17
Case316,2012-02-19 15:16:08
Case317,2012-02-19 15:29:48
Case318,2012-02-19 15:49:45
Case319,2012-02-19 16:22:24
Case320,2012-02-19 16:45:24
Case321,2012-02-19 16:49:19
Case322,2012-02-19 16:50:36
Case323,2012-02-19 17:09:37
Case324,2012-02-19 17:23:42
