caseid,timestamp
Case1,2012-02-13 21:11:29
Case2,2012-02-13 21:35:27
Case3,2012-02-13 21:58:13
Case4,2012-02-13 21:59:08
Case5,2012-02-13 22:15:18
Case6,2012-02-13 22:45:18
Case7,2012-02-13 22:53:29
Case8,2012-02-13 22:54:40
Case9,2012-02-14 01:21:55
Case10,2012-02-14 01:34:41
Case11,2012-02-14 01:36:42
Case12,2012-02-14 03:07:14
Case13,2012-02-14 03:22:22
Case14,2012-02-14 03:58:44
Case15,2012-02-14 04:04:36
Case16,2012-02-14 04:20:44
Case17,2012-02-14 04:29:10
Case18,2012-02-14 05:34:26
Case19,2012-02-14 05:34:55
Case20,2012-02-14 06:27:07
Case21,2012-02-14 08:46:23
Case22,2012-02-14 09:02:44
Case23,2012-02-14 09:11:05
Case24,2012-02-14 09:14:23
Case25,2012-02-14 09:28:02
Case26,2012-02-14 09:59:15
Case27,2012-02-14 10:00:10
Case28,2012-02-14 10:05:40
Case29,2012-02-14 10:16:49
Case30,2012-02-14 10:34:29
Case31,2012-02-14 10:50:14
Case32,2012-02-14 11:07:47
Case33,2012-02-14 11:11:34
Case34,2012-02-14 11:23:24
Case35,2012-02-14 11:45:42
Case36,2012-02-14 12:00:40
Case37,2012-02-14 12:01:16
Case38,2012-02-14 12:03:26
Case39,2012-02-14 12:07:05
Case40,2012-02-14 12:16:08
Case41,2012-02-14 12:32:03
Case42,2012-02-14 12:48:36
Case43,2012-02-14 12:55:58
Case44,2012-02-14 13:00:36
Case45,2012-02-14 13:04:52
Case46,2012-02-14 13:09:09
Case47,2012-02-14 13:09:47
Case48,2012-02-14 13:39:05
Case49,2012-02-14 14:34:24
Case50,2012-02-14 14:41:07
Case51,2012-02-14 14:46:10
Case52,2012-02-14 14:57:46
Case53,2012-02-14 15:13:27
Case54,2012-02-14 15:46:35
Case55,2012-02-14 15:46:57
Case56,2012-02-14 16:31:09
Case57,2012-02-14 17:18:25
Case58,2012-02-14 17:20:47
Case59,2012-02-14 17:56:28
Case60,2012-02-14 18:15:51
Case61,2012-02-14 18:19:14
Case62,2012-02-14 19:03:52
Case63,2012-02-14 19:04:09
Case64,2012-02-14 19:21:05
Case65,2012-02-14 19:24:42
Case66,2012-02-14 19:25:07
Case67,2012-02-14 19:29:14
Case68,2012-02-14 19:47:40
Case69,2012-02-14 19:57:17
Case70,2012-02-14 20:24:42
Case71,2012-02-14 20:28:01
Case72,2012-02-14 21:38:15
Case73,2012-02-15 09:20:30
Case74,2012-02-15 09:21:30
Case75,2012-02-15 10:15:45
Case76,2012-02-15 10:19:25
Case77,2012-02-15 10:46:13
Case78,2012-02-15 10:47:00
Case79,2012-02-15 11:19:56
Case80,2012-02-15 11:52:10
Case81,2012-02-15 12:02:46
Case82,2012-02-15 12:10:38
Case83,2012-02-15 12:21:25
Case84,2012-02-15 12:22:50
Case85,2012-02-15 12:31:57
Case86,2012-02-15 12:36:41
Case87,2012-02-15 13:14:00
Case88,2012-02-15 13:15:06
Case89,2012-02-15 13:21:35
Case90,2012-02-15 13:26:43
Case91,2012-02-15 13:35:22
Case92,2012-02-15 14:10:47
Case93,2012-02-15 14:18:28
Case94,2012-02-15 14:25:24
Case95,2012-02-15 14:54:13
Case96,2012-02-15 14:54:31
Case97,2012-02-15 15:08:44
Case98,2012-02-15 15:11:33
Case99,2012-02-15 15:13:35
Case100,2012-02-15 15:18:42
Case101,2012-02-15 15:25:28
Case102,2012-02-15 15:51:01
Case103,2012-02-15 16:06:24
Case104,2012-02-15 16:09:48
Case105,2012-02-15 16:20:48
Case106,2012-02-15 16:51:31
Case107,2012-02-15 17:05:32
Case108,2012-02-15 17:12:33
Case109,2012-02-15 17:13:03
Case110,2012-02-15 17:45:13
Case111,2012-02-15 17:59:44
Case112,2012-02-15 18:17:03
Case113,2012-02-15 18:37:11
Case114,2012-02-15 18:42:16
Case115,2012-02-15 18:42:54
Case116,2012-02-15 18:46:26
Case117,2012-02-15 19:22:01
Case118,2012-02-15 19:34:55
Case119,2012-02-15 20:14:59
Case120,2012-02-15 20:28:41
Case121,2012-02-15 20:41:05
Case122,2012-02-15 21:16:02
Case123,2012-02-15 21:20:50
Case124,2012-02-15 21:38:42
Case125,2012-02-15 21:51:01
Case126,2012-02-15 21:54:48
Case127,2012-02-15 22:34:48
Case128,2012-02-15 22:45:40
Case129,2012-02-15 23:16:04
Case130,2012-02-16 00:12:23
Case131,2012-02-16 01:48:26
Case132,2012-02-16 01:53:30
Case133,2012-02-16 02:08:39
Case134,2012-02-16 02:47:32
Case135,2012-02-16 03:38:01
Case136,2012-02-16 04:17:18
Case137,2012-02-16 04:20:39
Case138,2012-02-16 07:46:56
Case139,2012-02-16 09:08:15
Case140,2012-02-16 09:22:48
Case141,2012-02-16 09:23:38
Case142,2012-02-16 09:43:17
Case143,2012-02-16 09:49:59
Case144,2012-02-16 10:02:42
Case145,2012-02-16 10:21:12
Case146,2012-02-16 11:00:51
Case147,2012-02-16 11:05:40
Case148,2012-02-16 11:06:35
Case149,2012-02-16 11:08:38
Case150,2012-02-16 11:23:16
Case151,2012-02-16 11:35:52
Case152,2012-02-16 11:36:44
Case153,2012-02-16 11:45:34
Case154,2012-02-16 11:55:29
Case155,2012-02-16 12:04:06
Case156,2012-02-16 12:05:22
Case157,2012-02-16 12:08:06
Case158,2012-02-16 12:29:17
Case159,2012-02-16 12:31:00
Case160,2012-02-16 12:32:52
Case161,2012-02-16 12:39:43
Case162,2012-02-16 13:08:15
Case163,2012-02-16 13:12:32
Case164,2012-02-16 13:25:27
Case165,2012-02-16 13:26:03
Case166,2012-02-16 13:28:55
Case167,2012-02-16 13:34:24
Case168,2012-02-16 13:49:50
Case169,2012-02-16 14:24:36
Case170,2012-02-16 14:28:59
Case171,2012-02-16 14:56:55
Case172,2012-02-16 15:01:46
Case173,2012-02-16 15:02:57
Case174,2012-02-16 15:08:02
Case175,2012-02-16 15:36:39
Case176,2012-02-16 15:37:11
Case177,2012-02-16 15:51:45
Case178,2012-02-16 16:11:20
Case179,2012-02-16 16:14:00
Case180,2012-02-16 16:24:16
Case181,2012-02-16 16:31:08
Case182,2012-02-16 16:38:31
Case183,2012-02-16 16:41:41
Case184,2012-02-16 17:14:54
Case185,2012-02-16 17:24:40
Case186,2012-02-16 17:31:08
Case187,2012-02-16 17:53:39
Case188,2012-02-16 17:54:32
Case189,2012-02-16 17:55:51
Case190,2012-02-16 18:15:41
Case191,2012-02-16 18:29:09
Case192,2012-02-16 19:01:51
Case193,2012-02-16 20:19:36
Case194,2012-02-16 20:19:43
Case195,2012-02-16 20:39:29
Case196,2012-02-16 20:50:03
Case197,2012-02-16 20:53:32
Case198,2012-02-16 21:08:00
Case199,2012-02-16 21:19:13
Case200,2012-02-16 21:45:44
Case201,2012-02-16 22:05:33
Case202,2012-02-16 22:15:18
Case203,2012-02-17 00:19:38
Case204,2012-02-17 01:52:26
Case205,2012-02-17 05:04:14
Case206,2012-02-17 05:05:38
Case207,2012-02-17 09:35:26
Case208,2012-02-17 09:41:54
Case209,2012-02-17 09:45:56
Case210,2012-02-17 10:02:51
Case211,2012-02-17 10:21:52
Case212,2012-02-17 10:22:19
Case213,2012-02-17 10:45:01
Case214,2012-02-17 10:53:01
Case215,2012-02-17 11:01:54
Case216,2012-02-17 11:11:10
Case217,2012-02-17 11:15:13
Case218,2012-02-17 11:33:33
Case219,2012-02-17 11:50:54
Case220,2012-02-17 11:51:28
Case221,2012-02-17 11:57:29
Case222,2012-02-17 12:15:39
Case223,2012-02-17 12:37:06
Case224,2012-02-17 12:38:19
Case225,2012-02-17 12:52:47
Case226,2012-02-17 12:53:00
Case227,2012-02-17 12:57:54
Case228,2012-02-17 12:59:07
Case229,2012-02-17 13:28:27
Case230,2012-02-17 13:34:10
Case231,2012-02-17 13:36:20
Case232,2012-02-17 13:58:30
Case233,2012-02-17 14:22:44
Case234,2012-02-17 14:25:26
Case235,2012-02-17 14:28:08
Case236,2012-02-17 15:13:39
Case237,2012-02-17 15:25:24
Case238,2012-02-17 15:31:09
Case239,2012-02-17 15:50:18
Case240,2012-02-17 16:02:32
Case241,2012-02-17 17:09:48
Case242,2012-02-17 17:44:42
Case243,2012-02-17 17:51:25
Case244,2012-02-17 18:12:37
Case245,2012-02-17 18:31:11
Case246,2012-02-17 18:32:02
Case247,2012-02-17 19:07:06
Case248,2012-02-17 19:28:39
Case249,2012-02-17 19:39:39
Case250,2012-02-17 19:47:40
Case251,2012-02-17 22:51:54
Case252,2012-02-18 05:31:13
Case253,2012-02-18 06:21:02
Case254,2012-02-18 06:26:35
Case255,2012-02-18 09:17:39
Case256,2012-02-18 10:11:44
Case257,2012-02-18 10:59:08
Case258,2012-02-18 11:01:42
Case259,2012-02-18 11:08:13
Case260,2012-02-18 11:16:17
Case261,2012-02-18 11:43:56
Case262,2012-02-18 14:18:09
Case263,2012-02-18 14:35:53
Case264,2012-02-18 14:42:33
Case265,2012-02-18 15:08:00
Case266,2012-02-18 15:11:32
Case267,2012-02-18 16:50:44
Case268,2012-02-18 17:16:03
Case269,2012-02-18 17:17:51
Case270,2012-02-19 10:13:42
Case271,2012-02-19 10:15:14
Case272,2012-02-19 10:26:38
Case273,2012-02-19 11:07:53
Case274,2012-02-19 11:19:40
Case275,2012-02-19 11:48:26
Case276,2012-02-19 13:30:38
Case277,2012-02-19 16:20:31
Case278,2012-02-19 16:26:12
Case279,2012-02-19 19:02:10
Case280,2012-02-19 23:41:30
Case281,2012-02-20 00:01:58
Case282,2012-02-20 00:13:06
Case283,2012-02-20 00:15:52
Case284,2012-02-20 00:18:38
Case285,2012-02-20 00:21:24
Case286,2012-02-20 00:23:10
Case287,2012-02-20 00:25:56
Case288,2012-02-20 00:27:00
Case289,2012-02-20 00:28:42
Case290,2012-02-20 00:29:46
Case291,2012-02-20 00:31:28
Case292,2012-02-20 00:35:22
Case293,2012-02-20 00:37:04
Case294,2012-02-20 00:40:58
Case295,2012-02-20 00:42:40
Case296,2012-02-20 00:43:44
Case297,2012-02-20 00:48:16
Case298,2012-02-20 00:51:02
Case299,2012-02-20 00:53:48
Case300,2012-02-20 00:54:57
Case301,2012-02-20 00:57:43
Case302,2012-02-20 01:03:25
Case303,2012-02-20 01:05:19
Case304,2012-02-20 01:06:11
Case305,2012-02-20 01:08:05
Case306,2012-02-20 01:08:57
Case307,2012-02-20 01:09:32
Case308,2012-02-20 01:12:18
Case309,2012-02-20 01:13:45
Case310,2012-02-20 01:15:04
Case311,2012-02-20 01:16:31
Case312,2012-02-20 01:20:26
Case313,2012-02-20 01:22:12
Case314,2012-02-20 01:24:58
Case315,2012-02-20 01:29:19
Case316,2012-02-20 01:30:35
Case317,2012-02-20 01:31:42
Case318,2012-02-20 01:32:05
Case319,2012-02-20 01:33:21
Case320,2012-02-20 01:34:51
Case321,2012-02-20 01:36:07
Case322,2012-02-20 01:37:19
Case323,2012-02-20 01:41:41
Case324,2012-02-20 01:42:56
Case325,2012-02-20 01:43:15
Case326,2012-02-20 01:44:27
Case327,2012-02-20 01:45:42
Case328,2012-02-20 01:46:01
Case329,2012-02-20 01:47:13
Case330,2012-02-20 01:48:28
Case331,2012-02-20 01:48:47
Case332,2012-02-20 01:49:59
Case333,2012-02-20 01:51:14
Case334,2012-02-20 01:51:33
Case335,2012-02-20 02:46:37
Case336,2012-02-20 02:48:51
Case337,2012-02-20 04:29:22
Case338,2012-02-20 08:51:15
Case339,2012-02-20 09:22:10
Case340,2012-02-20 10:23:48
Case341,2012-02-20 10:52:19
Case342,2012-02-20 10:52:41
Case343,2012-02-20 10:56:38
Case344,2012-02-20 11:09:50
Case345,2012-02-20 11:19:59
Case346,2012-02-20 11:20:12
Case347,2012-02-20 11:34:45
Case348,2012-02-20 11:36:00
Case349,2012-02-20 12:05:46
Case350,2012-02-20 12:23:47
Case351,2012-02-20 12:39:14
Case352,2012-02-20 13:00:44
Case353,2012-02-20 13:00:54
Case354,2012-02-20 13:26:51
Case355,2012-02-20 14:36:59
Case356,2012-02-20 15:19:03
Case357,2012-02-20 15:23:28
Case358,2012-02-20 15:33:07
Case359,2012-02-20 15:46:42
Case360,2012-02-20 16:00:04
Case361,2012-02-20 16:00:55
Case362,2012-02-20 16:22:55
Case363,2012-02-20 16:26:26
Case364,2012-02-20 16:28:30
Case365,2012-02-20 16:28:48
Case366,2012-02-20 16:54:01
Case367,2012-02-20 17:18:41
Case368,2012-02-20 17:52:26
Case369,2012-02-20 18:23:08
Case370,2012-02-20 18:28:12
Case371,2012-02-20 18:37:45
Case372,2012-02-20 19:44:09
Case373,2012-02-20 19:48:20
Case374,2012-02-20 20:20:47
Case375,2012-02-20 20:53:39
Case376,2012-02-20 21:12:48
Case377,2012-02-20 21:40:01
Case378,2012-02-20 21:52:04
Case379,2012-02-20 22:30:39
Case380,2012-02-21 01:12:15
Case381,2012-02-21 01:59:36
Case382,2012-02-21 03:41:44
Case383,2012-02-21 07:28:49
Case384,2012-02-21 07:43:03
Case385,2012-02-21 07:48:34
Case386,2012-02-21 08:44:13
Case387,2012-02-21 09:08:08
Case388,2012-02-21 09:24:54
Case389,2012-02-21 10:24:21
Case390,2012-02-21 10:28:15
Case391,2012-02-21 10:49:55
Case392,2012-02-21 11:11:15
Case393,2012-02-21 11:31:50
Case394,2012-02-21 11:33:39
Case395,2012-02-21 11:44:00
Case396,2012-02-21 12:00:37
Case397,2012-02-21 12:00:59
Case398,2012-02-21 12:04:14
Case399,2012-02-21 12:14:32
Case400,2012-02-21 12:26:26
Case401,2012-02-21 12:46:24
Case402,2012-02-21 12:51:34
Case403,2012-02-21 13:02:42
Case404,2012-02-21 13:15:15
Case405,2012-02-21 13:21:14
Case406,2012-02-21 13:26:17
Case407,2012-02-21 13:30:35
Case408,2012-02-21 14:13:26
Case409,2012-02-21 14:45:12
Case410,2012-02-21 15:06:58
Case411,2012-02-21 16:10:32
Case412,2012-02-21 18:01:43
Case413,2012-02-21 18:13:33
Case414,2012-02-21 18:16:11
Case415,2012-02-21 18:18:49
Case416,2012-02-21 18:21:27
Case417,2012-02-21 18:22:30
Case418,2012-02-21 18:24:05
Case419,2012-02-21 18:26:43
Case420,2012-02-21 18:31:32
Case421,2012-02-21 18:40:57
Case422,2012-02-21 18:47:36
