caseid,timestamp
Case1,2012-02-13 20:41:36
Case2,2012-02-13 20:45:41
Case3,2012-02-13 21:16:22
Case4,2012-02-13 21:53:38
Case5,2012-02-13 22:03:53
Case6,2012-02-13 22:05:09
Case7,2012-02-13 22:31:57
Case8,2012-02-13 23:17:32
Case9,2012-02-14 00:37:18
Case10,2012-02-14 00:57:52
Case11,2012-02-14 01:02:25
Case12,2012-02-14 01:30:21
Case13,2012-02-14 01:54:23
Case14,2012-02-14 02:53:48
Case15,2012-02-14 03:55:40
Case16,2012-02-14 04:00:01
Case17,2012-02-14 04:22:17
Case18,2012-02-14 05:03:45
Case19,2012-02-14 05:05:02
Case20,2012-02-14 06:49:59
Case21,2012-02-14 08:36:23
Case22,2012-02-14 09:00:30
Case23,2012-02-14 09:08:08
Case24,2012-02-14 09:23:31
Case25,2012-02-14 09:29:45
Case26,2012-02-14 09:49:03
Case27,2012-02-14 09:55:23
Case28,2012-02-14 09:59:24
Case29,2012-02-14 10:07:45
Case30,2012-02-14 10:37:02
Case31,2012-02-14 10:43:26
Case32,2012-02-14 10:43:58
Case33,2012-02-14 11:11:54
Case34,2012-02-14 11:20:47
Case35,2012-02-14 11:46:55
Case36,2012-02-14 11:58:33
Case37,2012-02-14 12:06:20
Case38,2012-02-14 12:32:24
Case39,2012-02-14 12:39:07
Case40,2012-02-14 13:04:02
Case41,2012-02-14 13:18:32
Case42,2012-02-14 13:23:32
Case43,2012-02-14 13:49:25
Case44,2012-02-14 14:19:51
Case45,2012-02-14 14:23:02
Case46,2012-02-14 14:35:00
Case47,2012-02-14 14:55:53
Case48,2012-02-14 15:00:29
Case49,2012-02-14 15:14:57
Case50,2012-02-14 15:16:01
Case51,2012-02-14 15:23:22
Case52,2012-02-14 15:31:03
Case53,2012-02-14 15:37:16
Case54,2012-02-14 15:43:00
Case55,2012-02-14 16:10:11
Case56,2012-02-14 16:21:40
Case57,2012-02-14 16:36:27
Case58,2012-02-14 16:42:40
Case59,2012-02-14 16:52:48
Case60,2012-02-14 17:20:51
Case61,2012-02-14 17:48:06
Case62,2012-02-14 18:09:21
Case63,2012-02-14 18:28:10
Case64,2012-02-14 18:40:36
Case65,2012-02-14 20:12:11
Case66,2012-02-14 21:01:10
Case67,2012-02-14 21:18:42
Case68,2012-02-14 21:33:59
Case69,2012-02-14 21:35:37
Case70,2012-02-14 21:45:19
Case71,2012-02-14 21:49:52
Case72,2012-02-14 21:57:52
Case73,2012-02-14 22:08:45
Case74,2012-02-14 22:48:42
Case75,2012-02-14 23:35:10
Case76,2012-02-15 01:44:01
Case77,2012-02-15 02:40:46
Case78,2012-02-15 02:54:09
Case79,2012-02-15 03:16:19
Case80,2012-02-15 07:11:17
Case81,2012-02-15 08:42:46
Case82,2012-02-15 09:25:52
Case83,2012-02-15 09:49:05
Case84,2012-02-15 10:30:41
Case85,2012-02-15 10:50:13
Case86,2012-02-15 11:01:55
Case87,2012-02-15 11:03:09
Case88,2012-02-15 11:07:45
Case89,2012-02-15 11:21:03
Case90,2012-02-15 11:51:47
Case91,2012-02-15 11:53:48
Case92,2012-02-15 12:06:56
Case93,2012-02-15 12:30:59
Case94,2012-02-15 12:32:09
Case95,2012-02-15 12:42:46
