caseid,timestamp
Case1,2012-02-13 20:40:59
Case2,2012-02-13 20:43:32
Case3,2012-02-13 21:15:35
Case4,2012-02-13 21:25:19
Case5,2012-02-13 21:37:37
Case6,2012-02-13 21:51:35
Case7,2012-02-13 21:52:54
Case8,2012-02-13 22:06:16
Case9,2012-02-13 22:10:42
Case10,2012-02-13 22:28:54
Case11,2012-02-13 22:42:10
Case12,2012-02-13 22:45:39
Case13,2012-02-13 23:01:11
Case14,2012-02-13 23:18:49
Case15,2012-02-13 23:54:56
Case16,2012-02-14 00:38:39
Case17,2012-02-14 01:48:00
Case18,2012-02-14 02:10:39
Case19,2012-02-14 02:14:14
Case20,2012-02-14 02:41:55
Case21,2012-02-14 03:19:35
Case22,2012-02-14 03:19:46
Case23,2012-02-14 05:11:04
Case24,2012-02-14 05:32:43
Case25,2012-02-14 09:04:53
Case26,2012-02-14 09:06:03
Case27,2012-02-14 09:11:21
Case28,2012-02-14 09:30:09
Case29,2012-02-14 09:41:09
Case30,2012-02-14 09:55:36
Case31,2012-02-14 10:07:23
Case32,2012-02-14 10:21:10
Case33,2012-02-14 10:27:40
Case34,2012-02-14 10:28:09
Case35,2012-02-14 10:31:27
Case36,2012-02-14 10:41:40
Case37,2012-02-14 10:54:16
Case38,2012-02-14 11:03:41
Case39,2012-02-14 11:04:09
Case40,2012-02-14 11:12:52
Case41,2012-02-14 11:19:18
Case42,2012-02-14 11:21:25
Case43,2012-02-14 11:26:21
Case44,2012-02-14 12:00:02
Case45,2012-02-14 12:06:29
Case46,2012-02-14 12:15:20
Case47,2012-02-14 12:22:48
Case48,2012-02-14 12:29:26
Case49,2012-02-14 12:35:53
Case50,2012-02-14 12:39:49
Case51,2012-02-14 12:40:33
Case52,2012-02-14 12:42:57
Case53,2012-02-14 12:51:00
Case54,2012-02-14 13:28:05
Case55,2012-02-14 13:49:50
Case56,2012-02-14 13:53:54
Case57,2012-02-14 14:04:57
Case58,2012-02-14 14:06:27
Case59,2012-02-14 14:30:15
Case60,2012-02-14 14:58:50
Case61,2012-02-14 15:29:02
Case62,2012-02-14 15:33:42
Case63,2012-02-14 15:40:23
Case64,2012-02-14 15:58:40
Case65,2012-02-14 16:06:53
Case66,2012-02-14 16:39:31
Case67,2012-02-14 16:48:36
Case68,2012-02-14 17:21:17
Case69,2012-02-14 17:43:52
Case70,2012-02-14 17:48:29
Case71,2012-02-14 17:57:29
Case72,2012-02-14 18:31:33
Case73,2012-02-14 18:40:30
Case74,2012-02-14 19:21:30
Case75,2012-02-14 19:22:15
Case76,2012-02-14 19:30:29
Case77,2012-02-14 19:35:28
Case78,2012-02-14 19:52:05
Case79,2012-02-14 19:57:23
Case80,2012-02-14 20:07:55
Case81,2012-02-14 20:45:04
Case82,2012-02-14 21:33:43
Case83,2012-02-14 23:23:24
Case84,2012-02-15 01:17:46
Case85,2012-02-15 06:21:52
Case86,2012-02-15 07:57:01
Case87,2012-02-15 08:49:30
Case88,2012-02-15 09:38:04
Case89,2012-02-15 09:39:43
Case90,2012-02-15 09:59:47
Case91,2012-02-15 10:39:31
Case92,2012-02-15 10:49:49
Case93,2012-02-15 11:20:55
Case94,2012-02-15 11:21:26
Case95,2012-02-15 11:49:25
Case96,2012-02-15 11:51:06
Case97,2012-02-15 11:55:32
Case98,2012-02-15 12:01:59
Case99,2012-02-15 12:17:43
Case100,2012-02-15 12:37:41
Case101,2012-02-15 12:52:00
Case102,2012-02-15 12:53:50
Case103,2012-02-15 13:07:15
Case104,2012-02-15 13:25:40
Case105,2012-02-15 13:51:31
Case106,2012-02-15 13:54:38
Case107,2012-02-15 13:56:53
Case108,2012-02-15 13:58:17
Case109,2012-02-15 14:12:18
Case110,2012-02-15 14:43:42
Case111,2012-02-15 15:04:55
Case112,2012-02-15 15:22:11
Case113,2012-02-15 15:32:29
Case114,2012-02-15 15:43:26
Case115,2012-02-15 15:48:34
Case116,2012-02-15 15:51:33
Case117,2012-02-15 16:01:21
Case118,2012-02-15 16:27:47
Case119,2012-02-15 16:34:06
Case120,2012-02-15 16:43:44
Case121,2012-02-15 16:45:57
Case122,2012-02-15 16:55:40
Case123,2012-02-15 17:36:35
Case124,2012-02-15 17:40:45
Case125,2012-02-15 17:47:07
Case126,2012-02-15 17:54:06
Case127,2012-02-15 18:24:34
Case128,2012-02-15 18:30:54
Case129,2012-02-15 18:34:43
Case130,2012-02-15 18:39:54
Case131,2012-02-15 19:00:03
Case132,2012-02-15 19:39:12
Case133,2012-02-15 19:48:33
Case134,2012-02-15 20:00:59
Case135,2012-02-15 20:26:28
Case136,2012-02-15 20:33:29
Case137,2012-02-15 20:59:09
Case138,2012-02-15 21:17:30
Case139,2012-02-15 21:18:39
Case140,2012-02-15 22:18:20
Case141,2012-02-15 22:22:04
Case142,2012-02-15 22:23:28
Case143,2012-02-16 03:40:53
Case144,2012-02-16 03:47:08
Case145,2012-02-16 03:54:17
Case146,2012-02-16 04:03:18
Case147,2012-02-16 04:16:05
Case148,2012-02-16 04:37:49
Case149,2012-02-16 04:53:35
Case150,2012-02-16 05:19:55
Case151,2012-02-16 05:26:16
Case152,2012-02-16 06:05:13
Case153,2012-02-16 06:15:05
Case154,2012-02-16 06:16:00
Case155,2012-02-16 08:42:22
Case156,2012-02-16 08:45:59
Case157,2012-02-16 08:55:09
Case158,2012-02-16 09:41:03
Case159,2012-02-16 09:59:45
Case160,2012-02-16 10:08:36
Case161,2012-02-16 10:11:00
Case162,2012-02-16 10:22:16
Case163,2012-02-16 10:22:58
Case164,2012-02-16 10:30:10
Case165,2012-02-16 10:32:40
Case166,2012-02-16 10:33:49
Case167,2012-02-16 10:35:49
Case168,2012-02-16 10:43:21
Case169,2012-02-16 10:44:19
Case170,2012-02-16 10:59:53
Case171,2012-02-16 11:01:44
Case172,2012-02-16 11:13:20
Case173,2012-02-16 11:14:03
Case174,2012-02-16 11:16:38
Case175,2012-02-16 11:40:21
Case176,2012-02-16 11:53:15
Case177,2012-02-16 11:55:05
Case178,2012-02-16 12:01:29
Case179,2012-02-16 12:10:30
Case180,2012-02-16 12:23:23
Case181,2012-02-16 12:32:07
Case182,2012-02-16 12:44:51
Case183,2012-02-16 12:47:22
