caseid,timestamp
Case1,2012-02-13 20:39:06
Case2,2012-02-13 20:52:37
Case3,2012-02-13 21:01:45
Case4,2012-02-13 21:16:21
Case5,2012-02-13 22:13:42
Case6,2012-02-13 22:28:54
Case7,2012-02-13 22:50:52
Case8,2012-02-13 23:29:57
Case9,2012-02-13 23:33:57
Case10,2012-02-14 00:54:44
Case11,2012-02-14 02:23:00
Case12,2012-02-14 02:23:27
Case13,2012-02-14 02:47:26
Case14,2012-02-14 03:32:52
Case15,2012-02-14 03:55:32
Case16,2012-02-14 04:09:06
Case17,2012-02-14 04:19:45
Case18,2012-02-14 04:26:11
Case19,2012-02-14 04:33:23
Case20,2012-02-14 06:43:36
Case21,2012-02-14 07:10:47
Case22,2012-02-14 07:25:42
Case23,2012-02-14 08:30:55
Case24,2012-02-14 08:40:38
Case25,2012-02-14 09:04:35
Case26,2012-02-14 09:37:10
Case27,2012-02-14 09:37:32
Case28,2012-02-14 09:46:03
Case29,2012-02-14 10:14:42
Case30,2012-02-14 10:22:37
Case31,2012-02-14 10:32:11
Case32,2012-02-14 10:38:03
Case33,2012-02-14 10:45:31
Case34,2012-02-14 10:49:56
Case35,2012-02-14 10:53:53
Case36,2012-02-14 11:42:50
Case37,2012-02-14 11:51:57
Case38,2012-02-14 12:04:18
Case39,2012-02-14 12:08:39
Case40,2012-02-14 12:15:14
Case41,2012-02-14 12:15:32
Case42,2012-02-14 12:15:58
Case43,2012-02-14 12:21:59
Case44,2012-02-14 12:22:04
Case45,2012-02-14 12:25:31
Case46,2012-02-14 13:02:22
Case47,2012-02-14 13:07:40
Case48,2012-02-14 13:17:38
Case49,2012-02-14 13:28:21
Case50,2012-02-14 13:40:09
Case51,2012-02-14 13:51:41
Case52,2012-02-14 14:19:37
Case53,2012-02-14 14:21:24
Case54,2012-02-14 14:45:05
Case55,2012-02-14 15:12:14
Case56,2012-02-14 15:14:59
Case57,2012-02-14 15:21:44
Case58,2012-02-14 15:51:10
Case59,2012-02-14 16:04:21
Case60,2012-02-14 16:05:39
Case61,2012-02-14 16:10:14
Case62,2012-02-14 16:55:43
Case63,2012-02-14 17:03:13
Case64,2012-02-14 17:09:59
Case65,2012-02-14 17:21:22
Case66,2012-02-14 17:32:45
Case67,2012-02-14 17:36:40
Case68,2012-02-14 17:41:52
Case69,2012-02-14 17:59:17
Case70,2012-02-14 17:59:39
Case71,2012-02-14 18:04:26
Case72,2012-02-14 18:35:24
Case73,2012-02-14 18:42:28
Case74,2012-02-14 18:45:30
Case75,2012-02-14 19:02:39
Case76,2012-02-14 19:27:00
Case77,2012-02-14 19:40:00
Case78,2012-02-14 20:03:21
Case79,2012-02-14 20:32:56
Case80,2012-02-14 20:46:06
Case81,2012-02-14 20:51:06
Case82,2012-02-14 20:59:18
Case83,2012-02-14 21:43:34
Case84,2012-02-14 21:57:21
Case85,2012-02-14 22:11:21
Case86,2012-02-14 22:48:13
