caseid,timestamp
Case1,2012-02-13 20:53:39
Case2,2012-02-13 21:03:19
Case3,2012-02-13 21:08:59
Case4,2012-02-13 21:25:41
Case5,2012-02-13 21:28:29
Case6,2012-02-13 21:29:31
Case7,2012-02-13 21:54:24
Case8,2012-02-13 22:24:33
Case9,2012-02-13 22:25:48
Case10,2012-02-13 22:42:31
Case11,2012-02-13 22:48:14
Case12,2012-02-13 22:55:06
Case13,2012-02-13 22:56:54
Case14,2012-02-13 23:24:41
Case15,2012-02-14 00:23:58
Case16,2012-02-14 00:40:50
Case17,2012-02-14 01:13:09
Case18,2012-02-14 02:29:36
Case19,2012-02-14 02:32:52
Case20,2012-02-14 03:22:04
Case21,2012-02-14 04:25:11
Case22,2012-02-14 04:27:23
Case23,2012-02-14 04:28:16
Case24,2012-02-14 04:29:58
Case25,2012-02-14 04:55:43
Case26,2012-02-14 05:02:55
Case27,2012-02-14 05:49:41
Case28,2012-02-14 06:38:23
Case29,2012-02-14 09:11:58
Case30,2012-02-14 09:39:31
Case31,2012-02-14 09:41:39
Case32,2012-02-14 09:52:22
Case33,2012-02-14 10:07:51
Case34,2012-02-14 10:10:39
Case35,2012-02-14 10:13:57
Case36,2012-02-14 10:46:42
Case37,2012-02-14 10:54:43
Case38,2012-02-14 11:14:31
Case39,2012-02-14 11:26:53
Case40,2012-02-14 11:34:03
Case41,2012-02-14 11:36:14
Case42,2012-02-14 11:39:41
Case43,2012-02-14 11:46:59
Case44,2012-02-14 11:54:03
Case45,2012-02-14 12:11:44
Case46,2012-02-14 12:21:46
Case47,2012-02-14 12:32:48
Case48,2012-02-14 12:53:43
Case49,2012-02-14 13:04:39
Case50,2012-02-14 13:09:13
Case51,2012-02-14 13:11:56
Case52,2012-02-14 13:20:45
Case53,2012-02-14 13:33:29
Case54,2012-02-14 13:40:37
Case55,2012-02-14 13:42:09
Case56,2012-02-14 13:46:21
Case57,2012-02-14 13:46:30
Case58,2012-02-14 14:06:28
Case59,2012-02-14 15:01:26
