caseid,timestamp
Case1,2012-02-13 20:36:29
Case2,2012-02-13 20:44:08
Case3,2012-02-13 20:49:35
Case4,2012-02-13 20:51:45
Case5,2012-02-13 21:28:00
Case6,2012-02-13 21:28:35
Case7,2012-02-13 21:53:51
Case8,2012-02-13 22:13:39
Case9,2012-02-13 22:20:44
Case10,2012-02-13 22:25:30
Case11,2012-02-13 23:04:08
Case12,2012-02-13 23:11:11
Case13,2012-02-13 23:27:46
Case14,2012-02-13 23:31:08
Case15,2012-02-13 23:32:06
Case16,2012-02-13 23:33:53
Case17,2012-02-14 00:15:24
Case18,2012-02-14 02:46:49
Case19,2012-02-14 03:12:29
Case20,2012-02-14 03:30:57
Case21,2012-02-14 04:33:23
Case22,2012-02-14 04:40:00
Case23,2012-02-14 04:42:26
Case24,2012-02-14 05:04:20
Case25,2012-02-14 05:11:28
Case26,2012-02-14 05:21:05
Case27,2012-02-14 06:04:49
Case28,2012-02-14 06:45:40
Case29,2012-02-14 07:33:21
Case30,2012-02-14 08:50:05
Case31,2012-02-14 08:55:37
Case32,2012-02-14 09:01:34
Case33,2012-02-14 09:22:21
Case34,2012-02-14 09:48:56
Case35,2012-02-14 10:26:07
Case36,2012-02-14 10:35:48
Case37,2012-02-14 10:40:14
Case38,2012-02-14 10:40:23
Case39,2012-02-14 11:14:43
Case40,2012-02-14 11:18:07
Case41,2012-02-14 11:24:55
Case42,2012-02-14 11:33:08
Case43,2012-02-14 11:44:03
Case44,2012-02-14 12:11:45
Case45,2012-02-14 12:34:40
Case46,2012-02-14 13:01:17
Case47,2012-02-14 13:11:01
Case48,2012-02-14 13:24:30
Case49,2012-02-14 13:35:33
Case50,2012-02-14 13:53:21
Case51,2012-02-14 13:59:49
Case52,2012-02-14 14:28:47
Case53,2012-02-14 14:52:05
Case54,2012-02-14 14:56:26
Case55,2012-02-14 15:01:10
Case56,2012-02-14 15:08:05
Case57,2012-02-14 15:32:12
Case58,2012-02-14 15:54:54
Case59,2012-02-14 16:10:59
Case60,2012-02-14 16:46:33
Case61,2012-02-14 17:30:12
Case62,2012-02-14 17:33:25
Case63,2012-02-14 17:35:05
Case64,2012-02-14 17:46:36
Case65,2012-02-14 17:55:38
Case66,2012-02-14 18:24:04
Case67,2012-02-14 18:47:19
Case68,2012-02-14 18:56:14
Case69,2012-02-14 19:15:27
Case70,2012-02-14 19:31:04
Case71,2012-02-14 19:32:33
Case72,2012-02-14 19:34:17
Case73,2012-02-14 19:55:23
Case74,2012-02-14 20:09:39
Case75,2012-02-14 21:29:54
Case76,2012-02-14 22:27:05
Case77,2012-02-15 02:31:48
Case78,2012-02-15 04:33:53
Case79,2012-02-15 04:55:23
Case80,2012-02-15 05:02:52
Case81,2012-02-15 05:08:46
Case82,2012-02-15 09:27:55
Case83,2012-02-15 09:34:15
Case84,2012-02-15 10:07:15
Case85,2012-02-15 10:26:49
Case86,2012-02-15 10:44:07
Case87,2012-02-15 10:55:22
Case88,2012-02-15 10:59:04
Case89,2012-02-15 11:02:26
Case90,2012-02-15 11:28:05
Case91,2012-02-15 11:32:09
Case92,2012-02-15 11:38:53
Case93,2012-02-15 12:08:46
Case94,2012-02-15 12:18:07
Case95,2012-02-15 12:25:59
Case96,2012-02-15 12:44:56
Case97,2012-02-15 13:08:26
Case98,2012-02-15 13:21:05
Case99,2012-02-15 13:53:22
Case100,2012-02-15 14:19:16
Case101,2012-02-15 14:20:54
Case102,2012-02-15 14:26:47
Case103,2012-02-15 14:36:22
Case104,2012-02-15 14:44:08
Case105,2012-02-15 14:46:03
Case106,2012-02-15 15:04:24
Case107,2012-02-15 15:34:07
Case108,2012-02-15 15:38:54
Case109,2012-02-15 15:42:20
Case110,2012-02-15 15:45:40
Case111,2012-02-15 15:49:57
Case112,2012-02-15 16:03:28
Case113,2012-02-15 16:05:29
Case114,2012-02-15 16:20:56
Case115,2012-02-15 16:41:14
Case116,2012-02-15 16:44:43
Case117,2012-02-15 16:49:15
Case118,2012-02-15 17:06:52
Case119,2012-02-15 17:23:02
Case120,2012-02-15 17:25:13
