caseid,timestamp
Case1,2012-02-13 20:47:01
Case2,2012-02-13 20:52:04
Case3,2012-02-13 21:30:29
Case4,2012-02-13 22:10:24
Case5,2012-02-13 22:15:10
Case6,2012-02-13 22:20:26
Case7,2012-02-13 22:31:43
Case8,2012-02-13 22:55:55
Case9,2012-02-13 22:56:23
Case10,2012-02-13 23:05:57
Case11,2012-02-13 23:09:53
Case12,2012-02-13 23:44:16
Case13,2012-02-14 00:04:28
Case14,2012-02-14 00:12:22
Case15,2012-02-14 02:02:58
Case16,2012-02-14 02:03:10
Case17,2012-02-14 03:59:41
Case18,2012-02-14 04:19:03
Case19,2012-02-14 04:31:41
Case20,2012-02-14 05:11:18
Case21,2012-02-14 05:28:10
Case22,2012-02-14 05:30:41
Case23,2012-02-14 05:32:53
Case24,2012-02-14 06:54:16
Case25,2012-02-14 07:07:32
Case26,2012-02-14 07:49:27
Case27,2012-02-14 08:18:53
Case28,2012-02-14 08:28:32
Case29,2012-02-14 08:35:18
Case30,2012-02-14 08:52:36
Case31,2012-02-14 08:56:10
Case32,2012-02-14 09:21:49
Case33,2012-02-14 09:47:31
Case34,2012-02-14 10:02:47
Case35,2012-02-14 10:17:15
Case36,2012-02-14 10:18:16
Case37,2012-02-14 10:19:45
Case38,2012-02-14 10:25:27
Case39,2012-02-14 10:34:02
Case40,2012-02-14 10:38:43
Case41,2012-02-14 10:42:32
Case42,2012-02-14 10:45:53
Case43,2012-02-14 10:47:30
Case44,2012-02-14 10:50:03
Case45,2012-02-14 11:05:53
Case46,2012-02-14 11:11:52
Case47,2012-02-14 11:38:59
Case48,2012-02-14 11:43:52
Case49,2012-02-14 11:44:33
Case50,2012-02-14 11:48:18
Case51,2012-02-14 12:09:04
Case52,2012-02-14 12:19:43
Case53,2012-02-14 12:20:48
Case54,2012-02-14 12:59:21
Case55,2012-02-14 13:17:09
Case56,2012-02-14 13:22:08
Case57,2012-02-14 13:47:54
Case58,2012-02-14 13:57:57
Case59,2012-02-14 14:01:52
Case60,2012-02-14 14:16:24
Case61,2012-02-14 14:31:47
Case62,2012-02-14 14:39:25
Case63,2012-02-14 14:59:57
Case64,2012-02-14 15:02:54
Case65,2012-02-14 15:15:23
Case66,2012-02-14 15:25:31
Case67,2012-02-14 15:49:08
Case68,2012-02-14 16:11:03
Case69,2012-02-14 16:33:22
Case70,2012-02-14 16:46:34
Case71,2012-02-14 17:02:48
Case72,2012-02-14 17:06:29
Case73,2012-02-14 17:19:20
Case74,2012-02-14 17:22:56
Case75,2012-02-14 17:50:46
Case76,2012-02-14 17:58:47
Case77,2012-02-14 18:02:02
Case78,2012-02-14 18:02:55
Case79,2012-02-14 18:21:27
Case80,2012-02-14 18:34:43
Case81,2012-02-14 18:46:44
Case82,2012-02-14 18:48:19
Case83,2012-02-14 19:13:01
Case84,2012-02-14 19:14:47
Case85,2012-02-14 19:17:02
Case86,2012-02-14 19:26:27
Case87,2012-02-14 20:15:00
Case88,2012-02-14 20:21:55
Case89,2012-02-14 20:44:00
Case90,2012-02-14 20:59:29
Case91,2012-02-14 22:19:11
Case92,2012-02-14 22:27:16
Case93,2012-02-15 00:00:53
Case94,2012-02-15 00:14:45
Case95,2012-02-15 00:32:19
Case96,2012-02-15 03:02:23
Case97,2012-02-15 05:23:37
Case98,2012-02-15 06:49:42
Case99,2012-02-15 06:53:26
Case100,2012-02-15 08:51:08
Case101,2012-02-15 09:31:30
Case102,2012-02-15 09:55:32
Case103,2012-02-15 09:58:44
Case104,2012-02-15 10:06:46
Case105,2012-02-15 10:17:48
Case106,2012-02-15 10:18:06
Case107,2012-02-15 10:23:35
Case108,2012-02-15 11:02:08
Case109,2012-02-15 11:08:33
Case110,2012-02-15 11:33:56
Case111,2012-02-15 11:50:13
Case112,2012-02-15 12:00:20
Case113,2012-02-15 12:01:18
Case114,2012-02-15 12:01:29
Case115,2012-02-15 12:08:13
Case116,2012-02-15 12:10:00
Case117,2012-02-15 12:33:07
Case118,2012-02-15 12:41:06
Case119,2012-02-15 12:57:09
Case120,2012-02-15 13:14:32
Case121,2012-02-15 13:16:37
Case122,2012-02-15 14:13:00
Case123,2012-02-15 14:18:34
Case124,2012-02-15 14:21:16
Case125,2012-02-15 14:31:33
Case126,2012-02-15 14:45:00
Case127,2012-02-15 14:53:16
Case128,2012-02-15 15:02:44
Case129,2012-02-15 15:29:44
Case130,2012-02-15 15:37:41
Case131,2012-02-15 15:52:05
Case132,2012-02-15 16:13:45
Case133,2012-02-15 16:16:48
Case134,2012-02-15 16:16:49
Case135,2012-02-15 17:27:25
Case136,2012-02-15 17:28:19
Case137,2012-02-15 17:48:11
Case138,2012-02-15 17:58:00
Case139,2012-02-15 18:03:37
Case140,2012-02-15 18:30:05
Case141,2012-02-15 18:32:24
Case142,2012-02-15 18:53:05
Case143,2012-02-15 19:05:15
Case144,2012-02-15 19:08:41
Case145,2012-02-15 19:09:54
Case146,2012-02-15 20:04:18
Case147,2012-02-15 20:10:56
Case148,2012-02-15 20:24:54
Case149,2012-02-15 20:32:14
Case150,2012-02-15 20:56:57
Case151,2012-02-15 21:39:29
Case152,2012-02-15 22:00:31
Case153,2012-02-15 22:05:46
Case154,2012-02-15 22:28:26
Case155,2012-02-15 22:36:50
Case156,2012-02-15 23:10:04
Case157,2012-02-15 23:12:19
Case158,2012-02-15 23:15:19
Case159,2012-02-15 23:19:12
Case160,2012-02-16 04:02:43
Case161,2012-02-16 04:38:53
Case162,2012-02-16 04:39:01
Case163,2012-02-16 05:05:29
Case164,2012-02-16 05:20:54
Case165,2012-02-16 07:40:13
Case166,2012-02-16 08:09:54
Case167,2012-02-16 08:34:24
Case168,2012-02-16 08:51:00
Case169,2012-02-16 08:53:12
Case170,2012-02-16 08:54:27
Case171,2012-02-16 09:41:47
Case172,2012-02-16 10:01:36
Case173,2012-02-16 10:10:43
Case174,2012-02-16 10:16:53
Case175,2012-02-16 10:22:40
Case176,2012-02-16 10:27:22
Case177,2012-02-16 11:02:43
Case178,2012-02-16 11:06:21
Case179,2012-02-16 11:12:20
Case180,2012-02-16 11:28:04
Case181,2012-02-16 11:28:15
Case182,2012-02-16 11:29:28
Case183,2012-02-16 11:56:34
Case184,2012-02-16 12:08:57
Case185,2012-02-16 12:14:39
Case186,2012-02-16 12:26:08
Case187,2012-02-16 12:27:52
Case188,2012-02-16 12:48:00
Case189,2012-02-16 12:51:27
Case190,2012-02-16 12:54:02
Case191,2012-02-16 13:16:52
Case192,2012-02-16 13:34:45
Case193,2012-02-16 14:15:06
Case194,2012-02-16 14:50:41
Case195,2012-02-16 14:53:33
Case196,2012-02-16 14:59:32
Case197,2012-02-16 15:10:33
Case198,2012-02-16 15:10:53
Case199,2012-02-16 15:48:21
Case200,2012-02-16 16:03:26
Case201,2012-02-16 16:16:17
Case202,2012-02-16 16:22:03
Case203,2012-02-16 16:42:50
Case204,2012-02-16 16:55:59
Case205,2012-02-16 17:19:57
Case206,2012-02-16 17:42:51
Case207,2012-02-16 18:03:25
Case208,2012-02-16 18:15:45
Case209,2012-02-16 19:35:44
Case210,2012-02-16 19:44:41
Case211,2012-02-16 20:15:58
Case212,2012-02-16 20:21:16
Case213,2012-02-16 20:31:32
Case214,2012-02-16 20:53:23
Case215,2012-02-16 21:18:38
Case216,2012-02-16 21:25:36
Case217,2012-02-16 21:57:33
Case218,2012-02-16 23:24:05
Case219,2012-02-16 23:44:33
Case220,2012-02-17 00:15:31
Case221,2012-02-17 00:37:25
