caseid,timestamp
Case1,2012-02-13 20:39:35
Case2,2012-02-13 20:41:29
Case3,2012-02-13 21:06:13
Case4,2012-02-13 21:48:48
Case5,2012-02-13 22:05:24
Case6,2012-02-13 22:11:04
Case7,2012-02-13 22:33:17
Case8,2012-02-13 23:09:08
Case9,2012-02-13 23:11:21
Case10,2012-02-13 23:22:56
Case11,2012-02-13 23:29:17
Case12,2012-02-13 23:55:02
Case13,2012-02-14 00:02:49
Case14,2012-02-14 03:08:58
Case15,2012-02-14 03:23:33
Case16,2012-02-14 03:25:20
Case17,2012-02-14 03:26:35
Case18,2012-02-14 04:13:54
Case19,2012-02-14 04:15:05
Case20,2012-02-14 04:22:35
Case21,2012-02-14 07:39:01
Case22,2012-02-14 07:48:09
Case23,2012-02-14 08:08:40
Case24,2012-02-14 08:21:06
Case25,2012-02-14 08:41:48
Case26,2012-02-14 09:17:44
Case27,2012-02-14 09:20:27
Case28,2012-02-14 10:27:50
Case29,2012-02-14 10:28:22
Case30,2012-02-14 10:34:58
Case31,2012-02-14 10:49:30
Case32,2012-02-14 11:02:51
Case33,2012-02-14 11:22:36
Case34,2012-02-14 11:41:25
Case35,2012-02-14 11:51:32
Case36,2012-02-14 12:01:09
Case37,2012-02-14 12:02:00
Case38,2012-02-14 12:08:49
Case39,2012-02-14 12:28:56
Case40,2012-02-14 12:46:03
Case41,2012-02-14 12:46:38
Case42,2012-02-14 12:48:53
Case43,2012-02-14 13:14:03
Case44,2012-02-14 13:35:42
Case45,2012-02-14 13:43:07
Case46,2012-02-14 13:52:21
Case47,2012-02-14 14:05:14
Case48,2012-02-14 14:08:46
Case49,2012-02-14 14:26:14
Case50,2012-02-14 14:54:21
Case51,2012-02-14 14:54:23
Case52,2012-02-14 14:55:01
Case53,2012-02-14 15:52:38
Case54,2012-02-14 15:58:01
Case55,2012-02-14 16:15:11
Case56,2012-02-14 16:23:55
Case57,2012-02-14 16:34:38
Case58,2012-02-14 16:58:14
Case59,2012-02-14 16:59:19
Case60,2012-02-14 17:09:02
Case61,2012-02-14 17:13:55
Case62,2012-02-14 17:18:32
Case63,2012-02-14 17:23:52
Case64,2012-02-14 17:23:57
Case65,2012-02-14 17:38:28
Case66,2012-02-14 17:42:17
Case67,2012-02-14 17:50:46
Case68,2012-02-14 17:53:42
Case69,2012-02-14 18:00:51
Case70,2012-02-14 18:39:32
Case71,2012-02-14 18:41:54
Case72,2012-02-14 18:54:22
Case73,2012-02-14 19:26:43
Case74,2012-02-14 19:52:23
Case75,2012-02-14 19:53:41
Case76,2012-02-14 20:01:34
Case77,2012-02-14 20:05:44
Case78,2012-02-14 20:24:43
Case79,2012-02-14 20:25:48
Case80,2012-02-14 20:43:09
Case81,2012-02-14 21:10:14
Case82,2012-02-14 21:12:36
Case83,2012-02-14 21:13:14
Case84,2012-02-14 21:18:07
Case85,2012-02-14 21:47:31
Case86,2012-02-14 22:16:57
Case87,2012-02-14 22:31:41
Case88,2012-02-14 23:11:53
Case89,2012-02-14 23:14:02
Case90,2012-02-15 02:13:11
Case91,2012-02-15 02:20:20
Case92,2012-02-15 03:14:00
Case93,2012-02-15 05:50:02
Case94,2012-02-15 06:09:28
Case95,2012-02-15 07:29:28
Case96,2012-02-15 08:10:20
Case97,2012-02-15 08:12:38
Case98,2012-02-15 08:59:30
Case99,2012-02-15 09:05:48
Case100,2012-02-15 09:47:46
Case101,2012-02-15 09:48:36
Case102,2012-02-15 09:55:31
Case103,2012-02-15 09:55:35
Case104,2012-02-15 10:10:04
Case105,2012-02-15 10:16:32
Case106,2012-02-15 10:26:54
Case107,2012-02-15 10:41:18
Case108,2012-02-15 10:55:03
Case109,2012-02-15 11:08:01
Case110,2012-02-15 11:11:14
Case111,2012-02-15 11:17:01
Case112,2012-02-15 11:19:53
Case113,2012-02-15 11:36:41
Case114,2012-02-15 11:48:40
Case115,2012-02-15 11:57:42
Case116,2012-02-15 12:07:17
Case117,2012-02-15 12:10:58
Case118,2012-02-15 12:25:36
Case119,2012-02-15 12:32:39
Case120,2012-02-15 12:36:54
Case121,2012-02-15 12:49:46
Case122,2012-02-15 13:09:02
Case123,2012-02-15 13:15:53
Case124,2012-02-15 13:16:05
Case125,2012-02-15 13:21:00
Case126,2012-02-15 13:25:06
Case127,2012-02-15 13:34:14
Case128,2012-02-15 13:53:23
Case129,2012-02-15 13:55:01
Case130,2012-02-15 14:07:25
Case131,2012-02-15 14:28:37
Case132,2012-02-15 14:37:59
Case133,2012-02-15 14:46:17
Case134,2012-02-15 14:51:28
Case135,2012-02-15 15:07:03
Case136,2012-02-15 15:11:36
Case137,2012-02-15 15:36:02
Case138,2012-02-15 15:43:15
Case139,2012-02-15 15:53:43
Case140,2012-02-15 16:01:21
Case141,2012-02-15 16:11:49
Case142,2012-02-15 16:18:07
Case143,2012-02-15 16:41:23
Case144,2012-02-15 16:42:26
Case145,2012-02-15 16:45:41
Case146,2012-02-15 17:04:30
Case147,2012-02-15 17:21:13
Case148,2012-02-15 17:23:32
Case149,2012-02-15 17:42:22
Case150,2012-02-15 18:13:22
Case151,2012-02-15 18:19:49
Case152,2012-02-15 18:35:52
Case153,2012-02-15 18:44:55
Case154,2012-02-15 19:48:12
Case155,2012-02-15 19:54:52
Case156,2012-02-15 19:56:50
Case157,2012-02-15 20:09:52
Case158,2012-02-15 20:48:40
Case159,2012-02-15 21:00:50
Case160,2012-02-15 21:04:33
Case161,2012-02-15 21:08:38
Case162,2012-02-15 21:19:18
Case163,2012-02-15 21:45:57
Case164,2012-02-15 22:01:51
Case165,2012-02-15 22:07:20
Case166,2012-02-15 22:43:15
Case167,2012-02-15 23:12:20
Case168,2012-02-15 23:13:13
Case169,2012-02-15 23:23:22
Case170,2012-02-15 23:25:15
Case171,2012-02-16 01:57:40
Case172,2012-02-16 02:02:54
Case173,2012-02-16 03:52:10
Case174,2012-02-16 08:13:33
Case175,2012-02-16 08:40:09
Case176,2012-02-16 08:52:54
Case177,2012-02-16 08:58:13
Case178,2012-02-16 09:09:26
Case179,2012-02-16 09:20:28
Case180,2012-02-16 09:23:44
Case181,2012-02-16 09:25:25
Case182,2012-02-16 09:38:57
Case183,2012-02-16 09:59:14
Case184,2012-02-16 10:11:25
Case185,2012-02-16 10:12:06
Case186,2012-02-16 10:18:38
Case187,2012-02-16 10:28:25
Case188,2012-02-16 10:41:49
Case189,2012-02-16 10:48:57
Case190,2012-02-16 11:06:06
Case191,2012-02-16 11:27:59
Case192,2012-02-16 11:58:01
Case193,2012-02-16 11:58:43
Case194,2012-02-16 12:04:03
Case195,2012-02-16 12:18:06
Case196,2012-02-16 12:22:06
Case197,2012-02-16 12:26:49
Case198,2012-02-16 12:46:07
Case199,2012-02-16 13:05:18
Case200,2012-02-16 13:05:19
Case201,2012-02-16 13:10:52
Case202,2012-02-16 13:11:18
Case203,2012-02-16 13:54:00
Case204,2012-02-16 14:11:29
Case205,2012-02-16 14:16:22
Case206,2012-02-16 14:32:00
Case207,2012-02-16 14:38:34
Case208,2012-02-16 15:10:28
Case209,2012-02-16 15:16:00
Case210,2012-02-16 15:20:16
Case211,2012-02-16 15:22:22
Case212,2012-02-16 15:46:27
Case213,2012-02-16 15:50:59
Case214,2012-02-16 15:59:39
Case215,2012-02-16 16:51:23
Case216,2012-02-16 17:00:52
Case217,2012-02-16 17:07:27
Case218,2012-02-16 17:10:09
Case219,2012-02-16 18:23:52
Case220,2012-02-16 18:30:45
Case221,2012-02-16 18:43:29
Case222,2012-02-16 19:00:53
Case223,2012-02-16 19:17:18
Case224,2012-02-16 19:23:17
Case225,2012-02-16 20:07:06
Case226,2012-02-16 20:08:29
Case227,2012-02-16 20:18:42
Case228,2012-02-16 20:22:24
Case229,2012-02-16 20:33:09
Case230,2012-02-16 20:56:55
Case231,2012-02-16 21:01:35
Case232,2012-02-16 21:25:02
Case233,2012-02-16 21:47:43
Case234,2012-02-16 21:52:51
Case235,2012-02-16 22:03:06
Case236,2012-02-16 22:04:10
Case237,2012-02-16 22:20:11
Case238,2012-02-16 22:38:31
Case239,2012-02-16 22:46:02
Case240,2012-02-16 22:50:55
Case241,2012-02-16 23:25:41
Case242,2012-02-16 23:37:02
Case243,2012-02-17 00:01:20
Case244,2012-02-17 00:47:14
Case245,2012-02-17 03:47:56
Case246,2012-02-17 04:06:47
Case247,2012-02-17 05:00:56
Case248,2012-02-17 05:01:15
Case249,2012-02-17 05:20:10
Case250,2012-02-17 09:23:58
Case251,2012-02-17 09:54:00
Case252,2012-02-17 10:23:04
Case253,2012-02-17 10:30:42
Case254,2012-02-17 10:34:06
Case255,2012-02-17 10:41:12
Case256,2012-02-17 10:52:57
Case257,2012-02-17 10:58:02
Case258,2012-02-17 11:01:17
Case259,2012-02-17 11:02:37
Case260,2012-02-17 11:13:27
Case261,2012-02-17 11:15:34
Case262,2012-02-17 11:41:58
Case263,2012-02-17 11:44:54
Case264,2012-02-17 11:56:25
Case265,2012-02-17 12:07:26
Case266,2012-02-17 12:09:52
Case267,2012-02-17 12:24:45
Case268,2012-02-17 12:27:26
Case269,2012-02-17 12:31:41
Case270,2012-02-17 12:33:04
Case271,2012-02-17 12:45:03
Case272,2012-02-17 12:47:48
Case273,2012-02-17 12:49:11
Case274,2012-02-17 13:10:29
Case275,2012-02-17 13:11:56
Case276,2012-02-17 13:18:27
Case277,2012-02-17 13:44:54
Case278,2012-02-17 13:51:05
Case279,2012-02-17 13:51:45
Case280,2012-02-17 13:54:22
Case281,2012-02-17 14:02:49
Case282,2012-02-17 14:33:04
Case283,2012-02-17 14:39:18
Case284,2012-02-17 14:57:00
Case285,2012-02-17 15:09:11
Case286,2012-02-17 15:17:47
Case287,2012-02-17 15:23:53
Case288,2012-02-17 15:31:36
Case289,2012-02-17 16:09:13
Case290,2012-02-17 16:18:38
Case291,2012-02-17 16:36:27
Case292,2012-02-17 17:24:27
Case293,2012-02-17 17:25:55
Case294,2012-02-17 17:26:57
Case295,2012-02-17 17:29:17
Case296,2012-02-17 17:30:51
Case297,2012-02-17 17:32:06
Case298,2012-02-17 17:52:26
Case299,2012-02-17 18:21:42
Case300,2012-02-17 18:27:31
Case301,2012-02-17 18:42:51
Case302,2012-02-17 18:42:54
Case303,2012-02-17 19:54:45
Case304,2012-02-17 20:38:26
Case305,2012-02-17 21:06:30
Case306,2012-02-17 21:39:29
Case307,2012-02-17 22:05:04
Case308,2012-02-17 22:51:31
Case309,2012-02-17 22:53:37
Case310,2012-02-17 23:05:47
Case311,2012-02-17 23:27:59
Case312,2012-02-17 23:30:57
Case313,2012-02-18 00:50:01
Case314,2012-02-18 01:36:07
Case315,2012-02-18 02:08:48
Case316,2012-02-18 03:42:08
Case317,2012-02-18 03:50:21
Case318,2012-02-18 04:02:52
Case319,2012-02-18 04:20:15
Case320,2012-02-18 04:22:58
Case321,2012-02-18 04:33:24
Case322,2012-02-18 09:05:32
Case323,2012-02-18 09:39:42
Case324,2012-02-18 09:52:16
Case325,2012-02-18 09:59:47
Case326,2012-02-18 11:00:04
Case327,2012-02-18 11:22:07
Case328,2012-02-18 11:42:38
Case329,2012-02-18 12:35:21
Case330,2012-02-18 13:10:33
Case331,2012-02-18 13:41:03
Case332,2012-02-18 13:51:47
Case333,2012-02-18 13:53:44
Case334,2012-02-18 14:00:39
Case335,2012-02-18 14:08:06
Case336,2012-02-18 14:27:23
Case337,2012-02-18 14:44:37
Case338,2012-02-18 14:48:46
Case339,2012-02-18 17:15:13
Case340,2012-02-18 17:45:31
Case341,2012-02-18 18:27:55
Case342,2012-02-18 19:47:36
Case343,2012-02-18 23:25:37
Case344,2012-02-19 02:23:59
Case345,2012-02-19 02:26:44
Case346,2012-02-19 02:29:29
Case347,2012-02-19 02:32:14
Case348,2012-02-19 02:34:59
Case349,2012-02-19 02:40:31
Case350,2012-02-19 02:42:39
Case351,2012-02-19 02:45:24
Case352,2012-02-19 02:46:03
Case353,2012-02-19 02:48:09
Case354,2012-02-19 02:48:48
Case355,2012-02-19 02:50:54
Case356,2012-02-19 02:51:33
Case357,2012-02-19 02:53:39
Case358,2012-02-19 02:54:18
Case359,2012-02-19 03:02:04
Case360,2012-02-19 03:02:43
Case361,2012-02-19 03:04:49
Case362,2012-02-19 03:05:28
Case363,2012-02-19 03:13:11
Case364,2012-02-19 09:59:38
Case365,2012-02-19 10:01:26
Case366,2012-02-19 10:07:01
Case367,2012-02-19 10:15:35
Case368,2012-02-19 10:39:23
Case369,2012-02-19 10:49:50
Case370,2012-02-19 11:02:34
Case371,2012-02-19 11:06:01
Case372,2012-02-19 11:29:15
Case373,2012-02-19 11:32:32
Case374,2012-02-19 11:35:50
Case375,2012-02-19 11:56:16
Case376,2012-02-19 12:01:44
Case377,2012-02-19 12:02:15
Case378,2012-02-19 12:04:26
Case379,2012-02-19 12:34:54
Case380,2012-02-19 12:42:10
Case381,2012-02-19 12:51:36
Case382,2012-02-19 12:54:18
Case383,2012-02-19 13:41:21
Case384,2012-02-19 13:44:02
Case385,2012-02-19 14:17:35
Case386,2012-02-19 14:31:03
Case387,2012-02-19 15:43:27
Case388,2012-02-19 16:15:25
Case389,2012-02-19 16:47:25
Case390,2012-02-19 17:16:49
Case391,2012-02-19 17:31:57
Case392,2012-02-19 17:36:57
Case393,2012-02-19 18:20:52
Case394,2012-02-19 18:21:32
Case395,2012-02-19 18:26:27
Case396,2012-02-19 18:38:32
Case397,2012-02-19 18:53:05
Case398,2012-02-19 21:08:28
Case399,2012-02-20 02:41:15
Case400,2012-02-20 02:43:48
Case401,2012-02-20 03:16:27
Case402,2012-02-20 03:57:44
Case403,2012-02-20 04:26:28
Case404,2012-02-20 05:01:35
Case405,2012-02-20 05:41:28
Case406,2012-02-20 07:37:11
Case407,2012-02-20 07:44:37
Case408,2012-02-20 08:23:22
Case409,2012-02-20 08:39:20
Case410,2012-02-20 08:55:40
Case411,2012-02-20 09:18:51
Case412,2012-02-20 09:21:09
Case413,2012-02-20 09:22:35
Case414,2012-02-20 09:37:04
Case415,2012-02-20 10:03:39
Case416,2012-02-20 10:03:47
Case417,2012-02-20 10:14:51
Case418,2012-02-20 10:20:47
Case419,2012-02-20 10:36:34
Case420,2012-02-20 11:09:13
Case421,2012-02-20 11:13:07
Case422,2012-02-20 11:22:03
Case423,2012-02-20 11:24:28
Case424,2012-02-20 11:27:58
Case425,2012-02-20 11:30:57
Case426,2012-02-20 11:45:07
Case427,2012-02-20 11:45:44
Case428,2012-02-20 11:48:14
Case429,2012-02-20 11:48:52
Case430,2012-02-20 11:50:02
Case431,2012-02-20 11:51:11
Case432,2012-02-20 11:59:18
Case433,2012-02-20 12:12:55
Case434,2012-02-20 12:29:35
Case435,2012-02-20 12:31:36
Case436,2012-02-20 12:51:26
Case437,2012-02-20 12:52:47
Case438,2012-02-20 12:56:49
Case439,2012-02-20 13:03:58
Case440,2012-02-20 13:26:24
Case441,2012-02-20 13:27:47
Case442,2012-02-20 13:41:58
Case443,2012-02-20 13:49:38
Case444,2012-02-20 13:55:55
Case445,2012-02-20 14:19:44
Case446,2012-02-20 14:22:03
Case447,2012-02-20 14:34:28
Case448,2012-02-20 14:38:07
Case449,2012-02-20 14:49:36
Case450,2012-02-20 14:52:17
Case451,2012-02-20 14:54:58
Case452,2012-02-20 15:01:25
Case453,2012-02-20 15:06:19
Case454,2012-02-20 15:18:53
Case455,2012-02-20 15:19:01
Case456,2012-02-20 15:25:39
Case457,2012-02-20 15:47:25
Case458,2012-02-20 15:47:38
Case459,2012-02-20 16:07:01
Case460,2012-02-20 16:08:35
Case461,2012-02-20 16:09:42
Case462,2012-02-20 16:24:04
Case463,2012-02-20 16:26:43
Case464,2012-02-20 16:58:59
Case465,2012-02-20 17:30:22
Case466,2012-02-20 18:23:35
Case467,2012-02-20 18:27:15
Case468,2012-02-20 18:32:15
Case469,2012-02-20 18:34:54
Case470,2012-02-20 18:39:54
Case471,2012-02-20 18:45:04
Case472,2012-02-20 18:50:08
Case473,2012-02-20 18:52:47
Case474,2012-02-20 19:29:06
Case475,2012-02-20 20:18:40
Case476,2012-02-20 20:32:49
Case477,2012-02-20 20:59:12
Case478,2012-02-20 21:06:12
Case479,2012-02-20 21:11:34
Case480,2012-02-20 21:22:10
Case481,2012-02-20 21:22:12
Case482,2012-02-20 21:51:18
Case483,2012-02-20 22:16:02
Case484,2012-02-20 22:16:46
Case485,2012-02-20 22:43:00
Case486,2012-02-20 22:56:37
Case487,2012-02-20 23:14:57
Case488,2012-02-21 00:42:02
Case489,2012-02-21 00:49:28
Case490,2012-02-21 02:07:17
Case491,2012-02-21 02:27:25
Case492,2012-02-21 02:38:55
Case493,2012-02-21 03:07:36
Case494,2012-02-21 04:38:53
Case495,2012-02-21 07:51:53
Case496,2012-02-21 07:54:34
Case497,2012-02-21 07:57:18
Case498,2012-02-21 08:02:44
Case499,2012-02-21 08:05:27
Case500,2012-02-21 08:08:10
Case501,2012-02-21 08:13:32
Case502,2012-02-21 08:18:58
Case503,2012-02-21 08:21:41
Case504,2012-02-21 08:27:07
Case505,2012-02-21 08:30:37
Case506,2012-02-21 08:32:25
Case507,2012-02-21 08:36:02
Case508,2012-02-21 08:40:35
Case509,2012-02-21 08:41:29
Case510,2012-02-21 08:46:01
Case511,2012-02-21 08:46:52
Case512,2012-02-21 08:48:44
Case513,2012-02-21 09:05:14
Case514,2012-02-21 09:50:45
Case515,2012-02-21 10:15:24
Case516,2012-02-21 10:22:36
Case517,2012-02-21 10:31:44
Case518,2012-02-21 11:03:52
Case519,2012-02-21 11:14:26
Case520,2012-02-21 11:36:19
Case521,2012-02-21 11:56:05
Case522,2012-02-21 12:03:26
Case523,2012-02-21 12:08:24
Case524,2012-02-21 12:32:54
Case525,2012-02-21 12:41:01
Case526,2012-02-21 13:03:39
Case527,2012-02-21 13:07:10
Case528,2012-02-21 13:33:45
Case529,2012-02-21 13:39:17
Case530,2012-02-21 13:52:17
Case531,2012-02-21 15:04:43
Case532,2012-02-21 15:39:43
Case533,2012-02-21 15:45:00
Case534,2012-02-21 15:57:12
Case535,2012-02-21 16:02:19
Case536,2012-02-21 16:07:26
Case537,2012-02-21 16:10:06
Case538,2012-02-21 16:14:40
Case539,2012-02-21 16:50:10
Case540,2012-02-21 18:17:52
Case541,2012-02-21 18:23:15
Case542,2012-02-21 18:27:33
Case543,2012-02-21 18:30:11
Case544,2012-02-21 18:37:29
Case545,2012-02-21 18:42:27
Case546,2012-02-21 18:45:05
Case547,2012-02-21 18:50:02
Case548,2012-02-21 18:52:40
Case549,2012-02-21 18:55:17
Case550,2012-02-21 19:00:13
Case551,2012-02-21 19:02:50
Case552,2012-02-21 19:05:27
Case553,2012-02-21 20:52:45
Case554,2012-02-21 21:03:36
Case555,2012-02-21 21:16:44
Case556,2012-02-21 21:19:19
Case557,2012-02-21 21:26:18
Case558,2012-02-21 21:33:37
Case559,2012-02-21 22:10:42
Case560,2012-02-22 03:12:13
Case561,2012-02-22 04:01:17
Case562,2012-02-22 09:07:43
Case563,2012-02-22 09:17:38
Case564,2012-02-22 10:05:00
Case565,2012-02-22 10:14:10
Case566,2012-02-22 10:36:22
Case567,2012-02-22 11:27:48
Case568,2012-02-22 11:58:57
Case569,2012-02-22 12:13:18
Case570,2012-02-22 12:17:55
Case571,2012-02-22 12:25:28
Case572,2012-02-22 12:36:33
Case573,2012-02-22 12:37:51
Case574,2012-02-22 12:39:47
Case575,2012-02-22 12:42:30
Case576,2012-02-22 13:04:03
Case577,2012-02-22 13:52:09
Case578,2012-02-22 13:57:16
Case579,2012-02-22 13:58:26
Case580,2012-02-22 14:06:59
Case581,2012-02-22 14:41:48
Case582,2012-02-22 15:31:06
Case583,2012-02-22 15:38:14
Case584,2012-02-22 15:40:56
Case585,2012-02-22 16:37:32
Case586,2012-02-22 16:40:13
Case587,2012-02-22 16:42:54
Case588,2012-02-22 16:45:35
Case589,2012-02-22 16:47:06
Case590,2012-02-22 16:49:47
Case591,2012-02-22 16:50:56
Case592,2012-02-22 16:52:28
Case593,2012-02-22 16:55:09
Case594,2012-02-22 17:01:25
Case595,2012-02-22 17:03:08
Case596,2012-02-22 17:04:06
Case597,2012-02-22 17:05:33
Case598,2012-02-22 17:06:47
Case599,2012-02-22 17:08:14
Case600,2012-02-22 17:08:19
Case601,2012-02-22 17:08:25
Case602,2012-02-22 17:09:28
Case603,2012-02-22 17:10:33
Case604,2012-02-22 17:10:55
Case605,2012-02-22 17:11:00
Case606,2012-02-22 17:13:36
Case607,2012-02-22 17:13:41
Case608,2012-02-22 17:23:18
Case609,2012-02-22 18:03:36
Case610,2012-02-22 18:52:51
Case611,2012-02-22 18:56:23
Case612,2012-02-22 19:27:51
Case613,2012-02-22 19:29:46
Case614,2012-02-22 20:22:06
Case615,2012-02-22 20:24:42
Case616,2012-02-22 20:26:39
Case617,2012-02-22 20:28:38
Case618,2012-02-22 21:02:37
Case619,2012-02-22 21:07:02
Case620,2012-02-22 21:16:46
Case621,2012-02-22 21:25:17
Case622,2012-02-22 21:54:38
Case623,2012-02-23 02:22:27
Case624,2012-02-23 03:11:17
Case625,2012-02-23 03:37:26
Case626,2012-02-23 06:46:44
Case627,2012-02-23 06:49:29
Case628,2012-02-23 06:50:47
Case629,2012-02-23 06:53:05
Case630,2012-02-23 07:01:09
Case631,2012-02-23 07:04:10
Case632,2012-02-23 07:06:14
Case633,2012-02-23 07:08:06
Case634,2012-02-23 07:08:59
Case635,2012-02-23 07:09:44
Case636,2012-02-23 07:10:51
Case637,2012-02-23 07:11:44
Case638,2012-02-23 09:43:25
Case639,2012-02-23 10:39:34
Case640,2012-02-23 10:45:21
Case641,2012-02-23 11:15:31
Case642,2012-02-23 11:33:19
Case643,2012-02-23 11:41:38
Case644,2012-02-23 11:59:48
Case645,2012-02-23 12:34:43
Case646,2012-02-23 13:06:10
Case647,2012-02-23 13:23:39
Case648,2012-02-23 13:24:20
Case649,2012-02-23 13:26:26
Case650,2012-02-23 13:27:02
Case651,2012-02-23 13:29:08
Case652,2012-02-23 13:31:50
Case653,2012-02-23 13:34:30
Case654,2012-02-23 13:34:32
Case655,2012-02-23 13:37:38
Case656,2012-02-23 13:40:20
Case657,2012-02-23 13:43:02
Case658,2012-02-23 13:45:44
Case659,2012-02-23 13:56:17
Case660,2012-02-23 13:59:54
Case661,2012-02-23 14:06:23
Case662,2012-02-23 14:12:42
Case663,2012-02-23 14:29:07
Case664,2012-02-23 14:41:05
Case665,2012-02-23 15:22:14
Case666,2012-02-23 15:22:33
Case667,2012-02-23 15:40:54
Case668,2012-02-23 15:46:44
Case669,2012-02-23 17:03:14
